#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3850	195471971	0.0000	11.9585	23375433	901390	1041029	0.4316	0	10.11
chr10	0.3927	130694993	0.0000	12.6504	16533476	649503	671811	0.4466	0	5.76
chr11	0.6706	122082543	0.0000	17.3554	21187924	1091030	1020025	0.4628	0	15.29
chr12	0.3316	120129022	0.0000	11.2743	13543719	581181	443789	0.4430	0	4.18
chr13	0.4398	120421639	0.0000	12.2161	14710832	666982	703092	0.4549	0	17.17
chr14	0.3153	124902244	0.0000	10.8259	13521780	556990	457317	0.4395	0	6.43
chr15	0.4202	104043685	0.0000	13.4507	13994574	499575	625246	0.4489	0	5.43
chr16	0.4164	98207768	0.0000	12.8773	12646489	539643	512292	0.4299	0	7.66
chr17	0.5085	94987271	0.0000	14.5928	13861272	665373	579682	0.4715	0	16.69
chr18	0.3674	90702639	0.0000	12.4378	11281408	444686	412936	0.4337	0	3.38
chr19	0.5670	61431566	0.0000	15.8586	9742201	418599	477787	0.4535	0	8.25
chr1_GL456210_random	0.0616	169725	0.0000	5.0611	8590	148	121	0.4317	0	0.30
chr1_GL456211_random	0.0490	241735	0.0000	4.3614	10543	147	159	0.4330	0	0.24
chr1_GL456212_random	0.0583	153618	0.0000	5.1120	7853	121	110	0.4426	0	0.27
chr1_GL456213_random	0.6477	39340	0.0000	27.9207	10984	371	291	0.4474	0	1.52
chr1_GL456221_random	0.0583	206961	0.0000	4.8975	10136	155	155	0.4313	0	0.29
chr2	0.4621	182113224	0.0000	14.5885	26567599	1160208	1004957	0.4426	0	6.10
chr3	0.3767	160039680	0.0000	11.3305	18133277	832729	722434	0.4347	0	7.54
chr4	0.4093	156508116	0.0000	13.4799	21097173	867772	780875	0.4497	0	5.84
chr4_GL456216_random	0.8467	66673	0.0000	29.3807	19589	987	472	0.4071	0	2.81
chr4_GL456350_random	0.3335	227966	0.0000	16.1327	36777	946	1029	0.4813	0	1.85
chr4_JH584292_random	0.0134	14945	0.0000	1.3382	200	5	0	0.4050	0	0.11
