#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3521	195471971	0.0000	12.8560	25129815	869489	1010018	0.4263	0	5.26
chr10	0.3513	130694993	0.0000	13.8785	18138552	615337	637025	0.4376	0	3.08
chr11	0.5779	122082543	0.0000	18.4819	22563120	980177	944155	0.4550	0	9.43
chr12	0.3096	120129022	0.0000	12.2756	14746565	588761	424887	0.4339	0	2.48
chr13	0.3975	120421639	0.0000	13.4281	16170389	633925	679505	0.4445	0	9.98
chr14	0.2886	124902244	0.0000	11.6939	14605915	530419	453662	0.4331	0	4.59
chr15	0.3831	104043685	0.0000	14.4798	15065357	468046	617461	0.4414	0	2.55
chr16	0.3806	98207768	0.0000	13.8043	13556870	536584	483162	0.4266	0	6.06
chr17	0.5027	94987271	0.0000	15.8089	15016452	748929	548729	0.4904	0	31.07
chr18	0.3418	90702639	0.0000	13.6049	12340021	437498	407991	0.4269	0	2.30
chr19	0.5034	61431566	0.0000	17.1121	10512222	392046	450341	0.4456	0	4.51
chr1_GL456210_random	0.0685	169725	0.0000	5.4129	9187	210	103	0.4388	0	0.33
chr1_GL456211_random	0.0439	241735	0.0000	3.7781	9133	120	169	0.4447	0	0.24
chr1_GL456212_random	0.0606	153618	0.0000	4.9467	7599	86	167	0.4435	0	0.30
chr1_GL456213_random	0.4379	39340	0.0000	27.2089	10704	215	250	0.4411	0	0.92
chr1_GL456221_random	0.0573	206961	0.0000	4.9333	10210	198	126	0.4354	0	0.28
chr2	0.4121	182113224	0.0000	15.6587	28516531	1089036	954908	0.4367	0	4.11
chr3	0.3529	160039680	0.0000	12.3936	19834682	839302	702223	0.4265	0	6.01
chr4	0.3702	156508116	0.0000	14.3622	22478022	827598	752111	0.4448	0	5.22
chr4_GL456216_random	0.7809	66673	0.0000	31.8840	21258	1094	345	0.3558	0	1.88
chr4_GL456350_random	0.1997	227966	0.0000	13.0160	29672	648	588	0.4740	0	0.79
chr4_JH584292_random	0.0109	14945	0.0000	0.9234	138	4	1	0.4386	0	0.12
chr4_JH584293_random	0.2416	207968	0.0000	14.2863	29711	812	544	0.4874	0	0.87
chr4_JH584294_random	0.2076	191905	0.0000	12.7782	24522	489	595	0.4890	0	0.75
chr4_JH584295_random	1.8801	1976	0.0000	54.6559	1080	0	98	0.5652	1	3.12
chr5	0.3771	151834684	0.0000	14.9639	22720456	804907	754871	0.4440	0	2.83
chr5_GL456354_random	0.0211	195993	0.0000	1.5490	3036	85	26	0.4216	0	0.21
chr5_JH584296_random	0.0343	199368	0.0000	2.2220	4430	104	79	0.4282	0	0.30
chr5_JH584297_random	0.0329	205776	0.0000	2.2840	4700	119	63	0.4293	0	0.28
chr5_JH584298_random	0.0111	184189	0.0000	0.9040	1665	20	34	0.4133	0	0.13
chr5_JH584299_random	0.0101	953012	0.0000	0.8473	8075	138	121	0.3947	0	0.12
chr6	0.3343	149736546	0.0000	12.9593	19404873	732469	632216	0.4360	0	5.44
chr7	0.3735	145441459	0.0000	14.0505	20435237	694462	786028	0.4544	0	3.47
chr7_GL456219_random	0.0200	175968	0.0000	1.6412	2888	47	51	0.4129	0	0.17
chr8	0.3722	129401213	0.0000	13.7332	17770924	667406	644354	0.4494	0	4.28
chr9	0.4187	124595110	0.0000	15.7904	19674090	703052	719663	0.4357	0	3.59
chrM	178.4470	16299	0.0000	99.9264	16287	30146	50465	0.3529	130	469.26
chrUn_GL456239	0.0780	40056	0.0000	2.3292	933	39	57	0.4621	0	1.07
chrUn_GL456359	0.7184	22974	0.0000	12.8972	2963	443	8	0.4254	0	2.54
chrUn_GL456360	0.0184	31704	0.0000	1.3405	425	7	10	0.4271	0	0.19
chrUn_GL456366	0.0579	47073	0.0000	4.4123	2077	15	57	0.4200	0	0.29
chrUn_GL456367	0.0321	42057	0.0000	1.9735	830	12	24	0.4593	0	0.26
chrUn_GL456368	0.2529	20208	0.0000	15.2811	3088	15	122	0.3487	0	0.74
chrUn_GL456370	0.9519	26764	0.0000	34.5651	9251	50	664	0.3147	0	2.03
chrUn_GL456372	0.0372	28664	0.0000	3.1363	899	11	19	0.4286	0	0.23
chrUn_GL456378	0.0908	31602	0.0000	6.9173	2186	22	58	0.4028	0	0.37
chrUn_GL456379	0.0353	72385	0.0000	1.9852	1437	50	22	0.4249	0	0.35
chrUn_GL456381	0.0037	25871	0.0000	0.3672	95	3	0	0.4388	0	0.06
chrUn_GL456382	0.0901	23158	0.0000	4.7586	1102	34	25	0.4397	0	0.52
chrUn_GL456383	0.0343	38659	0.0000	2.4289	939	21	18	0.4013	0	0.29
chrUn_GL456385	0.0159	35240	0.0000	1.2599	444	11	4	0.4539	0	0.17
chrUn_GL456387	0.0064	24685	0.0000	0.6360	157	4	1	0.4573	0	0.08
chrUn_GL456389	0.3969	28772	0.0000	2.7318	786	181	120	0.4052	0	8.73
chrUn_GL456390	0.0763	24668	0.0000	3.1863	786	48	9	0.3810	0	0.59
chrUn_GL456392	0.2797	23629	0.0000	7.1099	1680	102	72	0.3697	0	1.92
chrUn_GL456393	0.0120	55711	0.0000	1.0034	559	6	13	0.4053	0	0.13
chrUn_GL456394	0.0194	24323	0.0000	1.4801	360	3	9	0.3439	0	0.18
chrUn_GL456396	0.9261	21240	0.0000	3.0320	644	427	82	0.3475	0	16.24
chrUn_JH584304	3.7439	114452	0.0000	51.0834	58466	3927	7602	0.4812	1	13.55
chrX	0.1437	171031299	0.0000	6.9273	11847810	369254	304231	0.4092	0	1.77
chrX_GL456233_random	0.2628	336933	0.0000	18.2935	61637	1706	723	0.3737	0	0.68
chrY	0.0158	91744698	0.0000	0.5675	520679	23952	15611	0.4113	0	0.55
