#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0098	195471971	0.0000	0.6056	1183691	63602	6350	0.4582	0	1.14
chr10	0.0099	130694993	0.0000	0.6782	886420	41732	5414	0.4746	0	0.58
chr11	0.0187	122082543	0.0000	1.0048	1226708	74172	8542	0.4861	0	1.82
chr12	0.0088	120129022	0.0000	0.6210	745974	35162	3249	0.4668	0	0.58
chr13	0.0136	120421639	0.0000	0.6673	803609	54930	4827	0.4891	0	1.60
chr14	0.0086	124902244	0.0000	0.5712	713498	33949	4999	0.4576	0	1.21
chr15	0.0095	104043685	0.0000	0.6709	698049	31775	4087	0.4766	0	0.49
chr16	0.0095	98207768	0.0000	0.7128	700069	30629	3253	0.4560	0	0.20
chr17	0.0140	94987271	0.0000	0.8041	763759	44797	3906	0.5032	0	2.08
chr18	0.0084	90702639	0.0000	0.6164	559106	25006	2755	0.4625	0	0.20
chr19	0.0134	61431566	0.0000	0.8869	544861	25966	3991	0.4855	0	0.67
chr1_GL456210_random	0.0025	169725	0.0000	0.2198	373	16	0	0.4250	0	0.06
chr1_GL456211_random	0.0024	241735	0.0000	0.1936	468	20	1	0.4524	0	0.06
chr1_GL456212_random	0.0045	153618	0.0000	0.3782	581	23	2	0.4627	0	0.08
chr1_GL456213_random	0.0103	39340	0.0000	1.0269	404	13	2	0.5067	0	0.10
chr1_GL456221_random	0.0030	206961	0.0000	0.2744	568	21	2	0.4116	0	0.06
chr2	0.0111	182113224	0.0000	0.7526	1370611	64477	8909	0.4713	0	0.68
chr3	0.0106	160039680	0.0000	0.6410	1025798	56311	5544	0.4722	0	1.40
chr4	0.0118	156508116	0.0000	0.7230	1131499	61035	6631	0.4808	0	1.98
chr4_GL456216_random	0.0180	66673	0.0000	1.5808	1054	39	5	0.4251	0	0.15
chr4_GL456350_random	0.0096	227966	0.0000	0.7400	1687	78	3	0.4998	0	0.14
chr4_JH584292_random	0.0018	14945	0.0000	0.1807	27	1	0	0.2667	0	0.04
chr4_JH584293_random	0.0112	207968	0.0000	0.8415	1750	76	9	0.5012	0	0.16
chr4_JH584294_random	0.0109	191905	0.0000	0.9395	1803	72	4	0.4754	0	0.12
chr4_JH584295_random	0.0000	1976	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr5	0.0105	151834684	0.0000	0.7191	1091832	52170	5561	0.4814	0	0.50
chr5_GL456354_random	0.0020	195993	0.0000	0.1776	348	15	0	0.5022	0	0.05
chr5_JH584296_random	0.0027	199368	0.0000	0.2423	483	20	0	0.5183	0	0.06
chr5_JH584297_random	0.0030	205776	0.0000	0.2556	526	23	0	0.5188	0	0.06
chr5_JH584298_random	0.0001	184189	0.0000	0.0141	26	1	0	0.6333	0	0.01
chr5_JH584299_random	0.0007	953012	0.0000	0.0677	645	19	4	0.3986	0	0.03
chr6	0.0101	149736546	0.0000	0.6460	967278	49667	5317	0.4718	0	1.18
chr7	0.0113	145441459	0.0000	0.7285	1059472	53951	5860	0.4993	0	1.44
