#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0217	195471971	0.0000	1.6880	3299498	146173	10509	0.4177	0	0.42
chr10	0.0228	130694993	0.0000	1.8023	2355516	103151	6857	0.4255	0	0.32
chr11	0.0360	122082543	0.0000	2.6811	3273196	152121	9710	0.4395	0	0.62
chr12	0.0234	120129022	0.0000	1.8552	2228628	98895	4979	0.4214	0	0.42
chr13	0.0237	120421639	0.0000	1.6800	2023083	99122	6038	0.4322	0	0.63
chr14	0.0200	124902244	0.0000	1.5993	1997530	87182	4995	0.4218	0	0.38
chr15	0.0221	104043685	0.0000	1.8091	1882271	78510	6147	0.4294	0	0.37
chr16	0.0251	98207768	0.0000	2.0306	1994179	85975	5131	0.4152	0	0.26
chr17	0.0334	94987271	0.0000	2.2002	2089870	111617	5544	0.4647	0	2.57
chr18	0.0227	90702639	0.0000	1.8624	1689242	71489	4482	0.4161	0	0.24
chr19	0.0286	61431566	0.0000	2.2194	1363427	59603	5078	0.4331	0	0.39
chr1_GL456210_random	0.0090	169725	0.0000	0.6222	1056	56	0	0.4381	0	0.16
chr1_GL456211_random	0.0071	241735	0.0000	0.5262	1272	55	8	0.4557	0	0.12
chr1_GL456212_random	0.0078	153618	0.0000	0.5397	829	43	1	0.4508	0	0.12
chr1_GL456213_random	0.0098	39340	0.0000	0.9583	377	11	3	0.4833	0	0.10
chr1_GL456221_random	0.0080	206961	0.0000	0.6156	1274	58	3	0.4115	0	0.13
chr2	0.0280	182113224	0.0000	2.1381	3893845	177998	10432	0.4262	0	0.37
chr3	0.0233	160039680	0.0000	1.7965	2875175	130288	7444	0.4132	0	0.46
chr4	0.0261	156508116	0.0000	2.0685	3237403	142555	8274	0.4294	0	0.84
chr4_GL456216_random	0.0693	66673	0.0000	6.0759	4051	164	7	0.3182	0	0.29
chr4_GL456350_random	0.0119	227966	0.0000	1.1370	2592	97	4	0.4366	0	0.11
chr4_JH584292_random	0.0017	14945	0.0000	0.1740	26	1	0	0.4000	0	0.04
chr4_JH584293_random	0.0157	207968	0.0000	1.5233	3168	116	5	0.4473	0	0.13
chr4_JH584294_random	0.0133	191905	0.0000	1.2610	2420	86	8	0.4514	0	0.12
chr4_JH584295_random	0.0000	1976	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr5	0.0255	151834684	0.0000	2.0915	3175564	134811	7971	0.4260	0	0.27
chr5_GL456354_random	0.0047	195993	0.0000	0.4102	804	34	1	0.4211	0	0.08
chr5_JH584296_random	0.0084	199368	0.0000	0.7589	1513	60	2	0.4317	0	0.10
chr5_JH584297_random	0.0066	205776	0.0000	0.5977	1230	48	2	0.4167	0	0.09
chr5_JH584298_random	0.0026	184189	0.0000	0.2639	486	18	0	0.4333	0	0.05
chr5_JH584299_random	0.0028	953012	0.0000	0.2536	2417	94	6	0.3977	0	0.06
chr6	0.0239	149736546	0.0000	1.8498	2769826	124737	7365	0.4208	0	0.46
chr7	0.0243	145441459	0.0000	1.9499	2835915	121988	8331	0.4381	0	0.65
chr7_GL456219_random	0.0104	175968	0.0000	0.9456	1664	61	6	0.4109	0	0.11
chr8	0.0244	129401213	0.0000	1.9135	2476038	109412	7088	0.4335	0	0.29
chr9	0.0270	124595110	0.0000	2.1636	2695706	116421	7568	0.4234	0	0.36
chrM	13.3456	16299	0.0000	97.7299	15929	7452	532	0.3597	8	16.86
chrUn_GL456239	0.0046	40056	0.0000	0.4643	186	7	0	0.4333	0	0.07
chrUn_GL456359	0.0825	22974	0.0000	5.0971	1171	70	0	0.3576	0	0.42
chrUn_GL456360	0.0069	31704	0.0000	0.6939	220	7	1	0.3750	0	0.08
chrUn_GL456366	0.0058	47073	0.0000	0.4695	221	9	1	0.4767	0	0.09
chrUn_GL456367	0.0031	42057	0.0000	0.3139	132	5	0	0.4400	0	0.06
chrUn_GL456368	0.0026	20208	0.0000	0.2573	52	2	0	0.2500	0	0.05
chrUn_GL456370	0.0103	26764	0.0000	1.0350	277	4	6	0.3051	0	0.10
chrUn_GL456372	0.0038	28664	0.0000	0.3838	110	3	1	0.5000	0	0.06
chrUn_GL456378	0.0139	31602	0.0000	0.9620	304	15	1	0.3917	0	0.18
chrUn_GL456379	0.0116	72385	0.0000	0.9643	698	29	2	0.4422	0	0.13
chrUn_GL456381	0.0063	25871	0.0000	0.1082	28	6	0	0.4167	0	0.19
chrUn_GL456382	0.0220	23158	0.0000	1.4595	338	15	3	0.4704	0	0.19
chrUn_GL456383	0.0083	38659	0.0000	0.7631	295	11	1	0.3861	0	0.10
chrUn_GL456385	0.0076	35240	0.0000	0.6924	244	10	0	0.4300	0	0.09
chrUn_GL456387	0.0000	24685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456389	0.0091	28772	0.0000	0.5874	169	10	0	0.4281	0	0.15
chrUn_GL456390	0.0252	24668	0.0000	1.5688	387	24	0	0.3441	0	0.24
chrUn_GL456392	0.0183	23629	0.0000	1.4093	333	16	0	0.3854	0	0.17
