#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2066	195471971	0.0000	7.5486	14755386	397392	525706	0.4578	0	24.61
chr10	0.1813	130694993	0.0000	8.1222	10615328	259796	281190	0.4578	0	5.84
chr11	0.3434	122082543	0.0000	12.0496	14710427	444501	512960	0.4742	0	16.60
chr12	0.1703	120129022	0.0000	7.0707	8494013	275304	190761	0.4682	0	16.10
chr13	0.2725	120421639	0.0000	7.5724	9118776	281193	466854	0.4836	0	34.26
chr14	0.1599	124902244	0.0000	6.6432	8297519	204515	250490	0.4675	0	20.69
chr15	0.2200	104043685	0.0000	8.7969	9152570	275436	244842	0.4810	0	21.17
chr16	0.3419	98207768	0.0000	8.3841	8233823	359764	400867	0.5121	0	56.51
chr17	0.5633	94987271	0.0000	9.5804	9100137	952089	257682	0.5346	0	67.21
chr18	0.2145	90702639	0.0000	8.1550	7396799	217921	225255	0.4567	0	22.91
chr19	0.2828	61431566	0.0000	10.5635	6489346	178316	218682	0.4613	0	12.05
chr1_GL456210_random	0.0385	169725	0.0000	3.2022	5435	99	53	0.4302	0	0.24
chr1_GL456211_random	0.0259	241735	0.0000	2.1573	5215	59	89	0.4392	0	0.19
chr1_GL456212_random	0.0357	153618	0.0000	3.0882	4744	38	93	0.4343	0	0.22
chr1_GL456213_random	0.2469	39340	0.0000	15.2313	5992	118	103	0.4479	0	0.81
chr1_GL456221_random	0.0283	206961	0.0000	2.2598	4677	89	47	0.4364	0	0.21
chr2	0.2430	182113224	0.0000	9.3630	17051306	504288	500481	0.4661	0	29.46
chr3	0.2088	160039680	0.0000	7.0755	11323585	409830	351514	0.4612	0	23.38
chr4	0.1942	156508116	0.0000	8.8816	13900486	343683	350288	0.4606	0	8.42
chr4_GL456216_random	1.1359	66673	0.0000	20.8675	13913	548	1183	0.4401	0	23.38
chr4_GL456350_random	0.1858	227966	0.0000	12.1417	27679	475	512	0.4744	0	0.90
chr4_JH584292_random	0.0000	14945	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr4_JH584293_random	0.2034	207968	0.0000	12.7226	26459	516	463	0.4933	0	0.82
chr4_JH584294_random	0.2131	191905	0.0000	14.5171	27859	565	374	0.4805	0	0.71
chr4_JH584295_random	1.2591	1976	0.0000	58.5526	1157	0	59	0.5759	1	1.52
chr5	0.1995	151834684	0.0000	9.0377	13722331	347518	343902	0.4681	0	13.03
chr5_GL456354_random	0.0085	195993	0.0000	0.6796	1332	21	23	0.4282	0	0.12
chr5_JH584296_random	0.0167	199368	0.0000	0.8963	1787	20	59	0.4844	0	0.28
chr5_JH584297_random	0.0185	205776	0.0000	1.0366	2133	26	65	0.4569	0	0.26
chr5_JH584298_random	0.0040	184189	0.0000	0.3393	625	6	13	0.4159	0	0.07
chr5_JH584299_random	0.0033	953012	0.0000	0.2911	2774	26	53	0.3973	0	0.07
chr6	0.2517	149736546	0.0000	7.4730	11189862	493324	364424	0.4692	0	38.36
chr7	0.1958	145441459	0.0000	8.7347	12703813	290732	360564	0.4708	0	4.08
chr7_GL456219_random	0.0079	175968	0.0000	0.7643	1345	17	17	0.3762	0	0.09
chr8	0.2044	129401213	0.0000	8.4200	10895596	317412	284802	0.4729	0	16.51
