#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0169	195471971	0.0000	1.0963	2142941	113151	8023	0.4332	0	1.61
chr10	0.0168	130694993	0.0000	1.1899	1555163	75309	5331	0.4452	0	0.93
chr11	0.0290	122082543	0.0000	1.6899	2063075	122115	7984	0.4611	0	2.39
chr12	0.0163	120129022	0.0000	1.1822	1420107	68334	3751	0.4373	0	0.84
chr13	0.0237	120421639	0.0000	1.1781	1418670	99466	5619	0.4674	0	2.45
chr14	0.0152	124902244	0.0000	1.0612	1325457	64213	5670	0.4337	0	1.67
chr15	0.0159	104043685	0.0000	1.1725	1219870	56494	4547	0.4489	0	0.69
chr16	0.0178	98207768	0.0000	1.3536	1329314	61054	3571	0.4253	0	0.28
chr17	0.0222	94987271	0.0000	1.3872	1317650	73423	4430	0.4734	0	2.50
chr18	0.0150	90702639	0.0000	1.1353	1029756	47002	3027	0.4344	0	0.36
chr19	0.0216	61431566	0.0000	1.4730	904894	45069	3726	0.4577	0	1.17
chr1_GL456210_random	0.0063	169725	0.0000	0.4625	785	38	2	0.4317	0	0.11
chr1_GL456211_random	0.0041	241735	0.0000	0.2432	588	35	2	0.3973	0	0.11
chr1_GL456212_random	0.0049	153618	0.0000	0.3587	551	26	1	0.4654	0	0.11
chr1_GL456213_random	0.0082	39340	0.0000	0.8210	323	11	1	0.4667	0	0.09
chr1_GL456221_random	0.0065	206961	0.0000	0.5044	1044	47	3	0.4078	0	0.11
chr2	0.0191	182113224	0.0000	1.3417	2443359	119897	7803	0.4418	0	1.00
chr3	0.0190	160039680	0.0000	1.2033	1925818	104758	6835	0.4437	0	1.78
chr4	0.0198	156508116	0.0000	1.2873	2014763	107651	6627	0.4518	0	2.48
chr4_GL456216_random	0.0517	66673	0.0000	4.2296	2820	117	10	0.3560	0	0.28
chr4_GL456350_random	0.0143	227966	0.0000	0.9150	2086	116	6	0.5176	0	0.26
chr4_JH584292_random	0.0000	14945	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr4_JH584293_random	0.0155	207968	0.0000	1.1247	2339	117	3	0.5250	0	0.24
chr4_JH584294_random	0.0162	191905	0.0000	1.3632	2616	111	3	0.4921	0	0.16
chr4_JH584295_random	0.0000	1976	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr5	0.0180	151834684	0.0000	1.3046	1980798	94267	6362	0.4478	0	0.81
chr5_GL456354_random	0.0031	195993	0.0000	0.2546	499	23	0	0.4696	0	0.07
chr5_JH584296_random	0.0049	199368	0.0000	0.4369	871	36	0	0.4359	0	0.08
chr5_JH584297_random	0.0043	205776	0.0000	0.3596	740	33	0	0.4212	0	0.08
chr5_JH584298_random	0.0021	184189	0.0000	0.1911	352	12	2	0.4429	0	0.05
chr5_JH584299_random	0.0016	953012	0.0000	0.1460	1391	46	9	0.3964	0	0.04
chr6	0.0174	149736546	0.0000	1.1828	1771095	90854	5207	0.4435	0	1.55
chr7	0.0177	145441459	0.0000	1.2272	1784816	88515	6233	0.4654	0	1.72
chr7_GL456219_random	0.0066	175968	0.0000	0.5802	1021	40	3	0.3938	0	0.10
chr8	0.0173	129401213	0.0000	1.2437	1609425	77144	5352	0.4515	0	0.48
chr9	0.0189	124595110	0.0000	1.3588	1692976	81144	5372	0.4451	0	0.97
chrM	46.6430	16299	0.0000	99.4355	16207	25443	2456	0.3559	26	92.83
chrUn_GL456239	0.0033	40056	0.0000	0.3295	132	5	0	0.4067	0	0.06
chrUn_GL456359	0.0049	22974	0.0000	0.4919	113	3	1	0.5500	0	0.07
chrUn_GL456360	0.0044	31704	0.0000	0.3564	113	5	0	0.3467	0	0.08
chrUn_GL456366	0.0018	47073	0.0000	0.1806	85	2	1	0.4222	0	0.04
chrUn_GL456367	0.0038	42057	0.0000	0.3781	159	5	1	0.4000	0	0.06
chrUn_GL456368	0.0118	20208	0.0000	0.7918	160	9	0	0.4370	0	0.16
chrUn_GL456370	0.0137	26764	0.0000	0.8444	226	8	5	0.3974	0	0.16
chrUn_GL456372	0.0010	28664	0.0000	0.0977	28	1	0	0.3333	0	0.03
chrUn_GL456378	0.0167	31602	0.0000	1.2847	406	20	0	0.3909	0	0.16
chrUn_GL456379	0.0037	72385	0.0000	0.3481	252	10	0	0.3833	0	0.06
chrUn_GL456381	0.0010	25871	0.0000	0.1044	27	1	0	0.4000	0	0.03
chrUn_GL456382	0.0149	23158	0.0000	1.1832	274	12	0	0.4444	0	0.15
chrUn_GL456383	0.0200	38659	0.0000	1.4123	546	28	1	0.4218	0	0.19
chrUn_GL456385	0.0015	35240	0.0000	0.1504	53	2	0	0.3833	0	0.04
chrUn_GL456387	0.0000	24685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456389	0.0149	28772	0.0000	0.5700	164	15	1	0.4354	0	0.25
chrUn_GL456390	0.0602	24668	0.0000	2.4809	612	56	0	0.4095	0	0.55
chrUn_GL456392	0.0328	23629	0.0000	2.0907	494	28	1	0.4011	0	0.29
chrUn_GL456393	0.0034	55711	0.0000	0.3410	190	6	1	0.4429	0	0.06
chrUn_GL456394	0.0011	24323	0.0000	0.1110	27	1	0	0.2333	0	0.03
chrUn_GL456396	0.1206	21240	0.0000	2.5706	546	97	0	0.3711	0	1.37
chrUn_JH584304	0.1732	114452	0.0000	9.3402	10690	649	76	0.4590	0	1.29
chrX	0.0109	171031299	0.0000	0.7622	1303615	64879	4255	0.4280	0	1.73
chrX_GL456233_random	0.0159	336933	0.0000	1.4148	4767	192	7	0.3790	0	0.14
chrY	0.0010	91744698	0.0000	0.0774	71011	3227	199	0.3930	0	0.05
chrY_JH584300_random	0.0000	182347	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrY_JH584301_random	0.0003	259875	0.0000	0.0300	78	3	0	0.4333	0	0.02
chrY_JH584302_random	0.0002	155838	0.0000	0.0160	25	1	0	0.1333	0	0.01
chrY_JH584303_random	0.0002	158099	0.0000	0.0171	27	1	0	0.4000	0	0.01
