#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0238	195471971	0.0000	1.7042	3331298	162521	9828	0.3980	0	0.64
chr10	0.0248	130694993	0.0000	1.8163	2373789	113341	6472	0.4063	0	0.42
chr11	0.0372	122082543	0.0000	2.5898	3161677	159634	8316	0.4185	0	0.97
chr12	0.0251	120129022	0.0000	1.8406	2211055	107257	4482	0.4026	0	0.47
chr13	0.0266	120421639	0.0000	1.7328	2086712	112729	5658	0.4159	0	1.00
chr14	0.0217	124902244	0.0000	1.6120	2013419	95027	5254	0.4026	0	0.65
chr15	0.0233	104043685	0.0000	1.8046	1877553	83932	5655	0.4096	0	0.32
chr16	0.0268	98207768	0.0000	2.0228	1986540	93018	4621	0.3963	0	0.25
chr17	0.0310	94987271	0.0000	2.1312	2024349	104238	4995	0.4291	0	1.67
chr18	0.0245	90702639	0.0000	1.8853	1709990	78215	4021	0.3974	0	0.24
chr19	0.0303	61431566	0.0000	2.2084	1356684	64485	4324	0.4140	0	0.43
chr1_GL456210_random	0.0078	169725	0.0000	0.5674	963	49	0	0.3980	0	0.14
chr1_GL456211_random	0.0080	241735	0.0000	0.5932	1434	66	5	0.4282	0	0.13
chr1_GL456212_random	0.0089	153618	0.0000	0.7558	1161	51	0	0.4275	0	0.11
chr1_GL456213_random	0.0160	39340	0.0000	1.5760	620	22	1	0.4290	0	0.13
chr1_GL456221_random	0.0062	206961	0.0000	0.5030	1041	47	1	0.4130	0	0.10
chr2	0.0292	182113224	0.0000	2.1087	3840151	187968	9085	0.4073	0	0.48
chr3	0.0257	160039680	0.0000	1.8140	2903117	144929	7197	0.3981	0	0.63
chr4	0.0280	156508116	0.0000	2.0559	3217638	155101	7518	0.4087	0	0.87
chr4_GL456216_random	0.0938	66673	0.0000	7.3643	4910	228	4	0.2917	0	0.38
chr4_GL456350_random	0.0207	227966	0.0000	1.7231	3928	171	5	0.4352	0	0.17
chr4_JH584292_random	0.0035	14945	0.0000	0.3546	53	2	0	0.4833	0	0.06
chr4_JH584293_random	0.0230	207968	0.0000	1.9311	4016	174	4	0.4397	0	0.18
chr4_JH584294_random	0.0200	191905	0.0000	1.7858	3427	140	3	0.4499	0	0.16
chr4_JH584295_random	0.0000	1976	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr5	0.0273	151834684	0.0000	2.0916	3175752	146103	7465	0.4072	0	0.39
chr5_GL456354_random	0.0051	195993	0.0000	0.4265	836	36	1	0.4072	0	0.09
chr5_JH584296_random	0.0065	199368	0.0000	0.5452	1087	47	1	0.4069	0	0.09
chr5_JH584297_random	0.0063	205776	0.0000	0.5394	1110	47	1	0.3813	0	0.09
chr5_JH584298_random	0.0024	184189	0.0000	0.1770	326	12	4	0.3458	0	0.06
chr5_JH584299_random	0.0031	953012	0.0000	0.2368	2257	95	11	0.3713	0	0.07
chr6	0.0255	149736546	0.0000	1.8363	2749610	135249	6281	0.4024	0	0.58
chr7	0.0248	145441459	0.0000	1.8741	2725732	125642	7493	0.4202	0	0.59
chr7_GL456219_random	0.0130	175968	0.0000	0.8359	1471	83	2	0.4038	0	0.19
chr8	0.0254	129401213	0.0000	1.8634	2411262	115326	6537	0.4128	0	0.30
chr9	0.0284	124595110	0.0000	2.1498	2678510	123950	6860	0.4047	0	0.42
chrM	19.3169	16299	0.0000	97.8526	15949	10952	654	0.3523	10	28.29
chrUn_GL456239	0.0042	40056	0.0000	0.4244	170	5	1	0.4167	0	0.07
chrUn_GL456359	0.0308	22974	0.0000	2.7640	635	24	2	0.3782	0	0.19
chrUn_GL456360	0.0075	31704	0.0000	0.5867	186	9	0	0.3296	0	0.10
chrUn_GL456366	0.0052	47073	0.0000	0.4652	219	8	1	0.5111	0	0.08
chrUn_GL456367	0.0096	42057	0.0000	0.5183	218	14	1	0.3156	0	0.15
chrUn_GL456368	0.0069	20208	0.0000	0.6878	139	4	1	0.3733	0	0.08
chrUn_GL456370	0.0185	26764	0.0000	1.7299	463	13	5	0.2759	0	0.14
chrUn_GL456372	0.0037	28664	0.0000	0.3698	106	4	0	0.4083	0	0.06
chrUn_GL456378	0.0194	31602	0.0000	1.4841	469	18	5	0.4219	0	0.18
