#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.5104	248956422	0.0000	3.8518	9589392	1686781	1605435	0.6094	0	46.64
chr2	0.2309	242193529	0.0000	2.5419	6156213	774688	690038	0.6512	0	16.28
chr3	0.2234	198295559	0.0000	2.4781	4913955	572881	583920	0.6388	0	11.68
chr4	0.1544	190214555	0.0000	1.8103	3443464	388836	377913	0.6247	0	9.63
chr5	0.2271	181538259	0.0000	2.3948	4347508	562714	514901	0.6274	0	21.20
chr6	0.3650	170805979	0.0000	3.0046	5132007	830463	786872	0.6091	0	27.95
chr7	0.3516	159345973	0.0000	3.4380	5478302	687860	793173	0.6628	0	32.17
chr8	0.2006	145138636	0.0000	2.2327	3240509	400204	361526	0.6353	0	23.16
chr9	0.2544	138394717	0.0000	2.5954	3591878	454935	461568	0.6544	0	12.57
chr10	0.2335	133797422	0.0000	2.6935	3603803	405142	407103	0.6397	0	11.43
chr11	0.3132	135086622	0.0000	3.0792	4159648	549568	549218	0.6414	0	13.02
chr12	0.2950	133275309	0.0000	3.1333	4175894	506241	518641	0.6287	0	15.48
chr13	0.0985	114364328	0.0000	1.2952	1481243	146418	150375	0.6449	0	6.27
chr14	0.2204	107043718	0.0000	2.0337	2176950	271214	368036	0.6811	0	38.15
chr15	0.2851	101991189	0.0000	2.9504	3009189	385914	371497	0.6329	0	16.09
chr16	0.4599	90338345	0.0000	4.4832	4050072	537315	539635	0.6596	0	16.53
chr17	0.7417	83257441	0.0000	5.4266	4518044	794034	796432	0.6023	0	73.62
chr18	0.1355	80373285	0.0000	1.6235	1304846	141702	142143	0.6382	0	6.37
chr19	0.8769	58617616	0.0000	7.6003	4455106	663460	670869	0.6576	0	23.67
chr20	0.3213	64444167	0.0000	3.2817	2114891	268348	269045	0.6536	0	12.80
chr21	1.0231	46709983	0.0000	3.3608	1569839	537221	667888	0.6621	0	67.37
chr22	0.4941	50818468	0.0000	4.4252	2248836	326756	325775	0.6607	0	19.28
chrX	0.1262	156040895	0.0000	1.6729	2610334	259692	255994	0.6237	0	6.65
chrY	0.0067	57227415	0.0000	0.1832	104853	5413	5275	0.5468	0	0.51
chrM	427.9625	16569	0.0000	99.7707	16531	74292	114653	0.4143	145	3089.30
chr1_KI270706v1_random	1.4914	175055	0.0000	22.3038	39044	3043	3849	0.5675	0	26.54
chr1_KI270707v1_random	0.3870	32032	0.0000	14.4886	4641	166	162	0.4891	0	2.44
chr1_KI270708v1_random	0.0665	127682	0.0000	2.7561	3519	116	115	0.4879	0	0.59
chr1_KI270709v1_random	0.0135	66860	0.0000	0.2303	154	13	13	0.5538	0	0.49
chr1_KI270710v1_random	0.0090	40176	0.0000	0.3808	153	5	5	0.5732	0	0.15
chr1_KI270711v1_random	0.3286	42210	0.0000	15.9133	6717	181	183	0.4895	0	1.09
chr1_KI270712v1_random	0.0640	176043	0.0000	2.9907	5265	148	146	0.5958	0	0.83
chr1_KI270713v1_random	80.3167	40745	0.0000	16.8855	6880	38096	43657	0.5064	0	1404.99
chr1_KI270714v1_random	2.3452	41717	0.0000	9.1186	3804	1334	1203	0.5730	0	31.14
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	7.2951	155397	0.0000	15.8324	24603	14688	14301	0.6493	0	313.48
chr4_GL000008v2_random	0.7513	209709	0.0000	13.1730	27625	2063	2167	0.5576	0	20.87
chr5_GL000208v1_random	0.0290	92689	0.0000	0.6570	609	38	37	0.5059	0	0.57
