#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0670	248956422	0.0000	2.0717	5157620	215940	210100	0.5007	0	13.37
chr2	0.0250	242193529	0.0000	1.3540	3279389	84933	72140	0.5155	0	2.04
chr3	0.0221	198295559	0.0000	1.2874	2552918	56436	56655	0.4918	0	0.74
chr4	0.0167	190214555	0.0000	0.9804	1864945	41515	40372	0.4704	0	0.49
chr5	0.0247	181538259	0.0000	1.3229	2401536	60952	55073	0.4809	0	2.24
chr6	0.0402	170805979	0.0000	1.6278	2780373	91127	84874	0.4989	0	3.93
chr7	0.0396	159345973	0.0000	1.9124	3047258	75527	90317	0.5230	0	7.60
chr8	0.0233	145138636	0.0000	1.1509	1670409	46223	41128	0.4874	0	4.02
chr9	0.0235	138394717	0.0000	1.2674	1754037	42007	42044	0.5145	0	0.94
chr10	0.0230	133797422	0.0000	1.3724	1836249	39618	39365	0.4901	0	0.45
chr11	0.0294	135086622	0.0000	1.5240	2058757	51251	50819	0.5039	0	0.89
chr12	0.0303	133275309	0.0000	1.5867	2114625	52342	51585	0.5015	0	1.53
chr13	0.0113	114364328	0.0000	0.6537	747626	16352	17223	0.4899	0	0.77
chr14	0.0352	107043718	0.0000	0.9887	1058351	43313	57275	0.6077	0	11.61
chr15	0.0278	101991189	0.0000	1.5399	1570592	37077	35874	0.4873	0	1.44
chr16	0.0418	90338345	0.0000	2.2370	2020899	48714	48185	0.5288	0	1.78
chr17	0.1472	83257441	0.0000	2.6596	2214310	155064	153851	0.4882	0	43.61
chr18	0.0145	80373285	0.0000	0.8545	686781	15227	14935	0.4783	0	0.31
chr19	0.0692	58617616	0.0000	3.3406	1958181	51486	53013	0.5677	0	1.89
chr20	0.0278	64444167	0.0000	1.5436	994774	23062	23067	0.5190	0	0.58
chr21	0.5953	46709983	0.0000	1.9375	905002	327317	365694	0.6552	0	112.48
chr22	0.0418	50818468	0.0000	2.0771	1055564	28117	26567	0.5335	0	1.49
chrX	0.0136	156040895	0.0000	0.7966	1242977	28243	26999	0.4893	0	0.72
chrY	0.0012	57227415	0.0000	0.0682	39032	1020	914	0.4491	0	0.10
chrM	146.7757	16569	0.0000	99.3120	16455	30892	31108	0.4367	104	197.41
chr1_KI270706v1_random	0.2398	175055	0.0000	13.1799	23072	547	525	0.4484	0	1.66
chr1_KI270707v1_random	0.1134	32032	0.0000	7.3801	2364	47	46	0.4161	0	0.47
chr1_KI270708v1_random	0.0171	127682	0.0000	1.1536	1473	27	29	0.4022	0	0.18
chr1_KI270709v1_random	0.0064	66860	0.0000	0.5369	359	10	1	0.3806	0	0.09
chr1_KI270710v1_random	0.0032	40176	0.0000	0.2315	93	2	1	0.4058	0	0.07
chr1_KI270711v1_random	0.1234	42210	0.0000	8.7799	3706	66	68	0.4341	0	0.45
chr1_KI270712v1_random	0.0148	176043	0.0000	1.0850	1910	33	34	0.4631	0	0.18
chr1_KI270713v1_random	30.4452	40745	0.0000	7.3481	2994	15180	15847	0.4987	0	574.06
chr1_KI270714v1_random	0.1287	41717	0.0000	3.9912	1665	68	70	0.5168	0	1.31
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0002	153799	0.0000	0.0234	36	0	1	0.3611	0	0.02
chr3_GL000221v1_random	0.3485	155397	0.0000	12.0639	18747	689	707	0.5131	0	5.79
chr4_GL000008v2_random	0.1320	209709	0.0000	8.0383	16857	363	352	0.4282	0	0.73
chr5_GL000208v1_random	0.0064	92689	0.0000	0.3884	360	9	7	0.4248	0	0.12
chr9_KI270717v1_random	0.0048	40062	0.0000	0.4094	164	3	2	0.4333	0	0.08
chr9_KI270718v1_random	0.1701	38054	0.0000	2.5569	973	81	88	0.6213	0	2.71
chr9_KI270719v1_random	0.0783	176845	0.0000	3.6456	6447	163	198	0.4055	0	0.79
chr9_KI270720v1_random	0.1406	39050	0.0000	10.5967	4138	68	76	0.3750	0	0.45
chr11_KI270721v1_random	0.0381	100316	0.0000	2.3665	2374	48	50	0.6221	0	0.28
chr14_GL000009v2_random	0.2175	201709	0.0000	13.6831	27600	562	559	0.4218	0	0.79
chr14_GL000225v1_random	0.0039	211173	0.0000	0.3239	684	12	11	0.5107	0	0.07
chr14_KI270722v1_random	0.0159	194050	0.0000	1.1415	2215	34	45	0.4255	0	0.17
chr14_GL000194v1_random	0.1688	191469	0.0000	8.1105	15529	427	403	0.5054	0	2.85
chr14_KI270723v1_random	0.0077	38115	0.0000	0.4959	189	4	4	0.4387	0	0.12
chr14_KI270724v1_random	0.0067	39555	0.0000	0.4955	196	4	3	0.4692	0	0.10
chr14_KI270725v1_random	0.0006	172810	0.0000	0.0382	66	1	2	0.4444	0	0.03
chr14_KI270726v1_random	0.0480	43739	0.0000	2.8213	1234	28	27	0.5746	0	0.36
chr15_KI270727v1_random	0.0052	448248	0.0000	0.3708	1662	32	28	0.4643	0	0.09
chr16_KI270728v1_random	0.0112	1872759	0.0000	0.5882	11016	276	268	0.5268	0	0.31
chr17_GL000205v2_random	0.1798	185591	0.0000	8.3409	15480	417	451	0.4507	0	1.08
chr17_KI270729v1_random	0.0026	280839	0.0000	0.1503	422	11	9	0.4456	0	0.08
chr17_KI270730v1_random	0.0011	112551	0.0000	0.0817	92	2	2	0.4648	0	0.04
chr22_KI270731v1_random	0.0272	150754	0.0000	0.7993	1205	58	52	0.6111	0	0.99
chr22_KI270732v1_random	0.0067	41543	0.0000	0.4140	172	5	3	0.4618	0	0.13
chr22_KI270733v1_random	117.1407	179772	0.0000	21.5189	38685	252607	272341	0.6660	0	1773.92
chr22_KI270734v1_random	0.0270	165050	0.0000	1.1536	1904	59	56	0.6065	0	0.42
chr22_KI270735v1_random	0.0000	42811	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270736v1_random	0.0005	181920	0.0000	0.0352	64	0	3	0.4259	0	0.03
chr22_KI270737v1_random	0.0014	103838	0.0000	0.1088	113	2	2	0.4214	0	0.05
chr22_KI270738v1_random	0.0015	99375	0.0000	0.1167	116	3	1	0.4012	0	0.05
chr22_KI270739v1_random	0.0017	73985	0.0000	0.0635	47	2	1	0.4710	0	0.07
chrY_KI270740v1_random	0.0000	37240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.8693	2165	0.0000	28.6836	621	25	22	0.4148	0	2.35
chrUn_KI270303v1	1.1509	1942	0.0000	38.0021	738	30	26	0.4076	0	2.49
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.7960	1201	0.0000	37.7186	453	13	11	0.4093	0	1.26
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0882	998	0.0000	4.4088	44	2	0	0.4020	0	0.41
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0327	37690	0.0000	1.2868	485	16	16	0.3808	0	0.40
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0571	2646	0.0000	5.7067	151	2	2	0.3962	0	0.23
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0205	2145	0.0000	2.0513	44	1	0	0.3922	0	0.14
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0609	1445	0.0000	6.0900	88	2	0	0.3627	0	0.24
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	0.0328	392061	0.0000	0.6045	2370	169	167	0.4286	0	1.40
chrUn_KI270466v1	0.1825	1233	0.0000	10.7867	133	2	4	0.2480	0	0.62
chrUn_KI270465v1	0.1291	1774	0.0000	6.0316	107	3	3	0.3945	0	0.55
chrUn_KI270467v1	0.2255	3920	0.0000	10.6888	419	8	15	0.2679	0	0.89
chrUn_KI270435v1	0.0034	92983	0.0000	0.3044	283	4	4	0.3793	0	0.06
chrUn_KI270438v1	0.0026	112505	0.0000	0.1947	219	3	5	0.4119	0	0.06
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.0185	1951	0.0000	1.8452	36	0	1	0.4167	0	0.13
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0022	22689	0.0000	0.1102	25	1	1	0.4000	0	0.07
chrUn_KI270519v1	0.0015	138126	0.0000	0.1071	148	3	3	0.4351	0	0.05
chrUn_KI270522v1	0.0000	5674	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0067	5353	0.0000	0.6725	36	0	1	0.3056	0	0.08
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0000	993	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270538v1	0.0029	91309	0.0000	0.1862	170	4	3	0.5533	0	0.08
chrUn_KI270544v1	0.0000	1202	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270548v1	0.0000	1599	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270580v1	0.0522	1553	0.0000	5.2157	81	1	1	0.4368	0	0.22
chrUn_KI270581v1	0.0051	7046	0.0000	0.5109	36	0	1	0.1944	0	0.07
chrUn_KI270579v1	0.0388	31033	0.0000	3.3899	1052	13	17	0.3601	0	0.22
chrUn_KI270589v1	0.0007	44474	0.0000	0.0675	30	1	0	0.5000	0	0.03
chrUn_KI270590v1	0.0000	4685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270584v1	0.0000	4513	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270582v1	0.0123	6504	0.0000	0.7688	50	1	1	0.4368	0	0.15
chrUn_KI270588v1	0.0000	6158	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270593v1	0.0000	3041	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270591v1	0.0000	5796	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270330v1	0.1719	1652	0.0000	11.0169	182	4	3	0.4519	0	0.60
chrUn_KI270329v1	0.0000	1040	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270334v1	0.0000	1368	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270333v1	0.0000	2699	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270335v1	0.0000	1048	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270338v1	0.0000	1428	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270340v1	0.0000	1428	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270336v1	0.0341	1026	0.0000	3.4113	35	1	0	0.3056	0	0.18
chrUn_KI270337v1	0.0000	1121	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270363v1	0.0000	1803	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270364v1	0.0000	2855	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270362v1	0.0000	3530	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270366v1	0.0000	8320	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270378v1	0.0000	1048	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270379v1	0.0000	1045	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270389v1	0.0000	1298	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270390v1	0.0000	2387	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270387v1	0.0000	1537	0.0000	0.0000	0	0	0	0.0000	0	0.00
