#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6288	248956422	0.0000	4.1165	10248228	1997149	1931757	0.6149	0	50.19
chr2	0.2962	242193529	0.0000	2.7294	6610434	974991	842158	0.6582	0	27.29
chr3	0.2819	198295559	0.0000	2.6712	5296956	705156	710787	0.6413	0	14.53
chr4	0.1956	190214555	0.0000	1.9567	3721954	479922	462346	0.6266	0	12.41
chr5	0.2767	181538259	0.0000	2.5775	4679133	640366	629912	0.6348	0	12.13
chr6	0.4430	170805979	0.0000	3.2082	5479846	955340	947050	0.6148	0	24.66
chr7	0.4556	159345973	0.0000	3.6786	5861760	852080	1028174	0.6710	0	34.95
chr8	0.2392	145138636	0.0000	2.4027	3487259	443203	434224	0.6460	0	11.16
chr9	0.3228	138394717	0.0000	2.7701	3833651	562334	566866	0.6566	0	16.32
chr10	0.2957	133797422	0.0000	2.8945	3872775	499643	498577	0.6413	0	15.13
chr11	0.3969	135086622	0.0000	3.2929	4448322	679014	671758	0.6431	0	16.45
chr12	0.3664	133275309	0.0000	3.3367	4446955	614549	618481	0.6302	0	17.40
chr13	0.1247	114364328	0.0000	1.3849	1583867	179831	185804	0.6484	0	8.34
chr14	0.2907	107043718	0.0000	2.1971	2351833	329165	504449	0.6973	0	39.32
chr15	0.3644	101991189	0.0000	3.1726	3235724	479008	458942	0.6351	0	21.01
chr16	0.5864	90338345	0.0000	4.7927	4329636	667811	664925	0.6610	0	21.67
chr17	0.9330	83257441	0.0000	5.7940	4823946	973350	970504	0.6023	0	91.45
chr18	0.1713	80373285	0.0000	1.7498	1406332	174591	173646	0.6400	0	8.16
chr19	1.1100	58617616	0.0000	8.0817	4737321	817024	820566	0.6584	0	29.52
chr20	0.4091	64444167	0.0000	3.5315	2275819	333413	330708	0.6550	0	16.59
chr21	1.1494	46709983	0.0000	3.5589	1662368	594271	736839	0.6533	0	80.08
chr22	0.6261	50818468	0.0000	4.7419	2409755	402116	399386	0.6632	0	24.83
chrX	0.1582	156040895	0.0000	1.8168	2834956	315629	311999	0.6261	0	8.09
chrY	0.0083	57227415	0.0000	0.1990	113908	6686	6372	0.5450	0	0.66
chrM	459.2409	16569	0.0000	99.9578	16562	88974	105354	0.4281	174	3134.31
chr1_KI270706v1_random	1.8814	175055	0.0000	23.5400	41208	3772	4540	0.5742	0	35.77
chr1_KI270707v1_random	0.4087	32032	0.0000	14.8851	4768	177	169	0.4902	0	2.45
chr1_KI270708v1_random	0.0729	127682	0.0000	2.8422	3629	126	124	0.4900	0	0.71
chr1_KI270709v1_random	0.0164	66860	0.0000	0.5265	352	17	13	0.4912	0	0.37
chr1_KI270710v1_random	0.0050	40176	0.0000	0.3111	125	3	2	0.4486	0	0.09
chr1_KI270711v1_random	0.3016	42210	0.0000	14.1388	5968	166	160	0.4877	0	1.04
chr1_KI270712v1_random	0.0608	176043	0.0000	2.6210	4614	141	136	0.5697	0	0.60
chr1_KI270713v1_random	88.5803	40745	0.0000	18.4882	7533	41038	46660	0.5193	0	1555.81
chr1_KI270714v1_random	2.7964	41717	0.0000	8.7303	3642	1438	1481	0.5783	0	35.58
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	9.4800	155397	0.0000	18.6702	29013	18812	17813	0.6454	0	408.51
chr4_GL000008v2_random	0.8385	209709	0.0000	14.2259	29833	2165	2385	0.5559	0	23.01
chr5_GL000208v1_random	0.0372	92689	0.0000	1.0206	946	50	44	0.5236	0	0.54
chr9_KI270717v1_random	0.0215	40062	0.0000	1.0858	435	14	10	0.6339	0	0.22
chr9_KI270718v1_random	3.2295	38054	0.0000	4.9403	1880	1531	1554	0.6708	0	58.81
chr9_KI270719v1_random	0.4071	176845	0.0000	6.3117	11162	916	944	0.5813	0	5.29
