#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0668	248956422	0.0000	2.0668	5145405	215395	209546	0.5008	0	13.37
chr2	0.0249	242193529	0.0000	1.3500	3269701	84604	71819	0.5158	0	2.04
chr3	0.0220	198295559	0.0000	1.2832	2544583	56198	56413	0.4920	0	0.74
chr4	0.0166	190214555	0.0000	0.9777	1859819	41336	40197	0.4705	0	0.49
chr5	0.0246	181538259	0.0000	1.3191	2394663	60703	54827	0.4811	0	2.24
chr6	0.0400	170805979	0.0000	1.6240	2773867	90840	84585	0.4990	0	3.93
chr7	0.0394	159345973	0.0000	1.9077	3039902	75224	89988	0.5233	0	7.59
chr8	0.0232	145138636	0.0000	1.1475	1665447	46078	40986	0.4876	0	4.02
chr9	0.0234	138394717	0.0000	1.2644	1749887	41849	41888	0.5146	0	0.94
chr10	0.0228	133797422	0.0000	1.3681	1830453	39428	39165	0.4903	0	0.45
chr11	0.0293	135086622	0.0000	1.5192	2052291	51013	50586	0.5041	0	0.89
chr12	0.0301	133275309	0.0000	1.5815	2107812	52055	51288	0.5017	0	1.51
chr13	0.0113	114364328	0.0000	0.6511	744682	16286	17155	0.4901	0	0.77
chr14	0.0351	107043718	0.0000	0.9854	1054790	43218	57170	0.6080	0	11.61
chr15	0.0277	101991189	0.0000	1.5357	1566328	36945	35744	0.4875	0	1.44
chr16	0.0416	90338345	0.0000	2.2316	2016031	48515	47982	0.5290	0	1.78
chr17	0.1470	83257441	0.0000	2.6530	2208854	154844	153622	0.4882	0	43.60
chr18	0.0145	80373285	0.0000	0.8516	684444	15151	14861	0.4785	0	0.31
chr19	0.0689	58617616	0.0000	3.3335	1954015	51299	52822	0.5678	0	1.88
chr20	0.0277	64444167	0.0000	1.5396	992174	22982	22987	0.5192	0	0.58
chr21	0.5950	46709983	0.0000	1.9338	903282	327119	365532	0.6552	0	112.47
chr22	0.0416	50818468	0.0000	2.0724	1053149	28011	26467	0.5336	0	1.49
chrX	0.0136	156040895	0.0000	0.7946	1239913	28141	26896	0.4895	0	0.72
