#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0002	248956422	0.0000	0.0133	33020	638	643	0.5125	0	0.03
chr2	0.0001	242193529	0.0000	0.0064	15569	254	256	0.5075	0	0.01
chr3	0.0001	198295559	0.0000	0.0064	12668	222	217	0.4978	0	0.01
chr4	0.0001	190214555	0.0000	0.0052	9857	161	158	0.4753	0	0.01
chr5	0.0001	181538259	0.0000	0.0074	13500	212	206	0.4900	0	0.01
chr6	0.0001	170805979	0.0000	0.0090	15423	266	273	0.5126	0	0.02
chr7	0.0001	159345973	0.0000	0.0094	14978	242	282	0.5119	0	0.02
chr8	0.0001	145138636	0.0000	0.0059	8507	138	132	0.4835	0	0.01
chr9	0.0001	138394717	0.0000	0.0071	9767	161	173	0.5319	0	0.01
chr10	0.0001	133797422	0.0000	0.0062	8288	137	127	0.4867	0	0.01
chr11	0.0001	135086622	0.0000	0.0075	10177	162	163	0.5080	0	0.01
chr12	0.0001	133275309	0.0000	0.0075	10039	178	170	0.5110	0	0.02
chr13	0.0000	114364328	0.0000	0.0036	4130	63	74	0.4965	0	0.01
chr14	0.0001	107043718	0.0000	0.0059	6358	118	145	0.5724	0	0.02
chr15	0.0001	101991189	0.0000	0.0067	6877	117	103	0.4906	0	0.01
chr16	0.0002	90338345	0.0000	0.0127	11467	184	197	0.5381	0	0.02
chr17	0.0002	83257441	0.0000	0.0157	13049	242	235	0.5215	0	0.03
chr18	0.0001	80373285	0.0000	0.0051	4075	65	65	0.5069	0	0.01
chr19	0.0003	58617616	0.0000	0.0214	12558	215	225	0.5608	0	0.03
chr20	0.0001	64444167	0.0000	0.0099	6390	106	103	0.5110	0	0.01
chr21	0.0011	46709983	0.0000	0.0427	19932	702	626	0.6422	0	0.17
chr22	0.0002	50818468	0.0000	0.0141	7151	115	112	0.5377	0	0.02
chrX	0.0001	156040895	0.0000	0.0045	7037	109	109	0.5095	0	0.01
chrY	0.0000	57227415	0.0000	0.0005	273	5	5	0.4644	0	0.00
chrM	0.4062	16569	0.0000	23.7250	3931	85	85	0.4439	0	1.23
chr1_KI270706v1_random	0.0009	175055	0.0000	0.0920	161	2	2	0.4080	0	0.03
chr1_KI270707v1_random	0.0000	32032	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270708v1_random	0.0003	127682	0.0000	0.0313	40	1	0	0.3500	0	0.02
chr1_KI270709v1_random	0.0000	66860	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270710v1_random	0.0000	40176	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270711v1_random	0.0000	42210	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270712v1_random	0.0000	176043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270713v1_random	0.0325	40745	0.0000	0.6038	246	16	17	0.5384	0	0.56
chr1_KI270714v1_random	0.0014	41717	0.0000	0.0719	30	1	1	0.4706	0	0.05
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
