#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3698	248956422	0.0000	3.1190	7764945	1232350	1165787	0.6095	0	34.56
chr2	0.1709	242193529	0.0000	2.0393	4939069	586709	504711	0.6564	0	14.50
chr3	0.1626	198295559	0.0000	1.9919	3949889	418027	428628	0.6383	0	8.63
chr4	0.1119	190214555	0.0000	1.4494	2757040	283078	275956	0.6248	0	6.78
chr5	0.1676	181538259	0.0000	1.9264	3497172	422586	377098	0.6250	0	20.14
chr6	0.2670	170805979	0.0000	2.4499	4184594	615362	573859	0.6080	0	24.20
chr7	0.2598	159345973	0.0000	2.7620	4401188	502821	601012	0.6672	0	30.29
chr8	0.1491	145138636	0.0000	1.7855	2591510	303619	265972	0.6321	0	22.35
chr9	0.1846	138394717	0.0000	2.1035	2911137	331429	337133	0.6546	0	9.06
chr10	0.1704	133797422	0.0000	2.1692	2902281	296799	298775	0.6396	0	8.39
chr11	0.2281	135086622	0.0000	2.5035	3381932	402107	402026	0.6413	0	9.50
chr12	0.2142	133275309	0.0000	2.5294	3371014	368503	379797	0.6285	0	11.47
chr13	0.0720	114364328	0.0000	1.0317	1179848	107224	111027	0.6450	0	4.77
chr14	0.1631	107043718	0.0000	1.6424	1758053	195112	285136	0.6923	0	35.88
chr15	0.2073	101991189	0.0000	2.3792	2426565	281432	272314	0.6333	0	11.31
chr16	0.3347	90338345	0.0000	3.6167	3267294	392472	394781	0.6595	0	12.07
chr17	0.5466	83257441	0.0000	4.4105	3672047	587257	588707	0.6011	0	55.97
chr18	0.0983	80373285	0.0000	1.3054	1049171	103314	103677	0.6375	0	4.58
chr19	0.6365	58617616	0.0000	6.1976	3632893	483890	489469	0.6577	0	17.18
chr20	0.2323	64444167	0.0000	2.6422	1702771	194548	195805	0.6532	0	9.06
chr21	0.7335	46709983	0.0000	2.7504	1284710	382023	481264	0.6607	0	48.91
chr22	0.3593	50818468	0.0000	3.5732	1815826	239179	237834	0.6600	0	14.03
chrX	0.0920	156040895	0.0000	1.3474	2102488	190781	187274	0.6228	0	5.02
chrY	0.0049	57227415	0.0000	0.1464	83783	4031	3929	0.5451	0	0.37
chrM	312.4272	16569	0.0000	99.6077	16504	52468	85772	0.4139	108	2808.82
chr1_KI270706v1_random	1.0926	175055	0.0000	17.5922	30796	2215	2873	0.5688	0	19.59
chr1_KI270707v1_random	0.2860	32032	0.0000	12.2440	3922	124	118	0.4918	0	1.79
chr1_KI270708v1_random	0.0469	127682	0.0000	2.2948	2930	83	80	0.4816	0	0.42
chr1_KI270709v1_random	0.0102	66860	0.0000	0.2288	153	10	10	0.5407	0	0.35
chr1_KI270710v1_random	0.0090	40176	0.0000	0.3808	153	5	5	0.5732	0	0.15
chr1_KI270711v1_random	0.2248	42210	0.0000	12.0682	5094	124	127	0.4880	0	0.79
chr1_KI270712v1_random	0.0442	176043	0.0000	2.3460	4130	103	102	0.5791	0	0.53
chr1_KI270713v1_random	53.8931	40745	0.0000	15.0031	6113	25949	29031	0.5037	0	934.24
chr1_KI270714v1_random	1.7441	41717	0.0000	7.9967	3336	1015	883	0.5726	0	23.48
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	5.1506	155397	0.0000	13.0376	20260	10498	10040	0.6499	0	218.37
chr4_GL000008v2_random	0.5239	209709	0.0000	10.5599	22145	1451	1522	0.5555	0	13.92
chr5_GL000208v1_random	0.0177	92689	0.0000	0.4067	377	22	24	0.4945	0	0.39
chr9_KI270717v1_random	0.0240	40062	0.0000	1.3105	525	15	12	0.6749	0	0.25
chr9_KI270718v1_random	1.8026	38054	0.0000	4.4936	1710	881	907	0.6777	0	33.10
chr9_KI270719v1_random	0.2405	176845	0.0000	4.7663	8429	558	587	0.5976	0	3.50
chr9_KI270720v1_random	0.1440	39050	0.0000	9.4008	3671	77	72	0.4187	0	0.50
chr11_KI270721v1_random	0.5569	100316	0.0000	8.0934	8119	716	730	0.6825	0	6.54
