#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.0586	248956422	0.0000	2.7306	6797926	187508	189415	0.5178	0	7.39
chr2	0.0280	242193529	0.0000	1.7486	4235077	98412	79776	0.5223	0	3.11
chr3	0.0248	198295559	0.0000	1.6814	3334167	63920	64087	0.4854	0	1.11
chr4	0.0181	190214555	0.0000	1.2498	2377374	45202	44296	0.4694	0	0.36
chr5	0.0269	181538259	0.0000	1.7295	3139703	63431	63017	0.4748	0	0.94
chr6	0.0392	170805979	0.0000	2.0765	3546725	87007	85936	0.5012	0	4.42
chr7	0.0445	159345973	0.0000	2.6370	4202014	82929	107390	0.5394	0	11.19
chr8	0.0224	145138636	0.0000	1.5352	2228121	42757	41519	0.4840	0	0.74
chr9	0.0274	138394717	0.0000	1.7589	2434166	49294	49678	0.5114	0	1.45
chr10	0.0258	133797422	0.0000	1.8245	2441109	45248	44355	0.4833	0	0.26
chr11	0.0347	135086622	0.0000	2.0709	2797463	60976	60136	0.4959	0	1.24
chr12	0.0333	133275309	0.0000	2.1361	2846931	58106	56887	0.4963	0	1.10
chr13	0.0143	114364328	0.0000	0.8378	958126	20828	22204	0.5010	0	2.18
chr14	0.0285	107043718	0.0000	1.3159	1408589	31290	54717	0.6211	0	13.11
chr15	0.0306	101991189	0.0000	2.0920	2133661	40686	40292	0.4872	0	0.67
chr16	0.0519	90338345	0.0000	3.3527	3028784	60952	59999	0.5226	0	0.86
chr17	0.0723	83257441	0.0000	3.7775	3145060	77484	77906	0.5250	0	4.74
chr18	0.0156	80373285	0.0000	1.0894	875625	16545	16096	0.4717	0	0.25
chr19	0.0824	58617616	0.0000	5.0690	2971349	62830	62195	0.5521	0	1.50
chr20	0.0334	64444167	0.0000	2.1625	1393600	28007	27723	0.5055	0	0.75
chr21	1.2257	46709983	0.0000	2.5446	1188572	693880	736094	0.6592	0	140.49
chr22	0.0507	50818468	0.0000	3.1763	1614148	33389	33190	0.5302	0	0.62
chrX	0.0160	156040895	0.0000	1.0930	1705568	32986	32390	0.4913	0	0.35
chrY	0.0017	57227415	0.0000	0.1054	60342	1476	1285	0.4803	0	0.12
chrM	474.3348	16569	0.0000	99.9276	16557	101194	97867	0.4583	366	709.25
chr1_KI270706v1_random	0.3994	175055	0.0000	20.6352	36123	889	901	0.4995	0	4.95
chr1_KI270707v1_random	0.2229	32032	0.0000	14.0047	4486	88	97	0.4344	0	0.72
chr1_KI270708v1_random	0.0234	127682	0.0000	1.8750	2394	41	38	0.4707	0	0.18
chr1_KI270709v1_random	0.0066	66860	0.0000	0.5070	339	6	6	0.4607	0	0.10
chr1_KI270710v1_random	0.0074	40176	0.0000	0.3310	133	4	4	0.4012	0	0.14
chr1_KI270711v1_random	0.1247	42210	0.0000	9.5191	4018	69	66	0.4605	0	0.42
chr1_KI270712v1_random	0.0174	176043	0.0000	1.3145	2314	41	41	0.5175	0	0.17
chr1_KI270713v1_random	2.1835	40745	0.0000	5.6277	2293	1001	1313	0.5353	0	24.01
chr1_KI270714v1_random	0.1002	41717	0.0000	3.9241	1637	58	49	0.5060	0	0.76
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.3040	155397	0.0000	16.0659	24966	605	612	0.4668	0	1.85
chr4_GL000008v2_random	0.1892	209709	0.0000	11.9356	25030	518	502	0.4562	0	0.77
chr5_GL000208v1_random	0.0090	92689	0.0000	0.3075	285	14	9	0.4086	0	0.22
chr9_KI270717v1_random	0.0006	40062	0.0000	0.0574	23	1	0	0.8846	0	0.02
chr9_KI270718v1_random	0.0750	38054	0.0000	3.7867	1441	39	39	0.5400	0	0.65
chr9_KI270719v1_random	0.1034	176845	0.0000	4.3795	7745	198	281	0.4013	0	1.19
chr9_KI270720v1_random	0.1830	39050	0.0000	11.9693	4674	89	93	0.4194	0	0.69
