#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3379	195471971	0.0000	1.3250	2589916	880995	907243	0.6623	0	21.05
chr10	0.5299	130694993	0.0000	1.7612	2301775	955054	916743	0.6660	0	27.28
chr11	0.8012	122082543	0.0000	2.7240	3325567	1327056	1321918	0.6619	0	35.41
chr12	0.3105	120129022	0.0000	1.2915	1551415	544698	462115	0.6696	0	17.82
chr13	0.4170	120421639	0.0000	1.5337	1846933	687407	693044	0.6547	0	21.51
chr14	0.3647	124902244	0.0000	1.3183	1646545	636379	591898	0.6669	0	23.80
chr15	0.5485	104043685	0.0000	2.0892	2173673	772143	776491	0.6616	0	25.90
chr16	0.4720	98207768	0.0000	1.6320	1602729	637360	612475	0.6654	0	21.69
chr17	0.8440	94987271	0.0000	2.3238	2207277	1087523	1073130	0.6681	0	39.55
chr18	0.3216	90702639	0.0000	1.3125	1190509	406495	379846	0.6674	0	17.41
chr19	0.8121	61431566	0.0000	2.3773	1460391	680469	679554	0.6628	0	37.16
chr1_GL456210_random	0.0057	169725	0.0000	0.3989	677	15	15	0.5335	0	0.10
chr1_GL456211_random	0.0094	241735	0.0000	0.4447	1075	27	43	0.5443	0	0.19
chr1_GL456212_random	0.0081	153618	0.0000	0.4505	692	16	21	0.5375	0	0.13
chr1_GL456213_random	0.0674	39340	0.0000	3.2308	1271	47	38	0.5229	0	0.45
chr1_GL456221_random	0.0092	206961	0.0000	0.4643	961	35	22	0.5426	0	0.17
chr2	0.5828	182113224	0.0000	2.0332	3702662	1465142	1412690	0.6641	0	31.15
chr3	0.4147	160039680	0.0000	1.4559	2330084	930649	880446	0.6578	0	21.33
chr4	0.5858	156508116	0.0000	1.8915	2960305	1215672	1228123	0.6719	0	35.57
chr4_GL456216_random	0.7240	66673	0.0000	3.3882	2259	583	695	0.6610	0	6.81
chr4_GL456350_random	0.0894	227966	0.0000	1.2761	2909	288	323	0.6207	0	2.69
chr4_JH584292_random	0.0000	14945	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr4_JH584293_random	0.0933	207968	0.0000	1.4618	3040	272	315	0.6136	0	2.61
chr4_JH584294_random	0.0779	191905	0.0000	1.3512	2593	88	355	0.6051	0	2.15
chr4_JH584295_random	0.3067	1976	0.0000	7.4899	148	1	15	0.5148	0	1.25
chr5	0.6087	151834684	0.0000	1.9862	3015762	1230840	1252265	0.6683	0	34.99
chr5_GL456354_random	0.0061	195993	0.0000	0.2837	556	28	7	0.5437	0	0.16
chr5_JH584296_random	0.0114	199368	0.0000	0.3506	699	47	21	0.5524	0	0.30
chr5_JH584297_random	0.0108	205776	0.0000	0.3893	801	46	18	0.5419	0	0.28
chr5_JH584298_random	0.0016	184189	0.0000	0.1216	224	6	3	0.5051	0	0.05
chr5_JH584299_random	0.0022	953012	0.0000	0.1031	983	46	17	0.4947	0	0.09
chr6	0.4226	149736546	0.0000	1.6279	2437514	903934	825813	0.6609	0	19.85
chr7	0.4725	145441459	0.0000	1.9021	2766416	913750	955061	0.6539	0	19.03
chr7_GL456219_random	0.0158	175968	0.0000	0.5922	1042	42	47	0.4681	0	0.26
chr8	0.6843	129401213	0.0000	2.0348	2633089	1227433	1150455	0.6713	0	33.66
chr9	0.5806	124595110	0.0000	2.0052	2498324	977364	976595	0.6645	0	23.78
chrM	26.0698	16299	0.0000	83.2689	13572	3296	11361	0.4015	5	334.50
chrUn_GL456239	0.0055	40056	0.0000	0.1748	70	7	1	0.4978	0	0.15
chrUn_GL456359	0.0635	22974	0.0000	2.3113	531	22	23	0.5227	0	0.48
chrUn_GL456360	0.0020	31704	0.0000	0.1009	32	0	2	0.5313	0	0.06
chrUn_GL456366	0.0088	47073	0.0000	0.4844	228	8	5	0.4692	0	0.13
chrUn_GL456367	0.0266	42057	0.0000	0.8774	369	20	12	0.5188	0	0.37
chrUn_GL456368	0.1135	20208	0.0000	1.8804	380	42	27	0.5000	0	1.12
chrUn_GL456370	0.0288	26764	0.0000	1.5095	404	13	11	0.5084	0	0.26
chrUn_GL456372	0.0000	28664	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456378	0.0551	31602	0.0000	1.3449	425	20	36	0.6957	0	0.63
chrUn_GL456379	0.0047	72385	0.0000	0.1810	131	10	1	0.5117	0	0.12
chrUn_GL456381	0.0000	25871	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456382	0.0180	23158	0.0000	1.1054	256	1	9	0.4953	0	0.21
chrUn_GL456383	0.3418	38659	0.0000	7.2816	2815	20	440	0.3878	0	2.66
chrUn_GL456385	0.0000	35240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456387	0.0067	24685	0.0000	0.2188	54	5	1	0.5263	0	0.17
chrUn_GL456389	0.7412	28772	0.0000	2.9404	846	15	741	0.5092	0	12.54
chrUn_GL456390	0.4006	24668	0.0000	5.3186	1312	349	5	0.3942	0	2.68
chrUn_GL456392	0.4107	23629	0.0000	8.2441	1948	336	14	0.4094	0	2.03
chrUn_GL456393	0.0570	55711	0.0000	1.2080	673	9	105	0.4075	0	0.72
chrUn_GL456394	0.0000	24323	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456396	0.2414	21240	0.0000	4.1243	876	168	14	0.4165	0	1.88
chrUn_JH584304	11.2248	114452	0.0000	10.5389	12062	26770	8620	0.6374	0	199.39
chrX	0.1398	171031299	0.0000	0.7001	1197418	332509	330860	0.6362	0	14.26
chrX_GL456233_random	0.0870	336933	0.0000	0.7307	2462	332	554	0.5319	0	2.34
chrY	0.0159	91744698	0.0000	0.0475	43572	21520	16899	0.7014	0	9.69
