#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.4905	248956422	0.0000	11.4822	28585603	1569339	1556586	0.5231	0	52.98
chr2	0.2104	242193529	0.0000	8.3535	20231742	694232	625764	0.5172	0	11.13
chr3	0.1992	198295559	0.0000	7.8956	15656666	515152	506646	0.5103	0	11.95
chr4	0.1427	190214555	0.0000	5.9678	11351710	356916	344595	0.4868	0	3.81
chr5	0.2136	181538259	0.0000	8.0158	14551735	517006	482164	0.4987	0	10.80
chr6	0.3361	170805979	0.0000	9.1518	15631887	746584	725736	0.5151	0	22.13
chr7	0.3277	159345973	0.0000	11.2033	17851992	632818	743021	0.5375	0	29.55
chr8	0.1824	145138636	0.0000	7.2157	10472766	356796	327502	0.5059	0	12.04
chr9	0.2116	138394717	0.0000	7.8078	10805649	374398	385263	0.5320	0	8.51
chr10	0.2005	133797422	0.0000	8.3710	11200162	348841	343381	0.5061	0	2.67
chr11	0.2698	135086622	0.0000	8.9664	12112442	471904	465851	0.5183	0	7.05
chr12	0.2712	133275309	0.0000	9.5604	12741588	484022	448887	0.5184	0	20.94
chr13	0.1010	114364328	0.0000	4.4172	5051721	145347	157368	0.5060	0	7.54
chr14	0.2627	107043718	0.0000	6.4331	6886217	327555	427531	0.6113	0	58.61
chr15	0.2468	101991189	0.0000	9.5264	9716076	328440	319335	0.5045	0	10.75
chr16	0.3909	90338345	0.0000	12.9894	11734403	457634	449486	0.5440	0	6.44
chr17	0.7547	83257441	0.0000	15.5103	12913514	798065	801126	0.5171	0	124.77
chr18	0.1239	80373285	0.0000	5.2130	4189896	129961	127573	0.4944	0	1.90
chr19	0.6914	58617616	0.0000	19.0634	11174513	512493	530832	0.5828	0	24.53
chr20	0.2539	64444167	0.0000	9.3284	6011598	212085	210080	0.5344	0	4.11
chr21	6.1931	46709983	0.0000	9.5863	4477745	3589903	3637580	0.6512	0	287.46
chr22	0.3869	50818468	0.0000	12.1301	6164325	254613	252271	0.5538	0	6.83
chrX	0.1201	156040895	0.0000	5.1784	8080389	247104	240276	0.5041	0	2.43
chrY	0.0113	57227415	0.0000	0.4824	276080	9271	8443	0.4734	0	0.60
chrM	1764.1531	16569	0.0000	99.9940	16568	368153	370768	0.4462	1348	2030.38
chr1_KI270706v1_random	2.4361	175055	0.0000	67.1355	117524	5407	5440	0.4711	1	11.27
chr1_KI270707v1_random	1.4832	32032	0.0000	51.4766	16489	595	622	0.4333	1	2.68
chr1_KI270708v1_random	0.1576	127682	0.0000	8.4460	10784	277	251	0.4299	0	0.66
chr1_KI270709v1_random	0.0183	66860	0.0000	1.4313	957	16	16	0.4321	0	0.17
chr1_KI270710v1_random	0.0084	40176	0.0000	0.4331	174	6	4	0.4043	0	0.13
chr1_KI270711v1_random	1.0671	42210	0.0000	49.8839	21056	584	576	0.4607	0	1.75
chr1_KI270712v1_random	0.1281	176043	0.0000	7.7475	13639	300	284	0.5003	0	0.53
chr1_KI270713v1_random	107.9560	40745	0.0000	22.5745	9198	52363	57578	0.5214	0	1882.48
chr1_KI270714v1_random	1.2347	41717	0.0000	15.4685	6453	657	658	0.5411	0	12.18
chr2_KI270715v1_random	0.0005	161471	0.0000	0.0495	80	1	1	0.3908	0	0.02
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	3.2008	155397	0.0000	43.5169	67624	6319	6434	0.5256	0	54.68
chr4_GL000008v2_random	1.3036	209709	0.0000	40.5758	85091	3540	3453	0.4559	0	4.95
chr5_GL000208v1_random	0.0294	92689	0.0000	1.8870	1749	40	31	0.4334	0	0.27
chr9_KI270717v1_random	0.0568	40062	0.0000	3.7816	1515	39	26	0.5175	0	0.45
chr9_KI270718v1_random	1.1988	38054	0.0000	17.8168	6780	591	607	0.6287	0	17.62
chr9_KI270719v1_random	0.6638	176845	0.0000	19.3701	34255	1348	1684	0.4144	0	5.34
chr9_KI270720v1_random	0.9775	39050	0.0000	46.9552	18336	470	517	0.4047	0	1.51
chr11_KI270721v1_random	0.5162	100316	0.0000	18.7597	18819	657	662	0.6347	0	2.45
chr14_GL000009v2_random	2.1233	201709	0.0000	51.1321	103138	5384	5538	0.4459	1	4.48
chr14_GL000225v1_random	0.0670	211173	0.0000	4.4376	9371	201	183	0.4755	0	0.48
chr14_KI270722v1_random	0.1100	194050	0.0000	5.5037	10680	297	269	0.4332	0	0.61
chr14_GL000194v1_random	1.3682	191469	0.0000	33.3647	63883	3320	3395	0.4996	0	7.42
chr14_KI270723v1_random	0.0734	38115	0.0000	3.2297	1231	39	41	0.4809	0	0.68
