#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2974	248956422	0.0000	9.7904	24373900	723321	810990	0.4714	0	49.90
chr2	0.1732	242193529	0.0000	8.7536	21200578	448981	434110	0.4370	0	15.44
chr3	0.1746	198295559	0.0000	8.0967	16055373	453731	264623	0.4602	0	34.67
chr4	0.1084	190214555	0.0000	5.7384	10915354	272742	186807	0.4114	0	10.19
chr5	0.1807	181538259	0.0000	8.3262	15115318	406594	287789	0.4329	0	13.23
chr6	0.2101	170805979	0.0000	8.1714	13957224	448305	302422	0.4647	0	27.45
chr7	0.1643	159345973	0.0000	8.7246	13902256	315731	244147	0.4442	0	4.84
chr8	0.1682	145138636	0.0000	6.7287	9765960	222038	298687	0.4549	0	45.49
chr9	0.1654	138394717	0.0000	7.5645	10468885	295162	179776	0.4765	0	24.00
chr10	0.1551	133797422	0.0000	8.9509	11976122	256095	188204	0.4304	0	4.15
chr11	0.1985	135086622	0.0000	8.3597	11292791	343682	223269	0.4465	0	21.94
chr12	0.2823	133275309	0.0000	9.5327	12704789	520926	259130	0.4867	0	67.54
chr13	0.1030	114364328	0.0000	5.5058	6296659	116161	130103	0.4203	0	5.12
chr14	0.3049	107043718	0.0000	7.8982	8454573	385771	280772	0.5252	0	61.71
chr15	0.1639	101991189	0.0000	8.9569	9135251	201191	153359	0.4354	0	5.32
chr16	0.2788	90338345	0.0000	11.6474	10522068	291212	238611	0.4855	0	15.08
chr17	0.4124	83257441	0.0000	15.5780	12969863	382270	343146	0.4812	0	27.82
chr18	0.1157	80373285	0.0000	6.4464	5181208	128176	82030	0.4072	0	10.65
chr19	0.3572	58617616	0.0000	16.8876	9899103	276539	162655	0.5095	0	15.12
chr20	0.2116	64444167	0.0000	9.6133	6195235	141135	144808	0.4609	0	20.61
chr21	17.7845	46709983	0.0000	7.3912	3452434	16698467	61520	0.5812	0	843.12
chr22	0.2149	50818468	0.0000	10.9220	5550379	127890	98225	0.4971	0	6.49
chrX	0.0909	156040895	0.0000	4.5103	7037978	192571	114098	0.4419	0	13.94
chrY	0.0340	57227415	0.0000	1.0248	586482	47626	9198	0.3454	0	12.23
chrM	834.3078	16569	0.0000	99.9396	16559	259698	19077	0.4329	473	1078.29
chr1_KI270706v1_random	0.0071	175055	0.0000	0.5764	1009	21	7	0.4337	0	0.10
chr1_KI270707v1_random	0.0079	32032	0.0000	0.7898	253	3	2	0.4392	0	0.09
