#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6076	248956422	0.0000	15.4193	38387327	1528887	1629713	0.4682	0	71.89
chr2	0.3833	242193529	0.0000	13.9230	33720520	1022860	941763	0.4355	0	26.51
chr3	0.3830	198295559	0.0000	13.1072	25990999	977870	611533	0.4517	0	44.67
chr4	0.2448	190214555	0.0000	9.4194	17917013	608542	423320	0.4122	0	17.93
chr5	0.4177	181538259	0.0000	13.2842	24115884	949520	659335	0.4259	0	21.55
chr6	0.4602	170805979	0.0000	13.1100	22392593	965871	688769	0.4576	0	40.74
chr7	0.3829	159345973	0.0000	14.1899	22611039	736640	571659	0.4441	0	9.93
chr8	0.3699	145138636	0.0000	10.9953	15958390	504856	647346	0.4528	0	64.86
chr9	0.3783	138394717	0.0000	12.1811	16857978	684974	413172	0.4726	0	47.09
chr10	0.3644	133797422	0.0000	14.5771	19503822	608508	436817	0.4308	0	9.01
chr11	0.4447	135086622	0.0000	13.4205	18129329	792515	478830	0.4447	0	44.51
chr12	0.5485	133275309	0.0000	15.1612	20206139	963188	564637	0.4726	0	81.81
chr13	0.2299	114364328	0.0000	8.8032	10067687	268291	286892	0.4200	0	8.00
chr14	0.6236	107043718	0.0000	12.7745	13674337	763923	608874	0.5168	0	101.66
chr15	0.3718	101991189	0.0000	14.4801	14768453	452591	349625	0.4378	0	8.15
chr16	0.6566	90338345	0.0000	17.9674	16231459	673125	574570	0.4837	0	22.07
chr17	0.9198	83257441	0.0000	24.1403	20098620	838758	774649	0.4838	0	55.17
chr18	0.2588	80373285	0.0000	10.5236	8458185	277686	182562	0.4134	0	16.83
chr19	0.8513	58617616	0.0000	26.7811	15698419	660903	387810	0.5094	0	31.32
chr20	0.4578	64444167	0.0000	15.1889	9788338	312099	309793	0.4625	0	36.54
chr21	31.6105	46709983	0.0000	11.9066	5561561	29942562	146931	0.5760	0	1137.36
chr22	0.5181	50818468	0.0000	17.8556	9073951	312536	236692	0.4967	0	11.46
chrX	0.2074	156040895	0.0000	7.9352	12382135	437128	272019	0.4345	0	26.54
chrY	0.0718	57227415	0.0000	1.8828	1077470	99142	18004	0.3484	0	23.07
chrM	978.5060	16569	0.0000	99.8310	16541	287453	41079	0.4318	575	1151.72
chr1_KI270706v1_random	0.0133	175055	0.0000	0.9580	1677	28	23	0.3954	0	0.16
chr1_KI270707v1_random	0.0205	32032	0.0000	1.9106	612	11	3	0.3967	0	0.15
chr1_KI270708v1_random	0.0331	127682	0.0000	2.6362	3366	65	25	0.4286	0	0.22
chr1_KI270709v1_random	0.0191	66860	0.0000	1.5630	1045	16	10	0.3514	0	0.16
chr1_KI270710v1_random	0.0161	40176	0.0000	1.1823	475	8	5	0.4495	0	0.16
chr1_KI270711v1_random	2.5253	42210	0.0000	76.9675	32488	14	2124	0.4339	2	2.97
chr1_KI270712v1_random	0.1794	176043	0.0000	9.7800	17217	302	359	0.4042	0	0.87
chr1_KI270713v1_random	39.6780	40745	0.0000	39.7521	16197	375	32322	0.5297	0	575.60
chr1_KI270714v1_random	0.2662	41717	0.0000	13.1505	5486	168	59	0.4334	0	0.94
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.0209	155397	0.0000	1.6249	2525	27	39	0.4501	0	0.18
chr4_GL000008v2_random	0.0306	209709	0.0000	1.3972	2930	66	114	0.3561	0	1.05
chr5_GL000208v1_random	0.0266	92689	0.0000	1.9603	1817	14	36	0.3780	0	0.23
chr9_KI270717v1_random	0.0123	40062	0.0000	0.6914	277	10	2	0.6055	0	0.18
chr9_KI270718v1_random	0.4105	38054	0.0000	11.1289	4235	146	173	0.5223	0	3.70
chr9_KI270719v1_random	0.1282	176845	0.0000	8.8716	15689	112	370	0.3858	0	0.60
chr9_KI270720v1_random	0.1881	39050	0.0000	10.6095	4143	42	124	0.3450	0	1.04
chr11_KI270721v1_random	0.3569	100316	0.0000	13.6658	13709	715	14	0.6375	0	1.42
chr14_GL000009v2_random	0.0125	201709	0.0000	0.9534	1923	30	30	0.4019	0	0.15
chr14_GL000225v1_random	0.0833	211173	0.0000	5.9283	12519	239	127	0.4763	0	0.42
chr14_KI270722v1_random	0.0331	194050	0.0000	2.4334	4722	103	31	0.4135	0	0.28
chr14_GL000194v1_random	0.0241	191469	0.0000	1.6948	3245	53	57	0.4343	0	0.26
