#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3170	248956422	0.0000	10.6798	26588114	801185	847802	0.4678	0	43.80
chr2	0.2003	242193529	0.0000	9.5038	23017567	536030	491590	0.4350	0	13.78
chr3	0.1997	198295559	0.0000	8.9556	17758631	511027	318218	0.4510	0	24.97
chr4	0.1275	190214555	0.0000	6.3367	12053249	317432	219856	0.4119	0	9.09
chr5	0.2182	181538259	0.0000	9.2898	16864467	497901	342742	0.4253	0	11.13
chr6	0.2400	170805979	0.0000	8.9886	15353076	504483	358720	0.4567	0	24.74
chr7	0.1997	159345973	0.0000	9.7508	15537465	385042	297090	0.4436	0	4.96
chr8	0.1925	145138636	0.0000	7.4488	10811153	263757	336128	0.4521	0	44.21
chr9	0.1976	138394717	0.0000	8.3819	11600041	359256	214999	0.4719	0	24.67
chr10	0.1902	133797422	0.0000	9.9509	13314005	318358	227325	0.4301	0	4.60
chr11	0.2319	135086622	0.0000	9.2002	12428256	414427	248499	0.4442	0	24.73
chr12	0.2857	133275309	0.0000	10.4868	13976322	502919	293630	0.4719	0	46.57
chr13	0.1202	114364328	0.0000	6.0218	6886844	140648	149673	0.4194	0	4.22
chr14	0.3241	107043718	0.0000	8.6647	9275050	399015	315404	0.5159	0	54.39
chr15	0.1941	101991189	0.0000	9.8677	10064224	237166	181691	0.4371	0	4.27
chr16	0.3418	90338345	0.0000	12.8099	11572250	352125	297887	0.4833	0	11.50
chr17	0.4796	83257441	0.0000	17.1242	14257162	438162	403885	0.4834	0	28.67
chr18	0.1349	80373285	0.0000	7.1578	5752951	144499	95243	0.4129	0	8.42
chr19	0.4431	58617616	0.0000	19.0486	11165837	345362	200907	0.5086	0	16.28
chr20	0.2380	64444167	0.0000	10.4010	6702859	163088	160454	0.4620	0	18.58
chr21	16.3884	46709983	0.0000	8.3831	3915731	15569371	76618	0.5742	0	793.06
chr22	0.2702	50818468	0.0000	12.5245	6364751	163351	123400	0.4961	0	5.97
chrX	0.1085	156040895	0.0000	5.1760	8076690	229959	141476	0.4342	0	13.94
chrY	0.0372	57227415	0.0000	1.2243	700616	50933	9350	0.3500	0	11.53
chrM	511.7036	16569	0.0000	99.8310	16541	150603	21254	0.4314	300	605.25
chr1_KI270706v1_random	0.0079	175055	0.0000	0.5673	993	14	15	0.4110	0	0.12
chr1_KI270707v1_random	0.0097	32032	0.0000	0.9740	312	5	2	0.3861	0	0.10
chr1_KI270708v1_random	0.0188	127682	0.0000	1.6071	2052	44	8	0.4207	0	0.16
chr1_KI270709v1_random	0.0077	66860	0.0000	0.6730	450	7	4	0.3359	0	0.10
chr1_KI270710v1_random	0.0086	40176	0.0000	0.7442	299	4	3	0.4286	0	0.10
chr1_KI270711v1_random	1.3165	42210	0.0000	58.9244	24872	8	1106	0.4335	1	1.79
chr1_KI270712v1_random	0.0936	176043	0.0000	5.8599	10316	159	189	0.3980	0	0.55
chr1_KI270713v1_random	20.5140	40745	0.0000	29.7632	12127	207	16705	0.5295	0	299.46
chr1_KI270714v1_random	0.1398	41717	0.0000	8.3180	3470	86	33	0.4250	0	0.56
