#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6040	248956422	0.0000	15.3246	38151472	1547609	1589672	0.4790	0	73.64
chr2	0.3668	242193529	0.0000	13.5116	32724282	1002529	883221	0.4510	0	28.73
chr3	0.3636	198295559	0.0000	12.6238	25032452	935435	574038	0.4688	0	42.15
chr4	0.2327	190214555	0.0000	9.0052	17129257	596605	400244	0.4234	0	21.40
chr5	0.4025	181538259	0.0000	13.0390	23670719	919988	638596	0.4416	0	26.20
chr6	0.4397	170805979	0.0000	12.7791	21827404	936924	646327	0.4716	0	41.34
chr7	0.3706	159345973	0.0000	13.8373	22049228	725698	548783	0.4597	0	12.03
chr8	0.3618	145138636	0.0000	10.6482	15454625	499459	635857	0.4624	0	65.71
chr9	0.3665	138394717	0.0000	12.0647	16696913	657255	402739	0.4880	0	46.01
chr10	0.3559	133797422	0.0000	14.5605	19481604	608174	418737	0.4449	0	9.98
chr11	0.4251	135086622	0.0000	13.1071	17705904	740762	478340	0.4633	0	39.54
chr12	0.5806	133275309	0.0000	14.9881	19975462	1050198	563307	0.4914	0	86.94
chr13	0.2182	114364328	0.0000	8.6045	9840516	258390	269766	0.4342	0	8.43
chr14	0.6166	107043718	0.0000	12.6999	13594468	771951	581246	0.5305	0	94.66
chr15	0.3588	101991189	0.0000	14.2733	14557556	441619	336531	0.4539	0	8.03
chr16	0.6548	90338345	0.0000	17.9720	16235648	684022	562493	0.4989	0	27.93
chr17	0.9225	83257441	0.0000	24.3373	20262602	846244	770785	0.4966	0	51.41
chr18	0.2475	80373285	0.0000	10.1636	8168782	275152	172056	0.4237	0	22.02
chr19	0.8964	58617616	0.0000	28.0068	16416892	684258	417650	0.5229	0	27.93
chr20	0.4498	64444167	0.0000	14.9570	9638891	312994	298835	0.4777	0	35.94
chr21	32.9331	46709983	0.0000	11.7633	5494620	31022190	146404	0.5838	0	1165.20
chr22	0.5463	50818468	0.0000	18.1170	9206796	327680	248295	0.5114	0	12.95
chrX	0.2019	156040895	0.0000	7.6676	11964579	435692	257362	0.4462	0	30.78
chrY	0.0682	57227415	0.0000	1.5861	907702	101958	20940	0.3243	0	30.56
chrM	1504.7175	16569	0.0000	99.9396	16559	452766	48866	0.4375	896	1802.27
chr1_KI270706v1_random	0.0146	175055	0.0000	1.0682	1870	31	26	0.4453	0	0.16
chr1_KI270707v1_random	0.0237	32032	0.0000	2.2165	710	13	4	0.4316	0	0.16
chr1_KI270708v1_random	0.0209	127682	0.0000	1.7591	2246	38	19	0.4626	0	0.17
chr1_KI270709v1_random	0.0126	66860	0.0000	1.1038	738	7	10	0.3751	0	0.12
chr1_KI270710v1_random	0.0131	40176	0.0000	1.3092	526	5	6	0.4579	0	0.11
chr1_KI270711v1_random	2.5661	42210	0.0000	78.2966	33049	14	2149	0.4363	2	2.59
chr1_KI270712v1_random	0.1501	176043	0.0000	9.2750	16328	266	290	0.4370	0	0.64
chr1_KI270713v1_random	42.1472	40745	0.0000	37.2610	15182	350	34070	0.5296	0	617.04
chr1_KI270714v1_random	0.2268	41717	0.0000	12.2037	5091	137	55	0.4685	0	0.78
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0003	153799	0.0000	0.0325	50	1	0	0.4314	0	0.02
chr3_GL000221v1_random	0.0166	155397	0.0000	1.4029	2180	33	19	0.4523	0	0.15
chr4_GL000008v2_random	0.0334	209709	0.0000	1.3414	2813	66	129	0.3647	0	1.16
chr5_GL000208v1_random	0.0222	92689	0.0000	1.7089	1584	18	23	0.4021	0	0.18
chr9_KI270717v1_random	0.0162	40062	0.0000	1.3279	532	7	9	0.5299	0	0.17
chr9_KI270718v1_random	0.4909	38054	0.0000	9.0976	3462	117	262	0.5884	0	6.17
chr9_KI270719v1_random	0.1489	176845	0.0000	9.7588	17258	138	428	0.4055	0	0.83
chr9_KI270720v1_random	0.1785	39050	0.0000	10.4302	4073	47	114	0.3489	0	0.94
chr11_KI270721v1_random	0.4130	100316	0.0000	15.2129	15261	822	15	0.6334	0	1.73
chr14_GL000009v2_random	0.0165	201709	0.0000	1.2825	2587	38	34	0.4490	0	0.16
chr14_GL000225v1_random	0.0432	211173	0.0000	3.3058	6981	130	61	0.4863	0	0.32
chr14_KI270722v1_random	0.0229	194050	0.0000	1.7222	3342	62	31	0.4560	0	0.21
chr14_GL000194v1_random	0.0240	191469	0.0000	1.5527	2973	48	61	0.4640	0	0.32
chr14_KI270723v1_random	0.0104	38115	0.0000	0.6690	255	0	8	0.5319	0	0.16
chr14_KI270724v1_random	0.0525	39555	0.0000	1.9593	775	34	10	0.5556	0	0.62
chr14_KI270725v1_random	0.0798	172810	0.0000	3.3939	5865	257	34	0.3809	0	0.66
chr14_KI270726v1_random	0.1616	43739	0.0000	5.5991	2449	117	28	0.4455	0	1.13
chr15_KI270727v1_random	0.1772	448248	0.0000	8.5511	38330	608	1053	0.4821	0	1.05
chr16_KI270728v1_random	0.0794	1872759	0.0000	4.7771	89464	1984	1216	0.4345	0	0.85
chr17_GL000205v2_random	2.1655	185591	0.0000	43.1540	80090	1321	6741	0.4502	0	5.48
chr17_KI270729v1_random	0.0132	280839	0.0000	0.6253	1756	41	63	0.2999	0	0.57
chr17_KI270730v1_random	0.0154	112551	0.0000	0.2941	331	6	55	0.1982	0	0.83
chr22_KI270731v1_random	0.1634	150754	0.0000	8.8575	13353	434	67	0.5259	0	0.72
chr22_KI270732v1_random	0.0317	41543	0.0000	2.5805	1072	24	6	0.3770	0	0.21
chr22_KI270733v1_random	4402.5108	179772	0.0000	40.9113	73547	16032240	747	0.5849	0	13132.33
chr22_KI270734v1_random	0.2207	165050	0.0000	10.5956	17488	367	401	0.5549	0	1.22
chr22_KI270735v1_random	0.0148	42811	0.0000	0.9530	408	5	12	0.3146	0	0.22
chr22_KI270736v1_random	0.0038	181920	0.0000	0.3249	591	5	10	0.4438	0	0.07
chr22_KI270737v1_random	0.0060	103838	0.0000	0.5518	573	4	9	0.3560	0	0.08
chr22_KI270738v1_random	0.0060	99375	0.0000	0.5233	520	10	2	0.3758	0	0.09
chr22_KI270739v1_random	0.0077	73985	0.0000	0.6974	516	8	4	0.3655	0	0.09
chrY_KI270740v1_random	0.0041	37240	0.0000	0.4108	153	0	3	0.4706	0	0.06
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0688	2165	0.0000	6.8822	149	1	2	0.4183	0	0.25
chrUn_KI270303v1	0.0767	1942	0.0000	7.6725	149	2	1	0.3987	0	0.27
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0425	1201	0.0000	4.2465	51	0	1	0.3922	0	0.20
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0014	37690	0.0000	0.1353	51	1	0	0.3922	0	0.04
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0000	2145	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	2.6499	392061	0.0000	2.3588	9248	150	21812	0.4274	0	133.53
chrUn_KI270466v1	0.0000	1233	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270465v1	0.0000	1774	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270467v1	0.0000	3920	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270435v1	0.0174	92983	0.0000	1.2712	1182	15	18	0.3879	0	0.19
chrUn_KI270438v1	0.0018	112505	0.0000	0.1804	203	1	3	0.4118	0	0.04
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.2091	1951	0.0000	15.6843	306	1	7	0.4191	0	0.57
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0324	22689	0.0000	2.4549	557	10	5	0.4333	0	0.23
chrUn_KI270519v1	0.0060	138126	0.0000	0.5980	826	8	9	0.4181	0	0.08
chrUn_KI270522v1	0.0000	5674	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0000	993	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270538v1	0.0078	91309	0.0000	0.3877	354	12	2	0.3571	0	0.16
chrUn_KI270544v1	0.1647	1202	0.0000	14.8087	178	4	0	0.4167	0	0.41
chrUn_KI270548v1	0.0951	1599	0.0000	9.5059	152	0	3	0.3725	0	0.29
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270580v1	0.0328	1553	0.0000	3.2840	51	0	1	0.3529	0	0.18
chrUn_KI270581v1	0.0272	7046	0.0000	2.0579	145	3	1	0.3782	0	0.20
chrUn_KI270579v1	0.0049	31033	0.0000	0.4930	153	0	3	0.3464	0	0.07
chrUn_KI270589v1	0.0106	44474	0.0000	0.8140	362	3	7	0.3636	0	0.12
chrUn_KI270590v1	0.0000	4685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270584v1	0.0000	4513	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270582v1	0.0314	6504	0.0000	2.3524	153	2	2	0.4069	0	0.21
chrUn_KI270588v1	0.0000	6158	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270593v1	0.0000	3041	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270591v1	0.0000	5796	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270330v1	0.0000	1652	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270329v1	0.0000	1040	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270334v1	0.0000	1368	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270333v1	0.0000	2699	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270335v1	0.0000	1048	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270338v1	0.0000	1428	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270340v1	0.0000	1428	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270336v1	0.0000	1026	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270337v1	0.0000	1121	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270363v1	0.1126	1803	0.0000	11.2590	203	2	2	0.4216	0	0.32
chrUn_KI270364v1	0.0000	2855	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270362v1	0.0000	3530	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270366v1	0.0000	8320	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270378v1	0.0000	1048	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270379v1	0.0000	1045	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270389v1	0.0000	1298	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270390v1	0.0000	2387	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270387v1	0.0000	1537	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270395v1	0.0000	1143	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270396v1	0.0000	1880	0.0000	0.0000	0	0	0	0.0000	0	0.00
