#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2592	248956422	0.0000	8.8393	22005964	611095	715142	0.4641	0	43.40
chr2	0.1574	242193529	0.0000	8.0349	19459965	383732	405590	0.4275	0	13.30
chr3	0.1539	198295559	0.0000	7.4022	14678333	382096	245842	0.4446	0	21.80
chr4	0.0962	190214555	0.0000	5.3056	10092079	219088	171185	0.4083	0	7.35
chr5	0.1648	181538259	0.0000	7.7614	14089917	361125	259685	0.4215	0	9.93
chr6	0.1816	170805979	0.0000	7.5171	12839674	376189	264815	0.4509	0	19.20
chr7	0.1473	159345973	0.0000	7.9746	12707262	268040	221623	0.4351	0	2.98
chr8	0.1498	145138636	0.0000	6.2416	9059008	184398	268459	0.4501	0	37.89
chr9	0.1481	138394717	0.0000	6.8681	9505083	263327	160828	0.4637	0	20.06
chr10	0.1403	133797422	0.0000	8.1580	10915233	222572	168223	0.4222	0	2.65
chr11	0.1897	135086622	0.0000	7.6054	10273853	323623	206582	0.4353	0	25.58
chr12	0.2255	133275309	0.0000	8.6300	11501651	395210	224289	0.4685	0	41.65
chr13	0.0965	114364328	0.0000	5.0969	5829013	103762	123614	0.4113	0	5.59
chr14	0.2602	107043718	0.0000	7.2366	7746290	317431	250774	0.5108	0	45.74
chr15	0.1469	101991189	0.0000	8.1375	8299548	171356	138512	0.4267	0	3.65
chr16	0.2462	90338345	0.0000	10.3932	9389018	241991	218241	0.4733	0	9.64
chr17	0.3586	83257441	0.0000	13.8233	11508890	317850	305791	0.4729	0	26.26
chr18	0.1023	80373285	0.0000	5.9822	4808122	100157	74744	0.4075	0	3.66
chr19	0.2973	58617616	0.0000	14.4011	8441563	230568	130865	0.5020	0	14.42
chr20	0.1850	64444167	0.0000	8.4806	5465226	116978	130238	0.4526	0	19.20
chr21	15.5582	46709983	0.0000	6.6566	3109279	14735826	52653	0.5765	0	756.22
chr22	0.1864	50818468	0.0000	9.6056	4881435	110308	85378	0.4854	0	5.40
chrX	0.0825	156040895	0.0000	4.1493	6474657	166749	105509	0.4359	0	12.39
chrY	0.0242	57227415	0.0000	0.9557	546933	28926	5854	0.3761	0	5.36
chrM	841.0855	16569	0.0000	99.8491	16544	263069	19361	0.4276	403	1277.89
chr1_KI270706v1_random	0.0041	175055	0.0000	0.3547	621	6	9	0.4467	0	0.07
chr1_KI270707v1_random	0.0095	32032	0.0000	0.9491	304	6	0	0.4248	0	0.10
chr1_KI270708v1_random	0.0104	127682	0.0000	1.0041	1282	26	2	0.4056	0	0.10
chr1_KI270709v1_random	0.0084	66860	0.0000	0.7598	508	6	5	0.3868	0	0.10
chr1_KI270710v1_random	0.0101	40176	0.0000	0.8836	355	5	3	0.4583	0	0.11
chr1_KI270711v1_random	1.0398	42210	0.0000	50.2274	21201	12	869	0.4178	1	1.72
chr1_KI270712v1_random	0.0635	176043	0.0000	4.0831	7188	77	152	0.3542	0	0.47
chr1_KI270713v1_random	21.6846	40745	0.0000	23.6495	9636	207	17703	0.5277	0	354.35
chr1_KI270714v1_random	0.0987	41717	0.0000	6.9037	2880	54	31	0.4225	0	0.43
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0003	153799	0.0000	0.0325	50	1	0	0.3922	0	0.02
chr3_GL000221v1_random	0.0089	155397	0.0000	0.8295	1289	15	14	0.4384	0	0.10
chr4_GL000008v2_random	0.0088	209709	0.0000	0.7491	1571	25	16	0.4283	0	0.11
chr5_GL000208v1_random	0.0099	92689	0.0000	0.8847	820	14	5	0.4011	0	0.11
chr9_KI270717v1_random	0.0038	40062	0.0000	0.3195	128	3	1	0.6968	0	0.07
chr9_KI270718v1_random	0.1813	38054	0.0000	6.1360	2335	82	59	0.5021	0	1.49
chr9_KI270719v1_random	0.0561	176845	0.0000	4.3496	7692	36	169	0.3654	0	0.30
chr9_KI270720v1_random	0.1070	39050	0.0000	7.7644	3032	15	77	0.3428	0	0.46
chr11_KI270721v1_random	0.0954	100316	0.0000	6.0539	6073	187	5	0.6342	0	0.46
chr14_GL000009v2_random	0.0053	201709	0.0000	0.4402	888	12	13	0.4268	0	0.08
chr14_GL000225v1_random	0.1702	211173	0.0000	9.2228	19476	486	256	0.4613	0	0.76
