#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3048	248956422	0.0000	9.0802	22605732	713850	864894	0.4793	0	58.18
chr2	0.1795	242193529	0.0000	8.1340	19700058	454047	466108	0.4466	0	21.90
chr3	0.1811	198295559	0.0000	7.5684	15007883	487096	262409	0.4716	0	37.59
chr4	0.1077	190214555	0.0000	5.2952	10072276	272088	185239	0.4198	0	12.05
chr5	0.1893	181538259	0.0000	7.9067	14353705	437774	293171	0.4413	0	18.34
chr6	0.2096	170805979	0.0000	7.5770	12941961	457898	294548	0.4737	0	32.55
chr7	0.1630	159345973	0.0000	8.2219	13101344	315212	243290	0.4498	0	4.92
chr8	0.1826	145138636	0.0000	6.2677	9096917	227831	338699	0.4668	0	57.01
chr9	0.1766	138394717	0.0000	7.1523	9898460	331719	180943	0.4867	0	31.30
chr10	0.1516	133797422	0.0000	8.3837	11217145	254175	182855	0.4352	0	4.11
chr11	0.2109	135086622	0.0000	7.8806	10645594	369840	231320	0.4517	0	31.01
chr12	0.3127	133275309	0.0000	8.8580	11805587	586612	278637	0.4995	0	79.14
chr13	0.1028	114364328	0.0000	5.0437	5768193	114328	133886	0.4302	0	7.66
chr14	0.3402	107043718	0.0000	7.2894	7802828	430247	314586	0.5403	0	71.47
chr15	0.1623	101991189	0.0000	8.3908	8557920	196272	155095	0.4446	0	5.54
chr16	0.3054	90338345	0.0000	11.1935	10112014	316758	263347	0.4903	0	19.50
chr17	0.4210	83257441	0.0000	14.7009	12239628	382682	356162	0.4914	0	31.18
chr18	0.1136	80373285	0.0000	6.1820	4968667	122470	80681	0.4173	0	8.19
chr19	0.3794	58617616	0.0000	16.1809	9484863	301032	166608	0.5152	0	22.33
chr20	0.2235	64444167	0.0000	8.7591	5644756	138737	164889	0.4661	0	29.26
chr21	24.6971	46709983	0.0000	7.1711	3349636	23433538	63297	0.5783	0	1045.71
chr22	0.2297	50818468	0.0000	10.7167	5446083	138300	105654	0.5011	0	8.95
chrX	0.1001	156040895	0.0000	4.2595	6646544	222657	119342	0.4443	0	21.20
chrY	0.0346	57227415	0.0000	0.9729	556772	46695	9640	0.3514	0	11.71
chrM	1077.7461	16569	0.0000	99.8914	16551	326989	34532	0.4327	577	1413.95
chr1_KI270706v1_random	0.0035	175055	0.0000	0.3485	610	7	6	0.4068	0	0.06
chr1_KI270707v1_random	0.0149	32032	0.0000	1.0614	340	8	2	0.5091	0	0.16
chr1_KI270708v1_random	0.0106	127682	0.0000	0.9469	1209	24	5	0.4266	0	0.11
chr1_KI270709v1_random	0.0058	66860	0.0000	0.5833	390	7	1	0.3409	0	0.08
chr1_KI270710v1_random	0.0108	40176	0.0000	0.9583	385	3	6	0.4322	0	0.11
chr1_KI270711v1_random	1.2311	42210	0.0000	57.5764	24303	8	1032	0.4346	1	1.81
chr1_KI270712v1_random	0.0752	176043	0.0000	4.9539	8721	124	151	0.4142	0	0.42
chr1_KI270713v1_random	20.5818	40745	0.0000	27.2181	11090	219	16650	0.5295	0	319.37
chr1_KI270714v1_random	0.1159	41717	0.0000	8.0303	3350	69	28	0.4637	0	0.44
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0002	153799	0.0000	0.0202	31	0	1	0.3548	0	0.01
chr3_GL000221v1_random	0.0073	155397	0.0000	0.7040	1094	14	10	0.4210	0	0.09
chr4_GL000008v2_random	0.0130	209709	0.0000	0.5503	1154	22	63	0.3203	0	0.63
chr5_GL000208v1_random	0.0108	92689	0.0000	0.9257	858	10	10	0.3931	0	0.12
chr9_KI270717v1_random	0.0141	40062	0.0000	0.8412	337	7	6	0.5697	0	0.19
chr9_KI270718v1_random	0.2951	38054	0.0000	4.9614	1888	62	165	0.5919	0	3.86
chr9_KI270719v1_random	0.0552	176845	0.0000	4.5266	8005	45	161	0.3904	0	0.30
chr9_KI270720v1_random	0.0800	39050	0.0000	6.0973	2381	18	51	0.3511	0	0.37
chr11_KI270721v1_random	0.1525	100316	0.0000	8.5131	8540	308	4	0.6360	0	0.86
chr14_GL000009v2_random	0.0072	201709	0.0000	0.6004	1211	9	23	0.4774	0	0.10
chr14_GL000225v1_random	0.0258	211173	0.0000	2.2484	4748	56	61	0.4743	0	0.18
chr14_KI270722v1_random	0.0134	194050	0.0000	1.1121	2158	42	12	0.4142	0	0.14
