#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2591	248956422	0.0000	9.1082	22675499	634254	688827	0.4786	0	38.58
chr2	0.1522	242193529	0.0000	7.8029	18898131	397518	367496	0.4510	0	11.98
chr3	0.1512	198295559	0.0000	7.2932	14462060	375788	240162	0.4679	0	23.98
chr4	0.0949	190214555	0.0000	5.1579	9810996	222509	168830	0.4287	0	7.58
chr5	0.1696	181538259	0.0000	7.9779	14482956	373773	267113	0.4407	0	10.38
chr6	0.1819	170805979	0.0000	7.4382	12704892	370704	271133	0.4703	0	16.44
chr7	0.1524	159345973	0.0000	8.1299	12954618	283119	227091	0.4611	0	3.56
chr8	0.1505	145138636	0.0000	6.1053	8861121	191756	267541	0.4662	0	39.43
chr9	0.1552	138394717	0.0000	7.1632	9913497	269017	171687	0.4888	0	20.86
chr10	0.1520	133797422	0.0000	8.6416	11562215	245349	180818	0.4459	0	2.94
chr11	0.1807	135086622	0.0000	7.7009	10402953	306932	199599	0.4609	0	18.58
chr12	0.2373	133275309	0.0000	8.8356	11775722	415618	233398	0.4906	0	47.40
chr13	0.0935	114364328	0.0000	5.0638	5791159	102447	118386	0.4339	0	3.68
chr14	0.2628	107043718	0.0000	7.3014	7815648	318884	251276	0.5306	0	47.09
chr15	0.1489	101991189	0.0000	8.2670	8431607	177157	138744	0.4521	0	2.85
chr16	0.2653	90338345	0.0000	11.0971	10024919	264992	230778	0.4985	0	10.82
chr17	0.3818	83257441	0.0000	15.0524	12532245	338080	319581	0.4921	0	19.14
chr18	0.1035	80373285	0.0000	5.9127	4752213	104277	75946	0.4266	0	6.48
chr19	0.3618	58617616	0.0000	17.0600	10000185	268972	168343	0.5234	0	11.45
chr20	0.1860	64444167	0.0000	8.6144	5551457	121395	126535	0.4758	0	16.54
chr21	14.1930	46709983	0.0000	7.0953	3314196	13269651	59691	0.5856	0	709.29
chr22	0.2197	50818468	0.0000	10.8296	5503412	128572	99775	0.5097	0	5.62
chrX	0.0830	156040895	0.0000	4.2062	6563460	169219	105853	0.4508	0	12.25
chrY	0.0313	57227415	0.0000	1.2252	701166	38181	10573	0.3588	0	9.00
chrM	689.9869	16569	0.0000	99.9396	16559	205243	23451	0.4356	447	742.09
chr1_KI270706v1_random	0.0061	175055	0.0000	0.5764	1009	8	14	0.4300	0	0.08
chr1_KI270707v1_random	0.0080	32032	0.0000	0.7961	255	4	1	0.4706	0	0.09
chr1_KI270708v1_random	0.0106	127682	0.0000	0.9461	1208	23	5	0.4603	0	0.12
chr1_KI270709v1_random	0.0012	66860	0.0000	0.1197	80	1	1	0.3500	0	0.03
chr1_KI270710v1_random	0.0038	40176	0.0000	0.3808	153	1	2	0.5294	0	0.06
chr1_KI270711v1_random	1.1592	42210	0.0000	57.8417	24415	1	972	0.4324	1	1.41
chr1_KI270712v1_random	0.0707	176043	0.0000	4.7897	8432	104	151	0.4254	0	0.43
chr1_KI270713v1_random	20.9470	40745	0.0000	24.9061	10148	163	16864	0.5293	0	314.43
chr1_KI270714v1_random	0.0726	41717	0.0000	5.4199	2261	45	16	0.4532	0	0.36
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.0073	155397	0.0000	0.6795	1056	15	9	0.4538	0	0.09
chr4_GL000008v2_random	0.0105	209709	0.0000	0.7849	1646	24	27	0.4452	0	0.18
chr5_GL000208v1_random	0.0147	92689	0.0000	1.1123	1031	12	15	0.4000	0	0.15
chr9_KI270717v1_random	0.0080	40062	0.0000	0.5966	239	5	3	0.6453	0	0.13
chr9_KI270718v1_random	0.1936	38054	0.0000	5.4291	2066	53	94	0.5504	0	2.37
chr9_KI270719v1_random	0.0661	176845	0.0000	4.9252	8710	35	207	0.3802	0	0.40
chr9_KI270720v1_random	0.0622	39050	0.0000	4.8118	1879	13	41	0.3343	0	0.38
chr11_KI270721v1_random	0.1735	100316	0.0000	9.5827	9613	346	4	0.6450	0	0.88
chr14_GL000009v2_random	0.0070	201709	0.0000	0.6336	1278	17	13	0.4611	0	0.09
chr14_GL000225v1_random	0.0135	211173	0.0000	1.1839	2500	45	15	0.4914	0	0.13
chr14_KI270722v1_random	0.0102	194050	0.0000	0.8993	1745	26	15	0.4316	0	0.12
chr14_GL000194v1_random	0.0104	191469	0.0000	0.7986	1529	20	24	0.4698	0	0.13
chr14_KI270723v1_random	0.0062	38115	0.0000	0.5824	222	1	4	0.4770	0	0.08
chr14_KI270724v1_random	0.0228	39555	0.0000	1.5093	597	14	5	0.4902	0	0.22
chr14_KI270725v1_random	0.0255	172810	0.0000	1.3691	2366	88	3	0.3795	0	0.30
chr14_KI270726v1_random	0.0525	43739	0.0000	3.4523	1510	33	14	0.4683	0	0.32
chr15_KI270727v1_random	0.0813	448248	0.0000	4.9638	22250	289	458	0.4792	0	0.48
chr16_KI270728v1_random	0.0273	1872759	0.0000	1.9799	37078	628	435	0.4364	0	0.26
chr17_GL000205v2_random	0.9861	185591	0.0000	33.5388	62245	602	3053	0.4447	0	2.51
chr17_KI270729v1_random	0.0032	280839	0.0000	0.2439	685	14	6	0.3677	0	0.07
chr17_KI270730v1_random	0.0021	112551	0.0000	0.1422	160	3	4	0.2490	0	0.07
chr22_KI270731v1_random	0.0647	150754	0.0000	4.9259	7426	164	35	0.5112	0	0.34
chr22_KI270732v1_random	0.0111	41543	0.0000	1.0519	437	7	4	0.3945	0	0.11
chr22_KI270733v1_random	1899.1893	179772	0.0000	32.7960	58958	6863352	275	0.5869	0	8094.32
chr22_KI270734v1_random	0.0972	165050	0.0000	6.3926	10551	162	172	0.5516	0	0.58
chr22_KI270735v1_random	0.0012	42811	0.0000	0.1191	51	0	1	0.3529	0	0.03
chr22_KI270736v1_random	0.0021	181920	0.0000	0.1918	349	3	5	0.4886	0	0.05
chr22_KI270737v1_random	0.0028	103838	0.0000	0.2841	295	4	2	0.3725	0	0.05
chr22_KI270738v1_random	0.0020	99375	0.0000	0.2043	203	4	0	0.3873	0	0.05
chr22_KI270739v1_random	0.0061	73985	0.0000	0.4798	355	8	1	0.3900	0	0.09
chrY_KI270740v1_random	0.0014	37240	0.0000	0.1369	51	0	1	0.4118	0	0.04
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0000	2165	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270303v1	0.0788	1942	0.0000	3.7590	73	2	1	0.4118	0	0.43
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0824	1201	0.0000	8.2431	99	0	2	0.3824	0	0.27
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0000	37690	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0000	2145	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	1.2576	392061	0.0000	1.0021	3929	38	10140	0.4234	0	68.09
chrUn_KI270466v1	0.0000	1233	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270465v1	0.0000	1774	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270467v1	0.0117	3920	0.0000	1.1735	46	0	1	0.2826	0	0.11
chrUn_KI270435v1	0.0109	92983	0.0000	0.8959	833	10	10	0.3971	0	0.13
chrUn_KI270438v1	0.0027	112505	0.0000	0.2658	299	3	3	0.3660	0	0.05
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.0513	1951	0.0000	5.1256	100	0	2	0.4000	0	0.22
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0101	22689	0.0000	1.0137	230	2	3	0.4652	0	0.10
chrUn_KI270519v1	0.0036	138126	0.0000	0.3280	453	6	4	0.3961	0	0.07
chrUn_KI270522v1	0.0000	5674	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0000	993	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270538v1	0.0038	91309	0.0000	0.3384	309	6	1	0.4426	0	0.07
chrUn_KI270544v1	0.0000	1202	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270548v1	0.0000	1599	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
