#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.4263	248956422	0.0000	10.9999	27385005	1012257	1185801	0.4662	0	70.88
chr2	0.2392	242193529	0.0000	9.6996	23491914	610177	613154	0.4270	0	26.64
chr3	0.2234	198295559	0.0000	9.0061	17858735	568054	357691	0.4391	0	29.29
chr4	0.1500	190214555	0.0000	6.5329	12426498	361647	270033	0.4021	0	15.69
chr5	0.2647	181538259	0.0000	9.7872	17767552	600868	413265	0.4175	0	19.81
chr6	0.2740	170805979	0.0000	9.2406	15783535	578217	405176	0.4496	0	27.27
chr7	0.2202	159345973	0.0000	9.8276	15659866	426080	326457	0.4301	0	6.32
chr8	0.2394	145138636	0.0000	7.6160	11053717	295158	444635	0.4476	0	60.94
chr9	0.2288	138394717	0.0000	8.5847	11880792	416477	245377	0.4639	0	35.12
chr10	0.2238	133797422	0.0000	10.5213	14077222	375097	264260	0.4161	0	5.47
chr11	0.2941	135086622	0.0000	9.3073	12572869	538001	298105	0.4318	0	44.37
chr12	0.3492	133275309	0.0000	10.7275	14297172	621830	348559	0.4667	0	65.91
chr13	0.1482	114364328	0.0000	6.3819	7298582	163068	192248	0.4082	0	7.61
chr14	0.3678	107043718	0.0000	8.9803	9612849	456051	353395	0.5026	0	60.69
chr15	0.2234	101991189	0.0000	10.1935	10396510	273016	207672	0.4225	0	5.97
chr16	0.3711	90338345	0.0000	12.6334	11412779	383054	322812	0.4704	0	17.01
chr17	0.5539	83257441	0.0000	17.3021	14405324	503654	470075	0.4678	0	37.70
chr18	0.1555	80373285	0.0000	7.2969	5864719	163838	113488	0.3981	0	10.47
chr19	0.4817	58617616	0.0000	18.7427	10986519	381278	211982	0.4965	0	24.60
chr20	0.2861	64444167	0.0000	10.1506	6541459	174893	213199	0.4508	0	35.86
chr21	29.0547	46709983	0.0000	8.4571	3950288	27484535	85898	0.5748	0	1108.90
chr22	0.2938	50818468	0.0000	12.1635	6181314	178179	133302	0.4822	0	9.63
chrX	0.1313	156040895	0.0000	5.3452	8340747	281025	164411	0.4279	0	22.56
chrY	0.0519	57227415	0.0000	1.5643	895222	64775	15312	0.3526	0	14.52
chrM	1189.3331	16569	0.0000	99.7586	16529	364373	32158	0.4280	681	1525.99
chr1_KI270706v1_random	0.0065	175055	0.0000	0.5547	971	20	6	0.4578	0	0.09
chr1_KI270707v1_random	0.0194	32032	0.0000	1.5079	483	9	5	0.3879	0	0.19
chr1_KI270708v1_random	0.0116	127682	0.0000	1.0855	1386	23	8	0.4083	0	0.11
chr1_KI270709v1_random	0.0066	66860	0.0000	0.6282	420	7	2	0.3900	0	0.09
chr1_KI270710v1_random	0.0063	40176	0.0000	0.5078	204	2	3	0.4094	0	0.09
chr1_KI270711v1_random	1.7875	42210	0.0000	64.5274	27237	3	1511	0.4148	1	2.62
chr1_KI270712v1_random	0.1107	176043	0.0000	5.6628	9969	136	264	0.3641	0	0.86
chr1_KI270713v1_random	42.0542	40745	0.0000	27.1223	11051	182	34191	0.5272	0	703.71
chr1_KI270714v1_random	0.1350	41717	0.0000	7.9224	3305	74	39	0.4416	0	0.58
chr2_KI270715v1_random	0.0003	161471	0.0000	0.0297	48	1	0	0.3529	0	0.02
chr2_KI270716v1_random	0.0006	153799	0.0000	0.0592	91	2	0	0.3431	0	0.02
chr3_GL000221v1_random	0.0076	155397	0.0000	0.6950	1080	15	10	0.4045	0	0.09
chr4_GL000008v2_random	0.0167	209709	0.0000	1.0295	2159	34	54	0.3771	0	0.37
chr5_GL000208v1_random	0.0222	92689	0.0000	1.4964	1387	13	29	0.4003	0	0.21
chr9_KI270717v1_random	0.0149	40062	0.0000	1.0459	419	9	6	0.6058	0	0.19
chr9_KI270718v1_random	0.3254	38054	0.0000	8.5641	3259	123	130	0.5236	0	2.96
chr9_KI270719v1_random	0.1003	176845	0.0000	7.2493	12820	58	316	0.3521	0	0.48
chr9_KI270720v1_random	0.1321	39050	0.0000	8.7119	3402	16	96	0.3541	0	0.52
chr11_KI270721v1_random	0.1951	100316	0.0000	10.1380	10170	391	7	0.6241	0	0.86
chr14_GL000009v2_random	0.0085	201709	0.0000	0.7060	1424	21	16	0.4596	0	0.11
chr14_GL000225v1_random	0.0145	211173	0.0000	1.2156	2567	50	14	0.4832	0	0.14
chr14_KI270722v1_random	0.0159	194050	0.0000	1.3708	2660	43	22	0.4163	0	0.14
chr14_GL000194v1_random	0.0134	191469	0.0000	1.0153	1944	25	32	0.4386	0	0.16
chr14_KI270723v1_random	0.0189	38115	0.0000	1.3958	532	8	7	0.4127	0	0.17
chr14_KI270724v1_random	0.0364	39555	0.0000	2.0983	830	23	7	0.5085	0	0.30
chr14_KI270725v1_random	0.0924	172810	0.0000	2.1694	3749	310	20	0.3163	0	1.10
chr14_KI270726v1_random	0.0564	43739	0.0000	3.9141	1712	37	14	0.4526	0	0.34
chr15_KI270727v1_random	0.1086	448248	0.0000	6.1426	27534	307	710	0.4388	0	0.63
chr16_KI270728v1_random	0.0448	1872759	0.0000	2.5482	47721	1040	735	0.3917	0	0.53
chr17_GL000205v2_random	1.4805	185591	0.0000	37.9119	70361	725	4815	0.4148	0	3.30
chr17_KI270729v1_random	0.0060	280839	0.0000	0.3600	1011	29	9	0.3811	0	0.13
chr17_KI270730v1_random	0.0024	112551	0.0000	0.1146	129	3	5	0.1971	0	0.09
chr22_KI270731v1_random	0.0858	150754	0.0000	5.5474	8363	221	42	0.4780	0	0.53
chr22_KI270732v1_random	0.0150	41543	0.0000	1.1506	478	11	3	0.3672	0	0.15
chr22_KI270733v1_random	3937.0400	179772	0.0000	35.8960	64531	14375383	335	0.5753	0	12532.00
chr22_KI270734v1_random	0.0990	165050	0.0000	5.8340	9629	187	163	0.5267	0	0.62
chr22_KI270735v1_random	0.0083	42811	0.0000	0.4205	180	2	9	0.2592	0	0.20
chr22_KI270736v1_random	0.0040	181920	0.0000	0.1940	353	5	10	0.3997	0	0.11
chr22_KI270737v1_random	0.0034	103838	0.0000	0.3380	351	2	5	0.3277	0	0.06
chr22_KI270738v1_random	0.0025	99375	0.0000	0.2033	202	4	1	0.4902	0	0.06
chr22_KI270739v1_random	0.0034	73985	0.0000	0.3433	254	4	1	0.3647	0	0.06
chrY_KI270740v1_random	0.0000	37240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0231	2165	0.0000	2.3095	50	0	1	0.3922	0	0.15
chrUn_KI270303v1	0.0242	1942	0.0000	2.4202	47	0	1	0.3000	0	0.15
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0400	1201	0.0000	3.9967	48	0	1	0.4118	0	0.20
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0014	37690	0.0000	0.1353	51	1	0	0.4118	0	0.04
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0000	2145	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	3.0465	392061	0.0000	1.2488	4896	66	24937	0.4150	0	163.55
chrUn_KI270466v1	0.0414	1233	0.0000	4.1363	51	1	0	0.2745	0	0.20
chrUn_KI270465v1	0.0000	1774	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270467v1	0.0130	3920	0.0000	1.3010	51	1	0	0.2745	0	0.11
chrUn_KI270435v1	0.0172	92983	0.0000	1.0583	984	14	18	0.3697	0	0.20
chrUn_KI270438v1	0.0029	112505	0.0000	0.2471	278	3	4	0.3245	0	0.06
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.1558	1951	0.0000	7.7909	152	1	5	0.4393	0	0.66
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0245	22689	0.0000	1.4941	339	4	7	0.3565	0	0.22
chrUn_KI270519v1	0.0057	138126	0.0000	0.4959	685	9	7	0.3817	0	0.08
chrUn_KI270522v1	0.0000	5674	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0514	993	0.0000	5.1360	51	0	1	0.8039	0	0.22
chrUn_KI270538v1	0.0096	91309	0.0000	0.6002	548	14	4	0.3700	0	0.18
chrUn_KI270544v1	0.0000	1202	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270548v1	0.0319	1599	0.0000	3.1895	51	0	1	0.3922	0	0.18
chrUn_KI270583v1	0.0336	1400	0.0000	3.3571	47	1	0	0.5882	0	0.18
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270580v1	0.0328	1553	0.0000	3.2840	51	1	0	0.3922	0	0.18
chrUn_KI270581v1	0.0336	7046	0.0000	2.9095	205	3	2	0.4059	0	0.20
chrUn_KI270579v1	0.0033	31033	0.0000	0.3287	102	1	1	0.3529	0	0.06
chrUn_KI270589v1	0.0043	44474	0.0000	0.2226	99	0	4	0.3676	0	0.10
chrUn_KI270590v1	0.0000	4685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270584v1	0.0000	4513	0.0000	0.0000	0	0	0	0.0000	0	0.00
