#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.3367	248956422	0.0000	8.7621	21813775	773124	946335	0.4693	0	72.27
chr2	0.1738	242193529	0.0000	7.8935	19117440	426187	454442	0.4265	0	22.70
chr3	0.1624	198295559	0.0000	7.4222	14717830	416762	249839	0.4386	0	29.29
chr4	0.1062	190214555	0.0000	5.2909	10064153	254737	186995	0.3989	0	10.33
chr5	0.1827	181538259	0.0000	7.8225	14200830	413884	280969	0.4209	0	16.93
chr6	0.2128	170805979	0.0000	7.5537	12902138	455768	299979	0.4548	0	30.92
chr7	0.1522	159345973	0.0000	7.8760	12550108	286268	228705	0.4260	0	4.14
chr8	0.1721	145138636	0.0000	6.1303	8897448	192879	332361	0.4488	0	55.76
chr9	0.1573	138394717	0.0000	6.8014	9412734	285164	166606	0.4602	0	30.83
chr10	0.1479	133797422	0.0000	8.1115	10852989	245093	174606	0.4138	0	4.31
chr11	0.1940	135086622	0.0000	7.4590	10076055	340719	207720	0.4340	0	27.79
chr12	0.2795	133275309	0.0000	8.5121	11344562	520555	247012	0.4761	0	69.68
chr13	0.0983	114364328	0.0000	5.1114	5845564	111757	122595	0.4012	0	3.03
chr14	0.2652	107043718	0.0000	7.0543	7551220	342577	237274	0.4984	0	55.88
chr15	0.1554	101991189	0.0000	8.0864	8247422	188955	143016	0.4193	0	4.87
chr16	0.2640	90338345	0.0000	10.1205	9142653	275995	221786	0.4725	0	19.70
chr17	0.4280	83257441	0.0000	13.4793	11222502	379166	362111	0.4646	0	41.01
chr18	0.1076	80373285	0.0000	5.9766	4803558	113281	77249	0.3958	0	6.88
chr19	0.3304	58617616	0.0000	14.3126	8389733	265751	137475	0.4953	0	24.61
chr20	0.2134	64444167	0.0000	8.2048	5287497	125843	160778	0.4475	0	31.13
chr21	22.0147	46709983	0.0000	7.0189	3278536	20752409	61263	0.5600	0	971.06
chr22	0.2006	50818468	0.0000	9.6305	4894054	119153	92260	0.4809	0	7.62
chrX	0.0889	156040895	0.0000	4.0831	6371291	187857	110585	0.4278	0	16.27
chrY	0.0320	57227415	0.0000	0.9552	546628	43590	5926	0.3589	0	10.34
chrM	533.4734	16569	0.0000	99.9215	16556	152602	25246	0.4281	300	622.24
chr1_KI270706v1_random	0.0033	175055	0.0000	0.2559	448	7	5	0.3582	0	0.07
chr1_KI270707v1_random	0.0133	32032	0.0000	1.2207	391	5	4	0.4122	0	0.12
chr1_KI270708v1_random	0.0090	127682	0.0000	0.8051	1028	22	3	0.4499	0	0.11
chr1_KI270709v1_random	0.0098	66860	0.0000	0.7179	480	9	4	0.3502	0	0.13
chr1_KI270710v1_random	0.0062	40176	0.0000	0.6198	249	2	3	0.4240	0	0.08
chr1_KI270711v1_random	1.2755	42210	0.0000	56.7709	23963	5	1073	0.4289	1	1.87
chr1_KI270712v1_random	0.0748	176043	0.0000	5.1118	8999	106	163	0.3695	0	0.44
chr1_KI270713v1_random	48.1577	40745	0.0000	22.7586	9273	142	39011	0.5280	0	912.98
chr1_KI270714v1_random	0.1001	41717	0.0000	6.3667	2656	67	19	0.3989	0	0.45
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.0093	155397	0.0000	0.8366	1300	11	18	0.4034	0	0.11
chr4_GL000008v2_random	0.0092	209709	0.0000	0.6719	1409	22	26	0.3895	0	0.20
chr5_GL000208v1_random	0.0103	92689	0.0000	0.8793	815	11	8	0.3870	0	0.12
chr9_KI270717v1_random	0.0070	40062	0.0000	0.7014	281	3	3	0.4804	0	0.08
chr9_KI270718v1_random	0.2170	38054	0.0000	5.3161	2023	70	98	0.5359	0	2.21
chr9_KI270719v1_random	0.0547	176845	0.0000	4.5752	8091	28	175	0.3555	0	0.32
chr9_KI270720v1_random	0.0913	39050	0.0000	7.2343	2825	11	64	0.3033	0	0.36
chr11_KI270721v1_random	0.1145	100316	0.0000	7.0268	7049	230	4	0.6063	0	0.53
chr14_GL000009v2_random	0.0028	201709	0.0000	0.2419	488	6	7	0.4199	0	0.06
chr14_GL000225v1_random	0.0536	211173	0.0000	4.2458	8966	145	90	0.4666	0	0.28
chr14_KI270722v1_random	0.0090	194050	0.0000	0.8044	1561	29	9	0.4128	0	0.11
chr14_GL000194v1_random	0.0084	191469	0.0000	0.6863	1314	19	19	0.4190	0	0.12
chr14_KI270723v1_random	0.0132	38115	0.0000	1.2279	468	4	6	0.4137	0	0.12
chr14_KI270724v1_random	0.0282	39555	0.0000	1.4739	583	20	3	0.5435	0	0.36
chr14_KI270725v1_random	0.0469	172810	0.0000	2.1532	3721	156	13	0.3199	0	0.48
chr14_KI270726v1_random	0.0232	43739	0.0000	1.5432	675	9	11	0.4539	0	0.22
chr15_KI270727v1_random	0.0871	448248	0.0000	5.4164	24279	272	537	0.4232	0	0.50
chr16_KI270728v1_random	0.0384	1872759	0.0000	2.5911	48525	963	535	0.4115	0	0.33
chr17_GL000205v2_random	1.0171	185591	0.0000	33.6972	62539	537	3252	0.4196	0	2.50
chr17_KI270729v1_random	0.0033	280839	0.0000	0.2557	718	10	11	0.3543	0	0.08
chr17_KI270730v1_random	0.0009	112551	0.0000	0.0231	26	0	4	0.1553	0	0.06
chr22_KI270731v1_random	0.0519	150754	0.0000	3.5561	5361	121	38	0.4850	0	0.35
