#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.5775	248956422	0.0000	13.3492	33233607	1349753	1642064	0.4798	0	82.60
chr2	0.3389	242193529	0.0000	12.0986	29302072	858280	879433	0.4471	0	41.49
chr3	0.3432	198295559	0.0000	11.2663	22340660	924289	495992	0.4727	0	47.24
chr4	0.2038	190214555	0.0000	7.9865	15191570	516206	350976	0.4202	0	23.35
chr5	0.3573	181538259	0.0000	11.5054	20886716	825512	555926	0.4417	0	34.69
chr6	0.3967	170805979	0.0000	11.2283	19178680	868748	556513	0.4747	0	46.46
chr7	0.3080	159345973	0.0000	12.1623	19380140	597064	460085	0.4502	0	9.61
chr8	0.3463	145138636	0.0000	9.4442	13707242	432919	642303	0.4671	0	67.56
chr9	0.3334	138394717	0.0000	10.5546	14606958	625880	342369	0.4873	0	56.69
chr10	0.2866	133797422	0.0000	12.5479	16788758	480178	347008	0.4359	0	7.91
chr11	0.3989	135086622	0.0000	11.6603	15751441	699290	438827	0.4521	0	49.88
chr12	0.5948	133275309	0.0000	13.0305	17366470	1116660	528228	0.5006	0	95.41
chr13	0.1941	114364328	0.0000	7.5319	8613828	215268	253434	0.4308	0	14.70
chr14	0.6474	107043718	0.0000	10.9307	11700581	818505	598246	0.5412	0	113.74
chr15	0.3067	101991189	0.0000	12.5068	12755794	370972	293454	0.4451	0	10.59
chr16	0.5767	90338345	0.0000	15.9115	14374151	596994	498462	0.4907	0	36.16
chr17	0.7968	83257441	0.0000	21.1012	17568298	724974	672881	0.4917	0	59.35
chr18	0.2147	80373285	0.0000	9.2068	7399810	232782	152171	0.4177	0	16.02
chr19	0.7191	58617616	0.0000	23.2317	13617861	569626	316983	0.5159	0	42.07
chr20	0.4244	64444167	0.0000	12.9872	8369471	262493	313998	0.4668	0	56.38
chr21	47.1170	46709983	0.0000	10.3401	4829838	44569325	119552	0.5805	0	1266.60
chr22	0.4353	50818468	0.0000	15.5317	7892987	262063	200207	0.5017	0	17.15
chrX	0.1884	156040895	0.0000	6.6074	10310191	418690	224980	0.4446	0	39.67
chrY	0.0659	57227415	0.0000	1.5173	868327	89699	18628	0.3496	0	22.79
chrM	2027.3677	16569	0.0000	99.9336	16558	615348	64627	0.4332	1079	2654.96
chr1_KI270706v1_random	0.0082	175055	0.0000	0.6861	1201	14	16	0.4330	0	0.10
chr1_KI270707v1_random	0.0273	32032	0.0000	1.8575	595	14	4	0.4773	0	0.23
chr1_KI270708v1_random	0.0230	127682	0.0000	1.7959	2293	45	19	0.4226	0	0.20
chr1_KI270709v1_random	0.0123	66860	0.0000	1.0873	727	15	2	0.3771	0	0.13
chr1_KI270710v1_random	0.0159	40176	0.0000	1.3142	528	7	6	0.4397	0	0.15
chr1_KI270711v1_random	2.3482	42210	0.0000	74.4468	31424	15	1969	0.4347	2	2.92
chr1_KI270712v1_random	0.1307	176043	0.0000	7.3505	12940	203	273	0.4080	0	0.71
chr1_KI270713v1_random	39.4516	40745	0.0000	37.2340	15171	383	31946	0.5292	0	612.20
chr1_KI270714v1_random	0.2156	41717	0.0000	11.3191	4722	129	53	0.4538	0	0.73
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0008	153799	0.0000	0.0767	118	2	1	0.3898	0	0.03
chr3_GL000221v1_random	0.0131	155397	0.0000	1.0734	1668	24	18	0.4103	0	0.13
chr4_GL000008v2_random	0.0219	209709	0.0000	1.0100	2118	40	91	0.3633	0	0.80
chr5_GL000208v1_random	0.0213	92689	0.0000	1.7758	1646	18	21	0.4128	0	0.17
chr9_KI270717v1_random	0.0252	40062	0.0000	1.5950	639	12	11	0.5509	0	0.27
chr9_KI270718v1_random	0.5516	38054	0.0000	7.5393	2869	124	299	0.5906	0	7.04
chr9_KI270719v1_random	0.1147	176845	0.0000	8.3237	14720	89	340	0.3882	0	0.55
chr9_KI270720v1_random	0.1402	39050	0.0000	9.1933	3590	34	90	0.3444	0	0.69
chr11_KI270721v1_random	0.2851	100316	0.0000	12.1516	12190	569	11	0.6373	0	1.49
chr14_GL000009v2_random	0.0134	201709	0.0000	1.1125	2244	22	37	0.4512	0	0.14
chr14_GL000225v1_random	0.0475	211173	0.0000	3.7765	7975	123	89	0.4744	0	0.27
chr14_KI270722v1_random	0.0230	194050	0.0000	1.8346	3560	67	26	0.4210	0	0.18
chr14_GL000194v1_random	0.0207	191469	0.0000	1.4248	2728	38	57	0.4326	0	0.27
chr14_KI270723v1_random	0.0323	38115	0.0000	2.4033	916	12	13	0.4362	0	0.24
chr14_KI270724v1_random	0.0563	39555	0.0000	2.4523	970	33	14	0.5020	0	0.55
chr14_KI270725v1_random	0.0871	172810	0.0000	3.2978	5699	284	36	0.3624	0	0.79
chr14_KI270726v1_random	0.0521	43739	0.0000	3.0110	1317	34	13	0.4424	0	0.40
chr15_KI270727v1_random	0.1642	448248	0.0000	8.0288	35989	524	1014	0.4585	0	1.04
chr16_KI270728v1_random	0.0754	1872759	0.0000	4.3163	80833	1856	1176	0.4306	0	0.82
chr17_GL000205v2_random	1.8886	185591	0.0000	41.9201	77800	1201	5854	0.4398	0	4.77
chr17_KI270729v1_random	0.0105	280839	0.0000	0.5719	1606	40	31	0.3624	0	0.25
chr17_KI270730v1_random	0.0065	112551	0.0000	0.1644	185	4	21	0.2132	0	0.32
chr22_KI270731v1_random	0.1347	150754	0.0000	8.0442	12127	342	75	0.4978	0	0.76
chr22_KI270732v1_random	0.0179	41543	0.0000	1.3576	564	16	1	0.3893	0	0.18
chr22_KI270733v1_random	6314.0136	179772	0.0000	38.2946	68843	23046489	705	0.5820	0	14233.35
chr22_KI270734v1_random	0.1532	165050	0.0000	8.2151	13559	267	265	0.5285	0	0.83
chr22_KI270735v1_random	0.0256	42811	0.0000	1.8056	773	7	20	0.3367	0	0.28
chr22_KI270736v1_random	0.0034	181920	0.0000	0.2061	375	4	9	0.4045	0	0.10
chr22_KI270737v1_random	0.0072	103838	0.0000	0.6279	652	8	7	0.3825	0	0.09
chr22_KI270738v1_random	0.0125	99375	0.0000	1.0606	1054	22	3	0.4006	0	0.13
chr22_KI270739v1_random	0.0068	73985	0.0000	0.5907	437	8	2	0.3647	0	0.09
chrY_KI270740v1_random	0.0000	37240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0554	2165	0.0000	5.5427	120	0	3	0.4331	0	0.23
chrUn_KI270303v1	0.0499	1942	0.0000	4.9949	97	1	1	0.4118	0	0.22
chrUn_KI270305v1	0.0346	1472	0.0000	3.4647	51	1	0	0.3922	0	0.18
chrUn_KI270322v1	0.0047	21476	0.0000	0.2375	51	2	0	0.5098	0	0.10
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.2090	1201	0.0000	16.2365	195	3	2	0.3882	0	0.52
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0027	37690	0.0000	0.1353	51	2	0	0.3922	0	0.07
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0205	2145	0.0000	2.0513	44	1	0	0.3725	0	0.14
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	4.0866	392061	0.0000	3.2600	12781	248	33758	0.4241	0	207.12
chrUn_KI270466v1	0.0349	1233	0.0000	3.4874	43	1	0	0.1765	0	0.18
chrUn_KI270465v1	0.0287	1774	0.0000	2.8749	51	1	0	0.3922	0	0.17
chrUn_KI270467v1	0.0000	3920	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270435v1	0.0173	92983	0.0000	1.2734	1184	15	17	0.3828	0	0.18
chrUn_KI270438v1	0.0009	112505	0.0000	0.0907	102	1	1	0.4608	0	0.03
chrUn_KI270468v1	0.0126	4055	0.0000	1.2577	51	0	1	0.4706	0	0.11
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.1030	1951	0.0000	5.1768	101	1	3	0.4265	0	0.50
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0216	22689	0.0000	1.6087	365	7	3	0.4178	0	0.20
chrUn_KI270519v1	0.0100	138126	0.0000	0.8420	1163	17	12	0.4036	0	0.11
chrUn_KI270522v1	0.0051	5674	0.0000	0.5111	29	1	0	0.3448	0	0.07
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0483	993	0.0000	4.8338	48	1	0	0.7647	0	0.21
chrUn_KI270538v1	0.0039	91309	0.0000	0.2837	259	5	2	0.3838	0	0.08
chrUn_KI270544v1	0.7770	1202	0.0000	43.4276	522	19	0	0.3966	0	1.11
chrUn_KI270548v1	0.0319	1599	0.0000	3.1895	51	0	1	0.3922	0	0.18
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270580v1	0.1223	1553	0.0000	10.3026	160	2	2	0.3560	0	0.38
chrUn_KI270581v1	0.0214	7046	0.0000	2.1431	151	3	0	0.4575	0	0.14
chrUn_KI270579v1	0.0049	31033	0.0000	0.4930	153	2	1	0.4248	0	0.07
chrUn_KI270589v1	0.0052	44474	0.0000	0.4205	187	4	1	0.3636	0	0.08
chrUn_KI270590v1	0.0000	4685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270584v1	0.0191	4513	0.0000	1.0636	48	2	0	0.2941	0	0.19
chrUn_KI270582v1	0.0375	6504	0.0000	2.9828	194	5	0	0.4118	0	0.23
chrUn_KI270588v1	0.0000	6158	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270593v1	0.0000	3041	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270591v1	0.0000	5796	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270330v1	0.0000	1652	0.0000	0.0000	0	0	0	0.0000	0	0.00
