#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2256	248956422	0.0000	7.3820	18378010	537645	625402	0.4657	0	43.44
chr2	0.1270	242193529	0.0000	6.4297	15572367	324013	325219	0.4263	0	14.02
chr3	0.1186	198295559	0.0000	5.9796	11857273	301455	189657	0.4379	0	15.14
chr4	0.0795	190214555	0.0000	4.3054	8189456	190933	142728	0.4018	0	8.08
chr5	0.1408	181538259	0.0000	6.7009	12164774	319189	219477	0.4168	0	10.42
chr6	0.1449	170805979	0.0000	6.1886	10570575	305220	214673	0.4486	0	13.97
chr7	0.1167	159345973	0.0000	6.5369	10416295	225075	172966	0.4295	0	3.20
chr8	0.1264	145138636	0.0000	5.0000	7256927	155542	234596	0.4471	0	38.24
chr9	0.1214	138394717	0.0000	5.7361	7938525	221344	129949	0.4632	0	18.67
chr10	0.1189	133797422	0.0000	6.9884	9350342	198769	140318	0.4154	0	2.79
chr11	0.1559	135086622	0.0000	6.1977	8372255	285419	157305	0.4314	0	25.85
chr12	0.1842	133275309	0.0000	7.1833	9573599	327704	183978	0.4656	0	34.40
chr13	0.0788	114364328	0.0000	4.2648	4877401	86716	102117	0.4076	0	4.03
chr14	0.1940	107043718	0.0000	5.9162	6332913	240900	186178	0.5014	0	31.75
chr15	0.1186	101991189	0.0000	6.7474	6881783	145109	109800	0.4216	0	3.13
chr16	0.1965	90338345	0.0000	8.6714	7833569	203121	170522	0.4700	0	9.01
chr17	0.2932	83257441	0.0000	11.8089	9831816	265482	250048	0.4677	0	19.82
chr18	0.0826	80373285	0.0000	4.8468	3895572	86609	60262	0.3981	0	5.24
chr19	0.2542	58617616	0.0000	12.6991	7443881	201433	111481	0.4957	0	12.95
chr20	0.1512	64444167	0.0000	6.7260	4334514	92427	112629	0.4504	0	18.77
chr21	15.2890	46709983	0.0000	5.7907	2704820	14501932	45182	0.5729	0	751.64
chr22	0.1557	50818468	0.0000	8.1836	4158804	94289	70723	0.4818	0	5.06
chrX	0.0699	156040895	0.0000	3.4299	5352121	149674	87284	0.4274	0	11.99
chrY	0.0274	57227415	0.0000	1.0195	583449	33694	8025	0.3548	0	7.34
chrM	635.4695	16569	0.0000	99.7525	16528	194704	17167	0.4278	362	816.68
chr1_KI270706v1_random	0.0039	175055	0.0000	0.3610	632	12	3	0.4569	0	0.07
chr1_KI270707v1_random	0.0066	32032	0.0000	0.6618	212	3	2	0.4028	0	0.08
chr1_KI270708v1_random	0.0050	127682	0.0000	0.4574	584	11	2	0.3901	0	0.08
chr1_KI270709v1_random	0.0037	66860	0.0000	0.3664	245	4	1	0.3961	0	0.06
chr1_KI270710v1_random	0.0012	40176	0.0000	0.1245	50	0	1	0.4400	0	0.04
chr1_KI270711v1_random	0.9720	42210	0.0000	47.9839	20254	0	823	0.4190	0	1.64
chr1_KI270712v1_random	0.0619	176043	0.0000	3.7337	6573	71	152	0.3653	0	0.52
chr1_KI270713v1_random	22.1190	40745	0.0000	19.0625	7767	100	17980	0.5269	0	370.56
chr1_KI270714v1_random	0.0755	41717	0.0000	5.6236	2346	45	18	0.4302	0	0.36
chr2_KI270715v1_random	0.0003	161471	0.0000	0.0297	48	1	0	0.3529	0	0.02
chr2_KI270716v1_random	0.0003	153799	0.0000	0.0312	48	1	0	0.3529	0	0.02
chr3_GL000221v1_random	0.0025	155397	0.0000	0.2458	382	4	4	0.4051	0	0.05
chr4_GL000008v2_random	0.0069	209709	0.0000	0.4435	930	10	31	0.3277	0	0.25
chr5_GL000208v1_random	0.0116	92689	0.0000	1.0508	974	8	14	0.4009	0	0.12
chr9_KI270717v1_random	0.0051	40062	0.0000	0.5092	204	3	2	0.4882	0	0.07
chr9_KI270718v1_random	0.1687	38054	0.0000	5.5553	2114	67	64	0.5161	0	1.47
chr9_KI270719v1_random	0.0545	176845	0.0000	4.5062	7969	34	167	0.3652	0	0.28
chr9_KI270720v1_random	0.0706	39050	0.0000	5.3163	2076	9	50	0.3534	0	0.35
