#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.4505	248956422	0.0000	12.3163	30662297	1098585	1234989	0.4609	0	64.42
chr2	0.2767	242193529	0.0000	11.2628	27277751	731835	685863	0.4261	0	21.61
chr3	0.2760	198295559	0.0000	10.4163	20655158	706191	434087	0.4499	0	41.10
chr4	0.1760	190214555	0.0000	7.4708	14210540	469965	292616	0.3986	0	18.06
chr5	0.2887	181538259	0.0000	10.5157	19090029	631857	486089	0.4180	0	16.64
chr6	0.3411	170805979	0.0000	10.5171	17963805	726023	498967	0.4557	0	38.89
chr7	0.2640	159345973	0.0000	10.9858	17505490	522276	388637	0.4324	0	10.01
chr8	0.2724	145138636	0.0000	8.7342	12676768	375430	477132	0.4471	0	62.73
chr9	0.2927	138394717	0.0000	9.5872	13268194	550246	290456	0.4785	0	52.03
chr10	0.2511	133797422	0.0000	11.4822	15362886	427055	302903	0.4184	0	8.05
chr11	0.3165	135086622	0.0000	10.6166	14341648	544048	369495	0.4386	0	30.29
chr12	0.4207	133275309	0.0000	11.9999	15992883	731222	434570	0.4742	0	83.19
chr13	0.1716	114364328	0.0000	7.1191	8141655	192946	219129	0.4133	0	10.61
chr14	0.5191	107043718	0.0000	10.1459	10860582	614678	518366	0.5252	0	105.39
chr15	0.2591	101991189	0.0000	11.4034	11630416	319120	244204	0.4272	0	8.26
chr16	0.4377	90338345	0.0000	14.2917	12910922	456970	381372	0.4741	0	21.14
chr17	0.6013	83257441	0.0000	18.9273	15758376	567671	496095	0.4697	0	30.33
chr18	0.1931	80373285	0.0000	8.3791	6734524	219144	137282	0.3971	0	20.80
chr19	0.5545	58617616	0.0000	20.1918	11835939	432606	253207	0.5024	0	24.11
chr20	0.3239	64444167	0.0000	12.1713	7843711	227014	212942	0.4507	0	25.96
chr21	23.1177	46709983	0.0000	9.4434	4411023	21681654	100789	0.5677	0	952.48
chr22	0.3400	50818468	0.0000	13.5864	6904376	201924	156597	0.4893	0	8.28
chrX	0.1401	156040895	0.0000	5.9292	9251968	292728	185989	0.4283	0	17.76
chrY	0.0590	57227415	0.0000	1.3611	778896	90724	13813	0.3273	0	26.49
chrM	2183.8670	16569	0.0000	99.9155	16555	694572	32307	0.4320	1375	2574.06
chr1_KI270706v1_random	0.0082	175055	0.0000	0.6484	1135	21	9	0.4055	0	0.11
chr1_KI270707v1_random	0.0217	32032	0.0000	1.6921	542	12	2	0.4300	0	0.18
chr1_KI270708v1_random	0.0155	127682	0.0000	1.2672	1618	34	11	0.3870	0	0.17
chr1_KI270709v1_random	0.0201	66860	0.0000	1.7679	1182	18	9	0.3585	0	0.17
