#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2894	248956422	0.0000	9.9334	24729830	739333	763434	0.4793	0	40.79
chr2	0.1754	242193529	0.0000	8.5553	20720299	478470	422669	0.4514	0	13.86
chr3	0.1742	198295559	0.0000	7.9799	15823820	447151	275280	0.4696	0	29.22
chr4	0.1117	190214555	0.0000	5.6121	10674976	287235	192147	0.4238	0	10.67
chr5	0.1929	181538259	0.0000	8.5120	15452553	439693	307245	0.4421	0	12.73
chr6	0.2109	170805979	0.0000	8.1314	13888842	448885	310297	0.4725	0	22.87
chr7	0.1778	159345973	0.0000	8.8591	14116585	348149	263867	0.4601	0	6.11
chr8	0.1742	145138636	0.0000	6.6728	9684785	240239	306656	0.4626	0	45.64
chr9	0.1753	138394717	0.0000	7.7597	10738983	313211	193331	0.4887	0	21.88
chr10	0.1705	133797422	0.0000	9.2528	12379971	290238	201625	0.4459	0	5.03
chr11	0.2035	135086622	0.0000	8.4123	11363835	353893	229798	0.4638	0	18.90
chr12	0.2794	133275309	0.0000	9.6759	12895561	504629	271082	0.4922	0	58.45
chr13	0.1045	114364328	0.0000	5.4583	6242357	124049	128863	0.4347	0	4.07
chr14	0.2969	107043718	0.0000	8.0102	8574422	370002	280748	0.5316	0	53.95
chr15	0.1721	101991189	0.0000	9.0524	9232601	211397	161853	0.4547	0	3.97
chr16	0.3141	90338345	0.0000	12.1528	10978652	326864	270807	0.4990	0	13.49
chr17	0.4421	83257441	0.0000	16.2601	13537768	405232	369230	0.4970	0	24.96
chr18	0.1186	80373285	0.0000	6.4118	5153406	132507	82214	0.4235	0	11.13
chr19	0.4308	58617616	0.0000	18.9645	11116562	327636	201436	0.5238	0	13.46
chr20	0.2156	64444167	0.0000	9.5401	6148040	149374	143695	0.4782	0	17.54
chr21	15.8859	46709983	0.0000	7.8101	3648096	14913889	69983	0.5859	0	772.81
chr22	0.2622	50818468	0.0000	12.0724	6134988	156652	119466	0.5121	0	6.32
chrX	0.0965	156040895	0.0000	4.6030	7182543	207755	123406	0.4469	0	14.70
chrY	0.0334	57227415	0.0000	0.8933	511206	50366	10224	0.3227	0	15.47
chrM	715.9294	16569	0.0000	99.8733	16548	215166	23298	0.4376	428	850.27
chr1_KI270706v1_random	0.0076	175055	0.0000	0.6232	1091	14	15	0.4530	0	0.10
chr1_KI270707v1_random	0.0122	32032	0.0000	1.0677	342	7	2	0.4264	0	0.12
chr1_KI270708v1_random	0.0102	127682	0.0000	0.9445	1206	17	10	0.4525	0	0.11
chr1_KI270709v1_random	0.0082	66860	0.0000	0.7583	507	6	5	0.3658	0	0.10
chr1_KI270710v1_random	0.0050	40176	0.0000	0.4978	200	2	2	0.4069	0	0.07
chr1_KI270711v1_random	1.2073	42210	0.0000	61.2106	25837	4	1012	0.4353	1	1.42
chr1_KI270712v1_random	0.0768	176043	0.0000	5.8338	10270	145	138	0.4286	0	0.37
chr1_KI270713v1_random	20.3413	40745	0.0000	24.2361	9875	168	16438	0.5294	0	296.78
chr1_KI270714v1_random	0.1186	41717	0.0000	8.4426	3522	69	32	0.4605	0	0.46
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0003	153799	0.0000	0.0325	50	1	0	0.4314	0	0.02
chr3_GL000221v1_random	0.0070	155397	0.0000	0.6409	996	14	8	0.3978	0	0.09
chr4_GL000008v2_random	0.0113	209709	0.0000	0.7096	1488	30	27	0.4211	0	0.23
chr5_GL000208v1_random	0.0109	92689	0.0000	0.9268	859	8	12	0.4039	0	0.12
chr9_KI270717v1_random	0.0071	40062	0.0000	0.6390	256	4	3	0.5436	0	0.09
chr9_KI270718v1_random	0.2321	38054	0.0000	5.2531	1999	49	129	0.5935	0	3.10
chr9_KI270719v1_random	0.0691	176845	0.0000	5.2289	9247	69	197	0.4128	0	0.46
chr9_KI270720v1_random	0.0791	39050	0.0000	5.3675	2096	23	49	0.3326	0	0.51
chr11_KI270721v1_random	0.2038	100316	0.0000	10.5955	10629	406	7	0.6357	0	0.93
chr14_GL000009v2_random	0.0052	201709	0.0000	0.4735	955	17	7	0.4274	0	0.08
chr14_GL000225v1_random	0.0171	211173	0.0000	1.5338	3239	52	23	0.4832	0	0.15
chr14_KI270722v1_random	0.0116	194050	0.0000	1.0564	2050	29	18	0.4651	0	0.12
chr14_GL000194v1_random	0.0094	191469	0.0000	0.6868	1315	24	20	0.4521	0	0.15
chr14_KI270723v1_random	0.0065	38115	0.0000	0.3988	152	0	5	0.5725	0	0.12
chr14_KI270724v1_random	0.0263	39555	0.0000	1.2009	475	19	3	0.5638	0	0.39
chr14_KI270725v1_random	0.0361	172810	0.0000	1.9131	3306	120	14	0.3676	0	0.35
chr14_KI270726v1_random	0.0801	43739	0.0000	3.7952	1660	60	12	0.4324	0	0.59
chr15_KI270727v1_random	0.0865	448248	0.0000	5.1489	23080	304	507	0.4872	0	0.56
chr16_KI270728v1_random	0.0365	1872759	0.0000	2.6422	49482	906	569	0.4410	0	0.45
chr17_GL000205v2_random	1.0501	185591	0.0000	33.3475	61890	630	3277	0.4506	0	2.80
chr17_KI270729v1_random	0.0054	280839	0.0000	0.4152	1166	22	16	0.3357	0	0.14
chr17_KI270730v1_random	0.0057	112551	0.0000	0.2932	330	6	13	0.2716	0	0.20
chr22_KI270731v1_random	0.0793	150754	0.0000	5.4931	8281	207	37	0.5107	0	0.40
chr22_KI270732v1_random	0.0144	41543	0.0000	1.1988	498	12	2	0.3414	0	0.14
chr22_KI270733v1_random	2123.9650	179772	0.0000	32.3660	58185	7708417	343	0.5870	0	8793.65
chr22_KI270734v1_random	0.1093	165050	0.0000	6.6368	10954	183	196	0.5518	0	0.65
chr22_KI270735v1_random	0.0088	42811	0.0000	0.5886	252	4	6	0.2943	0	0.13
chr22_KI270736v1_random	0.0021	181920	0.0000	0.2061	375	3	5	0.4190	0	0.05
