#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2593	248956422	0.0000	8.8862	22122708	633201	722367	0.4717	0	44.87
chr2	0.1622	242193529	0.0000	7.8665	19052251	427331	410187	0.4395	0	14.32
chr3	0.1576	198295559	0.0000	7.3366	14548091	405926	251248	0.4586	0	22.20
chr4	0.0999	190214555	0.0000	5.1498	9795755	255884	172815	0.4158	0	9.15
chr5	0.1721	181538259	0.0000	7.6478	13883733	393167	275454	0.4323	0	11.54
chr6	0.1913	170805979	0.0000	7.3625	12575663	416498	275047	0.4669	0	28.25
chr7	0.1563	159345973	0.0000	8.0180	12776403	306602	233166	0.4475	0	4.95
chr8	0.1626	145138636	0.0000	6.0722	8813171	216309	292808	0.4624	0	47.61
chr9	0.1590	138394717	0.0000	6.9536	9623357	293046	171051	0.4807	0	23.97
chr10	0.1470	133797422	0.0000	8.1991	10970220	247579	178379	0.4335	0	4.08
chr11	0.1954	135086622	0.0000	7.7175	10425261	351573	209853	0.4475	0	27.27
chr12	0.2379	133275309	0.0000	8.6952	11588548	430827	235297	0.4780	0	45.92
chr13	0.0962	114364328	0.0000	4.9144	5620267	110740	122588	0.4249	0	5.23
chr14	0.2635	107043718	0.0000	7.1014	7601573	322864	259436	0.5221	0	46.87
chr15	0.1543	101991189	0.0000	8.2500	8414282	189309	146259	0.4412	0	3.64
chr16	0.2753	90338345	0.0000	11.0229	9957874	285392	241833	0.4870	0	11.27
chr17	0.3628	83257441	0.0000	14.5746	12134407	339753	301780	0.4851	0	17.87
chr18	0.1095	80373285	0.0000	5.9505	4782598	120937	77043	0.4155	0	8.67
chr19	0.3598	58617616	0.0000	16.3163	9564219	282370	163717	0.5133	0	17.91
chr20	0.1995	64444167	0.0000	8.6515	5575379	130651	142213	0.4651	0	20.72
chr21	17.3433	46709983	0.0000	6.9128	3228962	16443802	60080	0.5761	0	832.00
chr22	0.2187	50818468	0.0000	10.5914	5382375	132143	101160	0.4996	0	6.45
chrX	0.0868	156040895	0.0000	4.1450	6467967	186371	112470	0.4404	0	12.87
chrY	0.0314	57227415	0.0000	0.9557	546901	44897	8429	0.3405	0	11.62
chrM	821.2523	16569	0.0000	99.9155	16555	247371	28934	0.4323	447	1061.70
chr1_KI270706v1_random	0.0057	175055	0.0000	0.4193	734	18	5	0.4531	0	0.10
chr1_KI270707v1_random	0.0114	32032	0.0000	1.1364	364	7	1	0.4043	0	0.11
chr1_KI270708v1_random	0.0099	127682	0.0000	0.9351	1194	22	6	0.4123	0	0.10
chr1_KI270709v1_random	0.0088	66860	0.0000	0.8062	539	10	2	0.3943	0	0.10
chr1_KI270710v1_random	0.0072	40176	0.0000	0.5949	239	5	1	0.3471	0	0.10
chr1_KI270711v1_random	1.1988	42210	0.0000	56.6406	23908	11	1009	0.4267	1	2.14
chr1_KI270712v1_random	0.0732	176043	0.0000	5.0243	8845	116	152	0.4041	0	0.42
chr1_KI270713v1_random	14.0186	40745	0.0000	23.8999	9738	148	11469	0.5308	0	202.58
chr1_KI270714v1_random	0.1306	41717	0.0000	8.7926	3668	73	39	0.4185	0	0.50
chr2_KI270715v1_random	0.0009	161471	0.0000	0.0917	148	2	1	0.3464	0	0.03
chr2_KI270716v1_random	0.0008	153799	0.0000	0.0819	126	3	0	0.3516	0	0.03
chr3_GL000221v1_random	0.0097	155397	0.0000	0.8037	1249	16	15	0.4626	0	0.12
chr4_GL000008v2_random	0.0120	209709	0.0000	0.8135	1706	28	30	0.4424	0	0.18
chr5_GL000208v1_random	0.0172	92689	0.0000	1.3238	1227	12	20	0.3873	0	0.17
chr9_KI270717v1_random	0.0150	40062	0.0000	1.2431	498	3	10	0.5207	0	0.15
chr9_KI270718v1_random	0.1910	38054	0.0000	5.5526	2113	72	77	0.5308	0	1.92
chr9_KI270719v1_random	0.0517	176845	0.0000	3.8910	6881	41	154	0.3899	0	0.34
chr9_KI270720v1_random	0.0873	39050	0.0000	5.9641	2329	21	56	0.3601	0	0.54
chr11_KI270721v1_random	0.1426	100316	0.0000	8.2828	8309	281	11	0.6382	0	0.62
chr14_GL000009v2_random	0.0054	201709	0.0000	0.4630	934	14	11	0.4782	0	0.09
chr14_GL000225v1_random	0.0243	211173	0.0000	2.0320	4291	76	32	0.4908	0	0.18
chr14_KI270722v1_random	0.0122	194050	0.0000	1.1152	2164	33	18	0.4414	0	0.12
chr14_GL000194v1_random	0.0110	191469	0.0000	0.9646	1847	23	24	0.5028	0	0.12
chr14_KI270723v1_random	0.0142	38115	0.0000	1.2489	476	5	8	0.5576	0	0.13
chr14_KI270724v1_random	0.0302	39555	0.0000	1.0820	428	24	1	0.6003	0	0.58
chr14_KI270725v1_random	0.0421	172810	0.0000	1.9912	3441	138	14	0.3318	0	0.45
chr14_KI270726v1_random	0.0289	43739	0.0000	2.1354	934	21	6	0.4245	0	0.24
chr15_KI270727v1_random	0.0865	448248	0.0000	5.5458	24859	288	524	0.4649	0	0.49
chr16_KI270728v1_random	0.0409	1872759	0.0000	2.8268	52939	1026	601	0.4342	0	0.38
chr17_GL000205v2_random	0.9827	185591	0.0000	32.6837	60658	581	3114	0.4488	0	2.68
chr17_KI270729v1_random	0.0067	280839	0.0000	0.3735	1049	28	20	0.3309	0	0.19
chr17_KI270730v1_random	0.0057	112551	0.0000	0.1937	218	4	19	0.2457	0	0.26
chr22_KI270731v1_random	0.0605	150754	0.0000	4.6984	7083	167	27	0.4948	0	0.34
chr22_KI270732v1_random	0.0091	41543	0.0000	0.7992	332	8	1	0.4201	0	0.11
chr22_KI270733v1_random	2335.4890	179772	0.0000	31.4938	56617	8551201	397	0.5773	0	9498.51
chr22_KI270734v1_random	0.0728	165050	0.0000	5.2330	8637	132	125	0.5326	0	0.38
chr22_KI270735v1_random	0.0100	42811	0.0000	0.7708	330	4	7	0.3248	0	0.15
chr22_KI270736v1_random	0.0035	181920	0.0000	0.2507	456	5	8	0.4424	0	0.08
chr22_KI270737v1_random	0.0064	103838	0.0000	0.5566	578	5	9	0.3067	0	0.09
chr22_KI270738v1_random	0.0037	99375	0.0000	0.3291	327	5	3	0.4133	0	0.07
chr22_KI270739v1_random	0.0034	73985	0.0000	0.2703	200	4	1	0.3216	0	0.07
chrY_KI270740v1_random	0.0008	37240	0.0000	0.0779	29	0	1	0.6552	0	0.03
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0471	2165	0.0000	4.7113	102	1	1	0.3824	0	0.21
chrUn_KI270303v1	0.0788	1942	0.0000	7.8785	153	2	1	0.3660	0	0.27
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
