#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2349	248956422	0.0000	8.2622	20569169	574608	642222	0.4606	0	39.87
chr2	0.1445	242193529	0.0000	7.4643	18077957	383248	357512	0.4255	0	11.23
chr3	0.1439	198295559	0.0000	6.8958	13674119	368865	225922	0.4493	0	22.41
chr4	0.0918	190214555	0.0000	4.9013	9322902	243939	152604	0.3989	0	9.04
chr5	0.1508	181538259	0.0000	7.1218	12928719	330597	253011	0.4177	0	8.41
chr6	0.1778	170805979	0.0000	7.0180	11987094	378784	259795	0.4550	0	22.25
chr7	0.1377	159345973	0.0000	7.3305	11680877	271857	202512	0.4320	0	4.99
chr8	0.1418	145138636	0.0000	5.7223	8305276	195223	247957	0.4469	0	37.12
chr9	0.1530	138394717	0.0000	6.4000	8857200	288917	150924	0.4782	0	34.93
chr10	0.1314	133797422	0.0000	7.5955	10162601	224080	158166	0.4178	0	4.19
chr11	0.1653	135086622	0.0000	7.0863	9572576	284311	192557	0.4383	0	15.78
chr12	0.2189	133275309	0.0000	8.0467	10724227	380803	226277	0.4736	0	46.18
chr13	0.0899	114364328	0.0000	4.7275	5406518	101558	114436	0.4129	0	5.54
chr14	0.2699	107043718	0.0000	6.6553	7124081	320705	268983	0.5244	0	59.67
chr15	0.1352	101991189	0.0000	7.5213	7671048	166502	127277	0.4270	0	4.14
chr16	0.2282	90338345	0.0000	9.8628	8909915	238965	198265	0.4736	0	10.97
chr17	0.3135	83257441	0.0000	12.9604	10790471	295800	259015	0.4696	0	15.60
chr18	0.1001	80373285	0.0000	5.5174	4434483	112872	71194	0.3975	0	10.23
chr19	0.2885	58617616	0.0000	13.8153	8098196	225597	131348	0.5021	0	12.48
chr20	0.1686	64444167	0.0000	8.1250	5236104	118543	110504	0.4505	0	13.23
chr21	12.0262	46709983	0.0000	6.4307	3003782	11306175	52480	0.5664	0	618.12
chr22	0.1776	50818468	0.0000	9.1845	4667415	105903	81549	0.4888	0	4.32
chrX	0.0732	156040895	0.0000	3.7698	5882389	153372	96998	0.4278	0	9.36
chrY	0.0301	57227415	0.0000	0.8672	496277	45803	7145	0.3294	0	13.07
chrM	1141.6579	16569	0.0000	99.8853	16550	363526	16737	0.4319	720	1349.94
chr1_KI270706v1_random	0.0040	175055	0.0000	0.3959	693	10	5	0.4274	0	0.06
chr1_KI270707v1_random	0.0111	32032	0.0000	0.7867	252	6	1	0.4314	0	0.13
chr1_KI270708v1_random	0.0063	127682	0.0000	0.5655	722	13	6	0.3556	0	0.09
chr1_KI270709v1_random	0.0140	66860	0.0000	1.2354	826	12	7	0.3630	0	0.13
chr1_KI270710v1_random	0.0075	40176	0.0000	0.7517	302	3	3	0.4085	0	0.09
chr1_KI270711v1_random	0.9281	42210	0.0000	50.0640	21132	6	777	0.4210	1	1.29
chr1_KI270712v1_random	0.0520	176043	0.0000	3.8826	6835	91	102	0.4028	0	0.31
chr1_KI270713v1_random	12.1256	40745	0.0000	25.9958	10592	148	9775	0.5237	0	193.43
chr1_KI270714v1_random	0.0997	41717	0.0000	6.5633	2738	51	32	0.4464	0	0.44
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0003	153799	0.0000	0.0332	51	1	0	0.3725	0	0.02
chr3_GL000221v1_random	0.0072	155397	0.0000	0.6532	1015	13	10	0.4269	0	0.09
chr4_GL000008v2_random	0.0101	209709	0.0000	0.5193	1089	19	44	0.3402	0	0.42
