#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2905	248956422	0.0000	10.0977	25138917	727702	781911	0.4686	0	40.34
chr2	0.1830	242193529	0.0000	8.9556	21689864	486830	450173	0.4362	0	12.73
chr3	0.1834	198295559	0.0000	8.4589	16773564	466843	293315	0.4525	0	23.36
chr4	0.1173	190214555	0.0000	5.9873	11388787	291110	203464	0.4124	0	8.85
chr5	0.1995	181538259	0.0000	8.7625	15907336	451619	316593	0.4265	0	10.43
chr6	0.2203	170805979	0.0000	8.4796	14483707	461388	330049	0.4585	0	23.47
chr7	0.1832	159345973	0.0000	9.1990	14658299	351598	274569	0.4445	0	4.98
chr8	0.1774	145138636	0.0000	7.0005	10160383	241099	311218	0.4535	0	41.45
chr9	0.1807	138394717	0.0000	7.9264	10969705	325718	198173	0.4734	0	22.43
chr10	0.1743	133797422	0.0000	9.3945	12569594	290150	209492	0.4316	0	4.43
chr11	0.2129	135086622	0.0000	8.7104	11766536	378088	230331	0.4452	0	22.49
chr12	0.2628	133275309	0.0000	9.8791	13166357	460269	271007	0.4734	0	43.46
chr13	0.1098	114364328	0.0000	5.6660	6479839	127643	137219	0.4206	0	3.79
chr14	0.2995	107043718	0.0000	8.1443	8717991	364908	293470	0.5178	0	50.66
chr15	0.1777	101991189	0.0000	9.3236	9509278	215425	167934	0.4384	0	3.90
chr16	0.3148	90338345	0.0000	12.2083	11028770	321000	276683	0.4840	0	10.59
chr17	0.4401	83257441	0.0000	16.2527	13531547	400596	370764	0.4842	0	26.53
chr18	0.1239	80373285	0.0000	6.7452	5421337	133187	87319	0.4139	0	8.42
chr19	0.4083	58617616	0.0000	18.1518	10640167	315541	186903	0.5103	0	15.05
chr20	0.2198	64444167	0.0000	9.8549	6350904	149011	149339	0.4630	0	17.97
chr21	15.2221	46709983	0.0000	7.9573	3716839	14373191	70313	0.5779	0	747.82
chr22	0.2479	50818468	0.0000	11.8425	6018182	149185	113292	0.4974	0	5.51
chrX	0.0989	156040895	0.0000	4.8355	7545421	207169	130543	0.4348	0	12.60
chrY	0.0346	57227415	0.0000	1.1361	650166	48209	8654	0.3466	0	11.55
chrM	466.8024	16569	0.0000	99.7465	16527	136850	19825	0.4322	276	546.89
chr1_KI270706v1_random	0.0054	175055	0.0000	0.5233	916	14	8	0.3724	0	0.08
chr1_KI270707v1_random	0.0108	32032	0.0000	0.9366	300	6	1	0.4062	0	0.12
chr1_KI270708v1_random	0.0143	127682	0.0000	1.2171	1554	21	17	0.4391	0	0.14
chr1_KI270709v1_random	0.0114	66860	0.0000	1.0260	686	9	6	0.3621	0	0.12
chr1_KI270710v1_random	0.0074	40176	0.0000	0.6646	267	4	2	0.4739	0	0.09
chr1_KI270711v1_random	1.2088	42210	0.0000	58.6141	24741	6	1018	0.4343	1	1.60
chr1_KI270712v1_random	0.0858	176043	0.0000	6.0076	10576	143	170	0.4110	0	0.43
chr1_KI270713v1_random	19.1640	40745	0.0000	26.6757	10869	168	15617	0.5298	0	276.18
chr1_KI270714v1_random	0.1265	41717	0.0000	8.4690	3533	82	26	0.4427	0	0.50
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.0081	155397	0.0000	0.6738	1047	10	16	0.4631	0	0.11
chr4_GL000008v2_random	0.0104	209709	0.0000	0.6609	1386	27	29	0.3728	0	0.26
chr5_GL000208v1_random	0.0124	92689	0.0000	0.9710	900	7	16	0.3836	0	0.14
chr9_KI270717v1_random	0.0062	40062	0.0000	0.3495	140	6	0	0.6628	0	0.11
chr9_KI270718v1_random	0.2097	38054	0.0000	6.9506	2645	72	91	0.5267	0	1.93
chr9_KI270719v1_random	0.0582	176845	0.0000	4.7053	8321	56	165	0.3887	0	0.34
chr9_KI270720v1_random	0.0851	39050	0.0000	5.3931	2106	18	56	0.3498	0	0.50
chr11_KI270721v1_random	0.1673	100316	0.0000	8.5081	8535	336	6	0.6403	0	0.75
chr14_GL000009v2_random	0.0065	201709	0.0000	0.5959	1202	17	16	0.4211	0	0.09
chr14_GL000225v1_random	0.0428	211173	0.0000	3.4218	7226	117	68	0.4800	0	0.25
chr14_KI270722v1_random	0.0161	194050	0.0000	1.2162	2360	44	21	0.4144	0	0.18
chr14_GL000194v1_random	0.0110	191469	0.0000	0.8017	1535	22	30	0.4324	0	0.16
chr14_KI270723v1_random	0.0261	38115	0.0000	1.9651	749	5	15	0.4644	0	0.21
chr14_KI270724v1_random	0.0424	39555	0.0000	2.0427	808	27	7	0.5615	0	0.51
chr14_KI270725v1_random	0.0514	172810	0.0000	2.4773	4281	172	17	0.3478	0	0.49
chr14_KI270726v1_random	0.0321	43739	0.0000	2.1834	955	16	13	0.4066	0	0.25
chr15_KI270727v1_random	0.1039	448248	0.0000	6.5310	29275	371	605	0.4484	0	0.54
chr16_KI270728v1_random	0.0466	1872759	0.0000	3.1056	58161	1149	702	0.4244	0	0.43
chr17_GL000205v2_random	1.1804	185591	0.0000	35.6892	66236	688	3730	0.4384	0	2.95
chr17_KI270729v1_random	0.0052	280839	0.0000	0.4408	1238	23	11	0.3660	0	0.11
chr17_KI270730v1_random	0.0043	112551	0.0000	0.2257	254	5	10	0.2722	0	0.16
chr22_KI270731v1_random	0.0839	150754	0.0000	6.1498	9271	217	44	0.5129	0	0.39
chr22_KI270732v1_random	0.0097	41543	0.0000	0.8425	350	7	1	0.3505	0	0.11
chr22_KI270733v1_random	2045.3446	179772	0.0000	33.6421	60479	7467531	407	0.5791	0	8553.33
chr22_KI270734v1_random	0.0863	165050	0.0000	5.7855	9549	154	146	0.5357	0	0.48
chr22_KI270735v1_random	0.0161	42811	0.0000	1.0324	442	5	13	0.3467	0	0.23
chr22_KI270736v1_random	0.0050	181920	0.0000	0.2842	517	7	12	0.4624	0	0.12
chr22_KI270737v1_random	0.0048	103838	0.0000	0.4555	473	4	6	0.3745	0	0.07
chr22_KI270738v1_random	0.0053	99375	0.0000	0.5303	527	9	2	0.3848	0	0.07
chr22_KI270739v1_random	0.0041	73985	0.0000	0.3771	279	4	2	0.3595	0	0.07
chrY_KI270740v1_random	0.0027	37240	0.0000	0.2739	102	0	2	0.4706	0	0.05
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0236	2165	0.0000	2.3557	51	1	0	0.3725	0	0.15
chrUn_KI270303v1	0.0788	1942	0.0000	5.8702	114	3	0	0.3660	0	0.34
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0047	21476	0.0000	0.2375	51	2	0	0.4118	0	0.10
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0425	1201	0.0000	4.2465	51	1	0	0.3725	0	0.20
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0012	37690	0.0000	0.1220	46	1	0	0.3725	0	0.03
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0000	2145	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	1.3139	392061	0.0000	2.5131	9853	157	10838	0.4206	0	69.09
chrUn_KI270466v1	0.0000	1233	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270465v1	0.0287	1774	0.0000	2.8749	51	1	0	0.3922	0	0.17
chrUn_KI270467v1	0.0000	3920	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270435v1	0.0108	92983	0.0000	0.7259	675	8	13	0.3515	0	0.15
chrUn_KI270438v1	0.0007	112505	0.0000	0.0667	75	1	1	0.3816	0	0.03
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.0523	1951	0.0000	5.2281	102	0	2	0.4216	0	0.22
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0141	22689	0.0000	1.0578	240	3	4	0.3832	0	0.15
chrUn_KI270519v1	0.0044	138126	0.0000	0.4409	609	5	7	0.3611	0	0.07
chrUn_KI270522v1	0.0000	5674	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0806	993	0.0000	8.0564	80	1	1	0.8500	0	0.27
chrUn_KI270538v1	0.0059	91309	0.0000	0.3713	339	8	3	0.3708	0	0.13
chrUn_KI270544v1	0.1672	1202	0.0000	16.7221	201	4	0	0.3627	0	0.37
chrUn_KI270548v1	0.0319	1599	0.0000	3.1895	51	0	1	0.3922	0	0.18
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270580v1	0.0328	1553	0.0000	3.2840	51	1	0	0.4510	0	0.18
chrUn_KI270581v1	0.0341	7046	0.0000	3.4062	240	5	0	0.4298	0	0.18
chrUn_KI270579v1	0.0074	31033	0.0000	0.4254	132	1	4	0.2814	0	0.13
chrUn_KI270589v1	0.0075	44474	0.0000	0.5981	266	1	6	0.3692	0	0.10
chrUn_KI270590v1	0.0000	4685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270584v1	0.0000	4513	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270582v1	0.0077	6504	0.0000	0.7688	50	1	0	0.5098	0	0.09
chrUn_KI270588v1	0.0000	6158	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270593v1	0.0000	3041	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270591v1	0.0000	5796	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270330v1	0.0000	1652	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270329v1	0.0000	1040	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270334v1	0.0000	1368	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270333v1	0.0000	2699	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270335v1	0.0000	1048	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270338v1	0.0000	1428	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270340v1	0.0000	1428	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270336v1	0.0000	1026	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270337v1	0.0000	1121	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270363v1	0.0283	1803	0.0000	2.8286	51	0	1	0.4314	0	0.17
chrUn_KI270364v1	0.0000	2855	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270362v1	0.0000	3530	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270366v1	0.0000	8320	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270378v1	0.0000	1048	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270379v1	0.0000	1045	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270389v1	0.0000	1298	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270390v1	0.0000	2387	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270387v1	0.0000	1537	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270395v1	0.0000	1143	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270396v1	0.0000	1880	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270388v1	0.0000	1216	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270394v1	0.0000	970	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270386v1	0.0000	1788	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270391v1	0.0000	1484	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270383v1	0.0000	1750	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270393v1	0.0000	1308	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270384v1	0.0000	1658	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270392v1	0.0000	971	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270381v1	0.0000	1930	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270385v1	0.0000	990	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270382v1	0.0000	4215	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270376v1	0.0000	1136	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270374v1	0.0000	2656	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270372v1	0.0000	1650	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270373v1	0.0000	1451	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270375v1	0.0000	2378	0.0000	0.0000	0	0	0	0.0000	0	0.00
