#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2726	248956422	0.0000	8.3658	20827220	635903	777170	0.4804	0	53.89
chr2	0.1594	242193529	0.0000	7.4501	18043707	404233	413325	0.4476	0	19.60
chr3	0.1621	198295559	0.0000	6.9254	13732665	437193	233583	0.4739	0	36.68
chr4	0.0961	190214555	0.0000	4.8300	9187377	244118	165737	0.4207	0	11.30
chr5	0.1680	181538259	0.0000	7.2630	13185088	387738	262755	0.4423	0	16.36
chr6	0.1872	170805979	0.0000	6.9353	11845941	410850	261965	0.4757	0	30.64
chr7	0.1450	159345973	0.0000	7.5389	12012887	281852	216795	0.4507	0	4.71
chr8	0.1637	145138636	0.0000	5.7189	8300361	205088	303604	0.4674	0	53.62
chr9	0.1568	138394717	0.0000	6.5804	9106984	294161	161426	0.4881	0	27.73
chr10	0.1350	133797422	0.0000	7.7232	10333382	226003	164153	0.4367	0	3.82
chr11	0.1880	135086622	0.0000	7.2600	9807311	329450	207507	0.4525	0	27.70
chr12	0.2821	133275309	0.0000	8.1118	10810977	530048	249591	0.5019	0	75.45
chr13	0.0912	114364328	0.0000	4.6114	5273835	100940	119548	0.4314	0	7.05
chr14	0.3072	107043718	0.0000	6.6772	7147508	388258	283660	0.5422	0	67.42
chr15	0.1444	101991189	0.0000	7.6826	7835573	174700	138359	0.4457	0	5.06
chr16	0.2712	90338345	0.0000	10.4185	9411935	280236	235115	0.4913	0	16.69
chr17	0.3758	83257441	0.0000	13.6194	11339202	342292	316719	0.4919	0	28.25
chr18	0.1012	80373285	0.0000	5.6394	4532584	110312	71490	0.4180	0	7.84
chr19	0.3398	58617616	0.0000	15.0807	8839961	268594	150375	0.5167	0	19.75
chr20	0.2009	64444167	0.0000	8.0733	5202789	123756	149109	0.4675	0	27.13
chr21	22.4198	46709983	0.0000	6.5969	3081409	21135787	56255	0.5829	0	991.29
chr22	0.2056	50818468	0.0000	9.8975	5029764	123763	94553	0.5025	0	8.22
chrX	0.0883	156040895	0.0000	3.8651	6031151	196033	105638	0.4450	0	18.47
chrY	0.0313	57227415	0.0000	0.8848	506357	43004	8988	0.3477	0	11.09
chrM	949.6216	16569	0.0000	99.9276	16557	288359	30095	0.4336	505	1241.51
chr1_KI270706v1_random	0.0047	175055	0.0000	0.4416	773	7	10	0.4526	0	0.07
chr1_KI270707v1_random	0.0124	32032	0.0000	0.9459	303	6	2	0.4387	0	0.13
chr1_KI270708v1_random	0.0124	127682	0.0000	1.1294	1442	21	14	0.4192	0	0.13
chr1_KI270709v1_random	0.0065	66860	0.0000	0.5743	384	8	1	0.4095	0	0.09
