#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2977	248956422	0.0000	8.0520	20045939	679629	841770	0.4698	0	65.51
chr2	0.1527	242193529	0.0000	7.2079	17457183	375054	399730	0.4270	0	20.19
chr3	0.1438	198295559	0.0000	6.7988	13481690	368778	221602	0.4406	0	26.97
chr4	0.0941	190214555	0.0000	4.8427	9211493	228296	165255	0.3990	0	9.67
chr5	0.1611	181538259	0.0000	7.1929	13057896	364586	248799	0.4221	0	15.33
chr6	0.1889	170805979	0.0000	6.9084	11799904	407189	264252	0.4568	0	29.31
chr7	0.1339	159345973	0.0000	7.2129	11493519	253955	200908	0.4271	0	3.98
chr8	0.1530	145138636	0.0000	5.5963	8122398	171853	296319	0.4494	0	51.41
chr9	0.1386	138394717	0.0000	6.2320	8624775	250709	147232	0.4619	0	27.29
chr10	0.1301	133797422	0.0000	7.4149	9920913	216226	153938	0.4148	0	4.01
chr11	0.1710	135086622	0.0000	6.8555	9260861	300123	184482	0.4344	0	24.22
chr12	0.2497	133275309	0.0000	7.8187	10420456	466392	219317	0.4778	0	63.82
chr13	0.0863	114364328	0.0000	4.6639	5333828	97781	108141	0.4023	0	2.73
chr14	0.2366	107043718	0.0000	6.4277	6880413	305253	211955	0.5008	0	50.62
chr15	0.1366	101991189	0.0000	7.3711	7517861	166077	126369	0.4199	0	4.45
chr16	0.2330	90338345	0.0000	9.3742	8468492	243090	196462	0.4736	0	17.41
chr17	0.3770	83257441	0.0000	12.4376	10355230	335918	316360	0.4655	0	36.08
chr18	0.0950	80373285	0.0000	5.4421	4373990	101574	67940	0.3952	0	6.83
chr19	0.2934	58617616	0.0000	13.2314	7755943	236126	122332	0.4968	0	21.80
chr20	0.1898	64444167	0.0000	7.5236	4848551	111098	143677	0.4483	0	28.34
chr21	19.6544	46709983	0.0000	6.4926	3032706	18438300	54679	0.5630	0	905.86
chr22	0.1771	50818468	0.0000	8.8891	4517293	104985	81639	0.4820	0	6.71
chrX	0.0778	156040895	0.0000	3.7125	5793015	163753	97621	0.4279	0	14.01
chrY	0.0288	57227415	0.0000	0.8630	493886	39870	5592	0.3543	0	9.80
chrM	467.5055	16569	0.0000	99.7284	16524	133509	22192	0.4286	267	542.77
chr1_KI270706v1_random	0.0032	175055	0.0000	0.2919	511	8	4	0.4048	0	0.06
chr1_KI270707v1_random	0.0057	32032	0.0000	0.5682	182	3	1	0.4432	0	0.08
chr1_KI270708v1_random	0.0058	127682	0.0000	0.4911	627	11	6	0.3709	0	0.09
chr1_KI270709v1_random	0.0068	66860	0.0000	0.6775	453	5	5	0.4052	0	0.08
chr1_KI270710v1_random	0.0007	40176	0.0000	0.0672	27	0	1	0.5926	0	0.03
chr1_KI270711v1_random	1.0524	42210	0.0000	52.8879	22324	3	884	0.4225	1	1.57
chr1_KI270712v1_random	0.0633	176043	0.0000	4.1802	7359	86	143	0.3731	0	0.42
chr1_KI270713v1_random	43.3081	40745	0.0000	19.2686	7851	126	35100	0.5276	0	813.33
chr1_KI270714v1_random	0.0928	41717	0.0000	5.9448	2480	58	20	0.4025	0	0.44
