#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.2908	248956422	0.0000	9.5531	23783028	689625	798559	0.4630	0	48.03
chr2	0.1774	242193529	0.0000	8.7144	21105663	432629	456566	0.4262	0	14.86
chr3	0.1731	198295559	0.0000	8.0249	15913060	429736	276160	0.4428	0	23.49
chr4	0.1082	190214555	0.0000	5.7599	10956088	245855	191872	0.4071	0	7.97
chr5	0.1860	181538259	0.0000	8.3836	15219414	408838	291248	0.4202	0	10.95
chr6	0.2042	170805979	0.0000	8.1780	13968476	422566	297702	0.4485	0	20.30
chr7	0.1654	159345973	0.0000	8.6307	13752704	300679	248581	0.4339	0	3.23
chr8	0.1669	145138636	0.0000	6.7595	9810592	206006	298282	0.4485	0	41.53
chr9	0.1669	138394717	0.0000	7.4406	10297351	297942	180280	0.4623	0	22.69
chr10	0.1582	133797422	0.0000	8.8750	11874464	251062	189177	0.4208	0	2.92
chr11	0.2140	135086622	0.0000	8.2242	11109757	366075	231505	0.4340	0	29.15
chr12	0.2505	133275309	0.0000	9.3265	12429886	438681	249773	0.4661	0	44.88
chr13	0.1085	114364328	0.0000	5.5294	6323665	116426	139145	0.4106	0	6.22
chr14	0.2901	107043718	0.0000	7.8622	8415946	354645	279322	0.5091	0	50.11
chr15	0.1658	101991189	0.0000	8.8443	9020434	193270	156353	0.4260	0	4.08
chr16	0.2751	90338345	0.0000	11.1206	10046172	271970	242302	0.4714	0	10.86
chr17	0.4042	83257441	0.0000	14.8519	12365303	358574	344819	0.4717	0	29.31
chr18	0.1156	80373285	0.0000	6.5156	5236770	112600	84469	0.4060	0	3.85
chr19	0.3305	58617616	0.0000	15.4357	9048028	257357	144543	0.5006	0	16.09
chr20	0.2072	64444167	0.0000	9.1952	5925749	131590	145568	0.4513	0	20.86
chr21	17.1168	46709983	0.0000	7.1994	3362840	16308705	59075	0.5720	0	816.44
chr22	0.2086	50818468	0.0000	10.3414	5255325	124265	94956	0.4833	0	6.14
chrX	0.0929	156040895	0.0000	4.5234	7058401	189539	117491	0.4354	0	14.23
chrY	0.0269	57227415	0.0000	1.0381	594081	31647	6497	0.3791	0	5.76
chrM	955.1767	16569	0.0000	99.7948	16535	298988	21905	0.4265	454	1463.33
chr1_KI270706v1_random	0.0070	175055	0.0000	0.4850	849	15	13	0.4256	0	0.12
chr1_KI270707v1_random	0.0155	32032	0.0000	1.1332	363	8	2	0.4353	0	0.15
chr1_KI270708v1_random	0.0097	127682	0.0000	0.9109	1163	20	7	0.4212	0	0.10
chr1_KI270709v1_random	0.0090	66860	0.0000	0.7673	513	9	4	0.3875	0	0.11
chr1_KI270710v1_random	0.0114	40176	0.0000	1.1425	459	5	4	0.3769	0	0.11
chr1_KI270711v1_random	1.1005	42210	0.0000	55.3305	23355	7	923	0.4146	1	1.68
