#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6284	248956422	0.0000	15.2847	38052187	1533337	1709249	0.4710	0	86.54
chr2	0.3673	242193529	0.0000	13.8994	33663561	952857	919488	0.4366	0	32.60
chr3	0.3685	198295559	0.0000	12.8440	25469059	960331	557703	0.4595	0	43.41
chr4	0.2290	190214555	0.0000	9.2790	17649920	575578	393366	0.4112	0	20.86
chr5	0.3818	181538259	0.0000	12.9346	23481267	860705	606596	0.4326	0	27.76
chr6	0.4442	170805979	0.0000	12.9533	22124940	949413	638179	0.4638	0	43.66
chr7	0.3480	159345973	0.0000	13.7429	21898702	668956	515977	0.4440	0	9.81
chr8	0.3548	145138636	0.0000	10.8502	15747882	468427	629406	0.4547	0	65.95
chr9	0.3501	138394717	0.0000	11.8969	16464664	627022	378798	0.4758	0	50.65
chr10	0.3284	133797422	0.0000	14.2583	19077196	543756	397001	0.4296	0	8.48
chr11	0.4210	135086622	0.0000	13.1721	17793762	730009	471924	0.4462	0	45.21
chr12	0.5956	133275309	0.0000	14.9354	19905213	1101713	545057	0.4860	0	89.95
chr13	0.2181	114364328	0.0000	8.7478	10004342	246618	275363	0.4199	0	10.78
chr14	0.6433	107043718	0.0000	12.6587	13550347	816481	590836	0.5246	0	102.57
chr15	0.3466	101991189	0.0000	14.2731	14557310	425664	324005	0.4351	0	11.00
chr16	0.5905	90338345	0.0000	17.5978	15897565	619415	503192	0.4850	0	31.92
chr17	0.8730	83257441	0.0000	23.6497	19690127	808662	727392	0.4807	0	58.20
chr18	0.2449	80373285	0.0000	10.3067	8283813	270043	173440	0.4073	0	21.36
chr19	0.7540	58617616	0.0000	25.6358	15027093	585952	341495	0.5092	0	31.88
chr20	0.4464	64444167	0.0000	15.1612	9770532	298784	304555	0.4607	0	42.83
chr21	37.3992	46709983	0.0000	11.4376	5342495	35230839	129057	0.5792	0	1206.29
chr22	0.4547	50818468	0.0000	16.8870	8581724	272562	206384	0.4965	0	13.72
chrX	0.1925	156040895	0.0000	7.5719	11815295	409493	240643	0.4415	0	29.72
chrY	0.0709	57227415	0.0000	1.7296	989798	98460	19094	0.3474	0	24.94
chrM	1772.3070	16569	0.0000	99.9638	16563	551977	40565	0.4327	999	2295.52
chr1_KI270706v1_random	0.0128	175055	0.0000	0.9483	1660	40	13	0.4239	0	0.15
chr1_KI270707v1_random	0.0154	32032	0.0000	1.2269	393	6	4	0.4257	0	0.15
chr1_KI270708v1_random	0.0252	127682	0.0000	2.0700	2643	50	20	0.4279	0	0.19
chr1_KI270709v1_random	0.0150	66860	0.0000	1.1427	764	15	5	0.3718	0	0.17
chr1_KI270710v1_random	0.0202	40176	0.0000	1.8095	727	6	10	0.4338	0	0.15
chr1_KI270711v1_random	2.3429	42210	0.0000	75.8090	31999	23	1958	0.4331	2	2.57
chr1_KI270712v1_random	0.1381	176043	0.0000	8.8086	15507	237	270	0.4119	0	0.60
chr1_KI270713v1_random	57.7552	40745	0.0000	40.1620	16364	428	46774	0.5290	0	982.50
chr1_KI270714v1_random	0.2646	41717	0.0000	13.5101	5636	151	74	0.4372	0	0.86
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0010	153799	0.0000	0.0969	149	1	2	0.3660	0	0.03
chr3_GL000221v1_random	0.0162	155397	0.0000	1.3797	2144	30	21	0.4588	0	0.15
chr4_GL000008v2_random	0.0248	209709	0.0000	1.2851	2695	60	78	0.3871	0	0.67
chr5_GL000208v1_random	0.0248	92689	0.0000	1.9485	1806	25	21	0.3982	0	0.19
chr9_KI270717v1_random	0.0133	40062	0.0000	1.0484	420	6	7	0.6015	0	0.16
chr9_KI270718v1_random	0.3847	38054	0.0000	12.3351	4694	164	134	0.4925	0	2.79
chr9_KI270719v1_random	0.1057	176845	0.0000	7.5332	13322	107	289	0.4002	0	0.59
chr9_KI270720v1_random	0.2010	39050	0.0000	12.3022	4804	37	133	0.3369	0	0.75
chr11_KI270721v1_random	0.2850	100316	0.0000	12.5812	12621	566	11	0.6320	0	1.04
chr14_GL000009v2_random	0.0167	201709	0.0000	1.4645	2954	32	39	0.4569	0	0.15
chr14_GL000225v1_random	1.2201	211173	0.0000	29.1936	61649	3484	1813	0.4682	0	4.24
chr14_KI270722v1_random	0.0277	194050	0.0000	2.1922	4254	79	33	0.4393	0	0.21
chr14_GL000194v1_random	0.0220	191469	0.0000	1.5898	3044	48	52	0.4303	0	0.25
chr14_KI270723v1_random	0.1515	38115	0.0000	8.7052	3318	33	84	0.4726	0	0.75
chr14_KI270724v1_random	0.1841	39555	0.0000	8.9395	3536	121	27	0.4979	0	1.09
chr14_KI270725v1_random	0.0841	172810	0.0000	3.3563	5800	278	32	0.3520	0	0.75
chr14_KI270726v1_random	0.0713	43739	0.0000	4.4034	1926	51	13	0.4400	0	0.43
chr15_KI270727v1_random	0.2028	448248	0.0000	9.9599	44645	731	1142	0.4507	0	0.98
chr16_KI270728v1_random	0.0827	1872759	0.0000	5.0827	95186	2099	1175	0.4287	0	0.61
chr17_GL000205v2_random	1.9619	185591	0.0000	41.3226	76691	1436	5896	0.4416	0	5.02
chr17_KI270729v1_random	0.0141	280839	0.0000	0.7538	2117	45	59	0.3149	0	0.47
chr17_KI270730v1_random	0.0132	112551	0.0000	0.3199	360	8	42	0.2225	0	0.64
chr22_KI270731v1_random	0.1259	150754	0.0000	8.0005	12061	321	65	0.4924	0	0.60
chr22_KI270732v1_random	0.0279	41543	0.0000	2.3085	959	21	4	0.3848	0	0.19
chr22_KI270733v1_random	4994.7364	179772	0.0000	41.1243	73930	18171279	805	0.5802	0	13583.83
chr22_KI270734v1_random	0.1439	165050	0.0000	7.7873	12853	249	249	0.5196	0	0.70
chr22_KI270735v1_random	0.0237	42811	0.0000	2.0345	871	16	7	0.4179	0	0.18
