#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.0226	195471971	0.0000	10.1357	19812485	963528	1303388	0.4636	0	127.38
chr10	0.7113	130694993	0.0000	10.6721	13947940	640771	388139	0.4574	0	64.72
chr11	3.4174	122082543	0.0000	16.7738	20477921	2974661	1528560	0.4777	0	237.89
chr12	0.8227	120129022	0.0000	9.8630	11848287	646380	467131	0.4684	0	90.52
chr13	1.4665	120421639	0.0000	10.6050	12770775	410614	1579107	0.5425	0	145.13
chr14	0.6079	124902244	0.0000	8.6323	10781927	284756	571391	0.4858	0	75.04
chr15	1.3177	104043685	0.0000	10.7534	11188276	1201663	319119	0.5273	0	123.99
chr16	3.5756	98207768	0.0000	10.5254	10336780	2043179	1808604	0.5533	0	207.15
chr17	7.1818	94987271	0.0000	13.1352	12476733	7011273	394539	0.5473	0	302.54
chr18	0.9723	90702639	0.0000	9.3566	8486677	697513	330602	0.4835	0	106.11
chr19	1.2428	61431566	0.0000	13.9263	8555123	396959	471271	0.4427	0	59.44
chr1_GL456210_random	2.0444	169725	0.0000	52.3618	88871	2771	1240	0.4438	1	4.39
chr1_GL456211_random	2.5545	241735	0.0000	59.8453	144667	3976	3014	0.4446	1	4.13
chr1_GL456212_random	2.4219	153618	0.0000	55.0528	84571	1285	2922	0.4450	1	4.67
chr1_GL456213_random	0.0584	39340	0.0000	4.7839	1882	2	24	0.4293	0	0.28
chr1_GL456221_random	2.5692	206961	0.0000	59.0266	122162	4175	1852	0.4442	1	4.74
chr2	1.4545	182113224	0.0000	12.8295	23364196	1731901	1254127	0.4999	0	111.79
chr3	1.0216	160039680	0.0000	9.3331	14936643	1406106	450491	0.4741	0	96.60
chr4	0.5856	156508116	0.0000	10.3119	16138910	605870	492004	0.4537	0	42.10
chr4_GL456216_random	1.2465	66673	0.0000	24.2662	16179	681	274	0.4240	0	4.59
chr4_GL456350_random	0.0108	227966	0.0000	0.6983	1592	18	11	0.4721	0	0.16
chr4_JH584292_random	0.0268	14945	0.0000	2.5895	387	0	4	0.4050	0	0.17
chr4_JH584293_random	0.0168	207968	0.0000	1.2593	2619	23	19	0.4826	0	0.17
chr4_JH584294_random	0.0112	191905	0.0000	1.0109	1940	16	10	0.4601	0	0.12
