#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6004	248956422	0.0000	14.1902	35327339	1154889	1310466	0.4545	0	59.32
chr2	0.3373	242193529	0.0000	13.1410	31826550	714227	650394	0.4200	0	9.19
chr3	0.3734	198295559	0.0000	13.3159	26404800	612228	602657	0.4279	0	30.14
chr4	0.2312	190214555	0.0000	9.9929	19007985	338992	388562	0.4039	0	3.61
chr5	0.3681	181538259	0.0000	12.9372	23485954	637398	470551	0.4202	0	6.37
chr6	0.4597	170805979	0.0000	11.9219	20363382	803983	492402	0.4633	0	52.50
chr7	0.4252	159345973	0.0000	14.8236	23620848	567237	556958	0.4290	0	3.33
chr8	0.3464	145138636	0.0000	11.3821	16519762	391014	438421	0.4246	0	24.62
chr9	0.2921	138394717	0.0000	11.7244	16225971	357041	316783	0.4394	0	6.51
chr10	0.3787	133797422	0.0000	15.1567	20279208	442308	389735	0.4195	0	2.34
chr11	0.3490	135086622	0.0000	12.0574	16287976	415000	373927	0.4472	0	12.51
chr12	0.6024	133275309	0.0000	14.7271	19627627	887082	468052	0.4653	0	86.22
chr13	0.2125	114364328	0.0000	8.4727	9689743	201164	198496	0.4045	0	4.78
chr14	0.4865	107043718	0.0000	13.6568	14618724	481506	368023	0.4611	0	58.01
chr15	0.3889	101991189	0.0000	13.0913	13351959	332573	320490	0.4276	0	16.51
chr16	0.6082	90338345	0.0000	16.9687	15329221	464587	452851	0.4703	0	20.28
chr17	0.9182	83257441	0.0000	21.4941	17895426	612311	666605	0.4641	0	35.09
chr18	0.2503	80373285	0.0000	10.0891	8108959	173061	156905	0.4160	0	1.63
chr19	0.6133	58617616	0.0000	20.6424	12100095	344229	272509	0.4951	0	7.81
chr20	0.5640	64444167	0.0000	16.1522	10409181	297793	324241	0.4472	0	16.98
chr21	19.6557	46709983	0.0000	12.8339	5994722	14524080	130863	0.5453	0	850.46
chr22	0.3798	50818468	0.0000	14.7362	7488712	165384	161363	0.4713	0	5.24
chrX	0.1294	156040895	0.0000	6.4147	10009483	195595	152965	0.4332	0	8.10
chrY	0.0152	57227415	0.0000	0.5402	309116	13133	5347	0.4329	0	5.60
chrM	1436.0441	16569	0.0000	100.0000	16569	219054	170009	0.4294	1135	1157.80
chr1_KI270706v1_random	0.8846	175055	0.0000	39.2117	68642	2228	369	0.4183	0	1.96
chr1_KI270707v1_random	0.5386	32032	0.0000	27.3227	8752	31	263	0.4146	0	1.19
chr1_KI270708v1_random	0.1503	127682	0.0000	6.9446	8867	332	22	0.4168	0	0.85
chr1_KI270709v1_random	0.0412	66860	0.0000	3.0915	2067	17	30	0.3754	0	0.25
chr1_KI270710v1_random	0.0141	40176	0.0000	1.3764	553	3	9	0.3704	0	0.12
chr1_KI270711v1_random	7.9813	42210	0.0000	91.5233	38632	33	5272	0.4278	6	8.19
chr1_KI270712v1_random	0.3416	176043	0.0000	17.6162	31012	418	602	0.4451	0	1.05
chr1_KI270713v1_random	60.6878	40745	0.0000	42.3684	17263	1149	38009	0.5210	0	901.18
chr1_KI270714v1_random	0.7965	41717	0.0000	27.7848	11591	395	195	0.4702	0	2.57
chr2_KI270715v1_random	0.0468	161471	0.0000	3.6291	5860	0	114	0.3932	0	0.28
chr2_KI270716v1_random	0.0338	153799	0.0000	2.3648	3637	1	83	0.3810	0	0.25
chr3_GL000221v1_random	1.0911	155397	0.0000	37.3489	58039	450	2381	0.4235	0	4.35
chr4_GL000008v2_random	0.6421	209709	0.0000	27.7332	58159	2097	191	0.4180	0	1.58
chr5_GL000208v1_random	0.0416	92689	0.0000	3.1902	2957	35	38	0.3984	0	0.26
chr9_KI270717v1_random	0.2155	40062	0.0000	16.3172	6537	122	16	0.3976	0	0.56
chr9_KI270718v1_random	2.6222	38054	0.0000	58.8716	22403	307	1537	0.4857	1	22.77
chr9_KI270719v1_random	0.5114	176845	0.0000	23.1570	40952	323	1250	0.3700	0	1.31
chr9_KI270720v1_random	0.5129	39050	0.0000	27.8924	10892	69	293	0.3694	0	1.07
chr11_KI270721v1_random	0.2946	100316	0.0000	15.3605	15409	481	15	0.5688	0	0.94
chr14_GL000009v2_random	1.5094	201709	0.0000	44.8136	90393	342	4651	0.4198	0	3.81
chr14_GL000225v1_random	0.0552	211173	0.0000	2.9289	6185	185	38	0.3819	0	0.45
chr14_KI270722v1_random	0.1306	194050	0.0000	6.2293	12088	434	34	0.4131	0	0.78
chr14_GL000194v1_random	1.5628	191469	0.0000	36.9010	70654	208	4809	0.4753	0	6.95
chr14_KI270723v1_random	0.1589	38115	0.0000	8.2094	3129	87	26	0.4425	0	0.88
chr14_KI270724v1_random	0.2534	39555	0.0000	8.8813	3513	21	185	0.4481	0	2.25
chr14_KI270725v1_random	0.0683	172810	0.0000	4.8244	8337	120	77	0.4100	0	0.42
chr14_KI270726v1_random	0.0139	43739	0.0000	1.1294	494	5	5	0.3975	0	0.14
chr15_KI270727v1_random	0.0308	448248	0.0000	2.2088	9901	53	221	0.4074	0	0.24
chr16_KI270728v1_random	0.0813	1872759	0.0000	3.2939	61687	1633	1221	0.4599	0	2.88
chr17_GL000205v2_random	1.0912	185591	0.0000	27.3149	50694	1248	2272	0.4385	0	6.65
chr17_KI270729v1_random	0.0227	280839	0.0000	1.5044	4225	35	78	0.3896	0	0.24
chr17_KI270730v1_random	0.0005	112551	0.0000	0.0489	55	1	0	0.4727	0	0.02
chr22_KI270731v1_random	0.1911	150754	0.0000	11.7018	17641	408	107	0.4565	0	0.66
chr22_KI270732v1_random	0.0618	41543	0.0000	3.9381	1636	32	10	0.3541	0	0.37
chr22_KI270733v1_random	2671.5177	179772	0.0000	53.1540	95556	7610340	785	0.5481	1	9672.84
chr22_KI270734v1_random	0.1855	165050	0.0000	11.0718	18274	207	343	0.4837	0	0.74
chr22_KI270735v1_random	0.0355	42811	0.0000	2.7213	1165	4	21	0.3717	0	0.23
chr22_KI270736v1_random	0.0018	181920	0.0000	0.1462	266	4	2	0.4422	0	0.05
chr22_KI270737v1_random	0.0307	103838	0.0000	2.3546	2445	32	30	0.3566	0	0.22
chr22_KI270738v1_random	0.0388	99375	0.0000	2.7663	2749	65	3	0.3649	0	0.27
chr22_KI270739v1_random	0.0413	73985	0.0000	1.5557	1151	24	30	0.4338	0	0.62
chrY_KI270740v1_random	0.0000	37240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0933	2165	0.0000	6.0508	131	2	1	0.4138	0	0.39
