#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.1510	248956422	0.0000	21.9707	54697400	2066230	2244001	0.4572	0	41.45
chr2	0.7538	242193529	0.0000	20.1801	48874837	1476386	1258807	0.4350	0	5.30
chr3	0.8416	198295559	0.0000	20.1428	39942352	1228759	1264245	0.4348	0	6.00
chr4	0.5108	190214555	0.0000	15.1954	28903939	698508	753149	0.4214	0	2.77
chr5	0.7783	181538259	0.0000	18.3355	33285868	1175732	939465	0.4369	0	5.74
chr6	0.7758	170805979	0.0000	18.4640	31537647	1091608	903756	0.4482	0	15.89
chr7	1.0679	159345973	0.0000	21.7432	34646899	1266576	1284268	0.4550	0	5.38
chr8	0.7538	145138636	0.0000	17.4631	25345724	786461	848924	0.4408	0	23.88
chr9	0.6628	138394717	0.0000	18.0496	24979715	712120	665353	0.4638	0	4.10
chr10	0.9151	133797422	0.0000	22.3775	29940556	980396	846015	0.4405	0	6.00
chr11	0.8750	135086622	0.0000	18.5628	25075804	885990	888234	0.4668	0	12.14
chr12	1.0819	133275309	0.0000	22.7793	30359225	1097845	1067521	0.4496	0	35.34
chr13	0.4085	114364328	0.0000	12.3588	14134047	343666	354760	0.4212	0	2.77
chr14	0.9149	107043718	0.0000	20.4837	21926535	797272	673171	0.4532	0	17.25
chr15	0.8775	101991189	0.0000	20.3021	20706385	660349	677875	0.4460	0	5.70
chr16	1.4506	90338345	0.0000	25.1968	22762416	1016798	956139	0.4936	0	6.58
chr17	2.1438	83257441	0.0000	32.9208	27408990	1289184	1395257	0.4780	0	40.43
chr18	0.5855	80373285	0.0000	15.0572	12101932	395847	305233	0.4295	0	3.28
chr19	1.8437	58617616	0.0000	35.5705	20850579	915271	726385	0.5180	0	7.78
chr20	1.7174	64444167	0.0000	24.9097	16052831	733541	925114	0.4655	0	15.31
chr21	14.6929	46709983	0.0000	17.8493	8337426	10159424	249214	0.5597	0	696.94
chr22	1.0542	50818468	0.0000	24.7548	12580024	402217	405807	0.4946	0	6.69
chrX	0.2888	156040895	0.0000	10.9268	17050291	367308	319529	0.4517	0	5.06
chrY	0.0220	57227415	0.0000	0.8881	508214	11549	10288	0.4390	0	2.50
chrM	650.7743	16569	0.0000	99.9517	16561	92964	67305	0.4363	544	440.73
chr1_KI270706v1_random	2.0012	175055	0.0000	52.6497	92166	4653	650	0.4405	1	4.22
chr1_KI270707v1_random	1.1531	32032	0.0000	37.4126	11984	48	514	0.4353	0	2.69
chr1_KI270708v1_random	0.2503	127682	0.0000	8.4452	10783	475	54	0.4225	0	1.63
chr1_KI270709v1_random	0.0482	66860	0.0000	4.1609	2782	14	34	0.3849	0	0.24
chr1_KI270710v1_random	0.0278	40176	0.0000	2.6210	1053	7	11	0.3648	0	0.17
chr1_KI270711v1_random	9.2022	42210	0.0000	91.4357	38595	93	5617	0.4382	6	10.08
chr1_KI270712v1_random	1.1145	176043	0.0000	31.9359	56221	1044	1912	0.4661	0	3.08
chr1_KI270713v1_random	44.9228	40745	0.0000	54.2373	22099	1885	26644	0.5173	1	491.99
chr1_KI270714v1_random	1.5593	41717	0.0000	41.9997	17521	668	388	0.4959	0	4.23
chr2_KI270715v1_random	0.0772	161471	0.0000	4.8838	7886	1	180	0.3974	0	0.44
chr2_KI270716v1_random	0.0554	153799	0.0000	3.9695	6105	0	121	0.3920	0	0.34
chr3_GL000221v1_random	2.1084	155397	0.0000	46.4481	72179	600	4372	0.4244	0	6.73
chr4_GL000008v2_random	1.5767	209709	0.0000	37.4319	78498	4679	301	0.4347	0	3.82
chr5_GL000208v1_random	0.0921	92689	0.0000	5.9899	5552	52	80	0.4029	0	0.46
chr9_KI270717v1_random	0.4028	40062	0.0000	25.2534	10117	199	35	0.4255	0	0.92
chr9_KI270718v1_random	3.6800	38054	0.0000	77.7632	29592	411	1757	0.4267	2	7.10
chr9_KI270719v1_random	0.6363	176845	0.0000	24.0352	42505	663	1099	0.4322	0	1.85
chr9_KI270720v1_random	1.0856	39050	0.0000	41.2190	16096	213	442	0.3840	0	1.99
chr11_KI270721v1_random	0.9957	100316	0.0000	31.9809	32082	1472	16	0.5991	0	2.29
chr14_GL000009v2_random	3.4905	201709	0.0000	55.0907	111123	488	9926	0.4345	1	6.33
chr14_GL000225v1_random	0.1635	211173	0.0000	9.2256	19482	412	179	0.4303	0	0.82
chr14_KI270722v1_random	0.2167	194050	0.0000	8.5272	16547	621	65	0.4234	0	1.45
chr14_GL000194v1_random	4.1806	191469	0.0000	48.0798	92058	362	11628	0.5039	0	9.30
chr14_KI270723v1_random	0.4390	38115	0.0000	15.4742	5898	249	23	0.4541	0	3.52
chr14_KI270724v1_random	0.5671	39555	0.0000	14.4558	5718	19	360	0.4921	0	4.10
chr14_KI270725v1_random	0.1228	172810	0.0000	7.0760	12228	231	94	0.4173	0	0.59
chr14_KI270726v1_random	0.0357	43739	0.0000	2.4852	1087	10	12	0.3934	0	0.25
chr15_KI270727v1_random	0.0496	448248	0.0000	2.9798	13357	91	292	0.4217	0	0.41
chr16_KI270728v1_random	0.1936	1872759	0.0000	5.2993	99244	3492	2714	0.4457	0	3.57
chr17_GL000205v2_random	1.7931	185591	0.0000	36.3153	67398	1569	3501	0.4495	0	6.07
chr17_KI270729v1_random	0.0266	280839	0.0000	1.9164	5382	47	70	0.3944	0	0.22
chr17_KI270730v1_random	0.0038	112551	0.0000	0.1502	169	7	0	0.3222	0	0.12
chr22_KI270731v1_random	0.5710	150754	0.0000	19.7666	29799	1182	157	0.4809	0	1.76
chr22_KI270732v1_random	0.0879	41543	0.0000	5.9769	2483	36	19	0.3736	0	0.44
chr22_KI270733v1_random	1888.1600	179772	0.0000	62.7206	112754	5125370	1546	0.5650	1	8010.76
chr22_KI270734v1_random	0.6369	165050	0.0000	21.9182	36176	642	984	0.5216	0	2.13
chr22_KI270735v1_random	0.0528	42811	0.0000	3.0039	1286	9	25	0.3826	0	0.41
chr22_KI270736v1_random	0.0026	181920	0.0000	0.1984	361	4	6	0.4732	0	0.06
chr22_KI270737v1_random	0.0397	103838	0.0000	2.5164	2613	29	34	0.3829	0	0.32
chr22_KI270738v1_random	0.0456	99375	0.0000	3.5562	3534	64	4	0.3688	0	0.26
chr22_KI270739v1_random	0.1265	73985	0.0000	1.9274	1426	127	16	0.3786	0	2.55
chrY_KI270740v1_random	0.0007	37240	0.0000	0.0671	25	0	1	0.4800	0	0.03
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	1.1076	2165	0.0000	38.6143	836	34	1	0.4152	0	1.83
chrUn_KI270303v1	1.1050	1942	0.0000	31.7714	617	31	2	0.3922	0	2.25
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0058	21476	0.0000	0.5820	125	1	1	0.4080	0	0.08
chrUn_KI270320v1	0.0340	4416	0.0000	3.3967	150	0	2	0.3867	0	0.18
chrUn_KI270310v1	1.6486	1201	0.0000	65.1957	783	26	3	0.4035	1	1.95
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0109	37690	0.0000	0.6447	243	5	1	0.4058	0	0.15
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0522	2646	0.0000	5.2154	138	2	0	0.4267	0	0.22
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0729	1029	0.0000	7.2886	75	1	0	0.4000	0	0.26
chrUn_KI270418v1	2.0620	2145	0.0000	33.6597	722	29	37	0.4156	0	5.43
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	8.1855	1445	0.0000	48.9273	707	56	117	0.3887	0	18.51
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	0.4024	392061	0.0000	4.3391	17012	320	3857	0.4499	0	11.53
chrUn_KI270466v1	0.1087	1233	0.0000	10.8678	134	0	2	0.2593	0	0.31
chrUn_KI270465v1	0.0400	1774	0.0000	4.0023	71	0	1	0.3600	0	0.20
chrUn_KI270467v1	0.1148	3920	0.0000	7.5255	295	0	6	0.2289	0	0.43
chrUn_KI270435v1	0.0489	92983	0.0000	4.0653	3780	43	27	0.3884	0	0.25
chrUn_KI270438v1	0.0137	112505	0.0000	1.2595	1417	24	2	0.3799	0	0.13
chrUn_KI270468v1	0.0185	4055	0.0000	1.8496	75	0	1	0.2933	0	0.13
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0647	2318	0.0000	3.2355	75	2	0	0.3600	0	0.35
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.1271	1951	0.0000	10.8150	211	2	2	0.3454	0	0.39
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.1010	22689	0.0000	6.8139	1546	21	19	0.4408	0	0.45
chrUn_KI270519v1	0.0218	138126	0.0000	1.5812	2184	27	18	0.3945	0	0.19
chrUn_KI270522v1	0.1595	5674	0.0000	1.0927	62	17	0	0.3989	0	1.58
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0373	6361	0.0000	2.8926	184	0	4	0.3724	0	0.23
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
