#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.1283	248956422	0.0000	12.2875	30590419	1241848	2025681	0.4808	0	132.73
chr2	0.3254	242193529	0.0000	11.9599	28966043	459580	472303	0.4145	0	11.29
chr3	0.3796	198295559	0.0000	12.8231	25427603	466664	406334	0.4214	0	20.10
chr4	0.2254	190214555	0.0000	9.7214	18491439	233904	257635	0.3994	0	4.04
chr5	0.3421	181538259	0.0000	11.4871	20853516	373716	345587	0.4096	0	8.78
chr6	0.4924	170805979	0.0000	10.9593	18719090	711954	303809	0.4736	0	57.08
chr7	0.4336	159345973	0.0000	13.8924	22136971	391506	399383	0.4211	0	3.29
chr8	0.4393	145138636	0.0000	10.7582	15614251	230862	502713	0.4473	0	64.38
chr9	0.2928	138394717	0.0000	10.5942	14661833	259128	218784	0.4468	0	24.28
chr10	0.3385	133797422	0.0000	13.2029	17665103	271116	242359	0.4104	0	3.86
chr11	0.6666	135086622	0.0000	10.3622	13997948	616959	428156	0.4167	0	72.20
chr12	0.6170	133275309	0.0000	13.6102	18139033	654762	364059	0.4491	0	68.14
chr13	0.2120	114364328	0.0000	7.6390	8736334	126220	150664	0.3984	0	17.21
chr14	0.5990	107043718	0.0000	12.8676	13773925	446925	313524	0.4673	0	88.31
chr15	0.5557	101991189	0.0000	12.1066	12347689	461241	216181	0.4151	0	90.33
chr16	0.6002	90338345	0.0000	14.3219	12938145	327424	310802	0.4570	0	14.82
chr17	2.0016	83257441	0.0000	17.8146	14831959	1228219	725502	0.4888	0	175.22
chr18	0.2397	80373285	0.0000	8.8916	7146434	105804	117358	0.4086	0	6.67
chr19	0.5535	58617616	0.0000	16.9787	9952533	223231	177504	0.4861	0	13.75
chr20	0.5207	64444167	0.0000	13.9174	8968958	204553	218353	0.4405	0	16.51
chr21	89.1337	46709983	0.0000	11.1864	5225149	46666055	74737	0.5418	0	1206.15
chr22	0.3858	50818468	0.0000	12.9856	6599091	119288	117813	0.4634	0	14.69
chrX	0.1783	156040895	0.0000	7.2556	11321760	197223	153793	0.4189	0	14.30
chrY	0.0143	57227415	0.0000	0.3924	224581	11912	3930	0.4304	0	5.96
chrM	1861.2369	16569	0.0000	100.0000	16569	318688	19256	0.4244	358	5213.97
chr1_KI270706v1_random	1.2566	175055	0.0000	38.3999	67221	2187	393	0.4050	0	3.01
chr1_KI270707v1_random	1.0467	32032	0.0000	30.6849	9829	38	369	0.3945	0	2.72
chr1_KI270708v1_random	0.1855	127682	0.0000	5.9241	7564	308	18	0.3989	0	1.22
chr1_KI270709v1_random	0.0378	66860	0.0000	2.7326	1827	2	26	0.3614	0	0.24
chr1_KI270710v1_random	0.0042	40176	0.0000	0.4206	169	0	3	0.3550	0	0.06
chr1_KI270711v1_random	2.3689	42210	0.0000	56.7283	23945	33	1116	0.4383	1	4.85
chr1_KI270712v1_random	0.2453	176043	0.0000	13.5132	23789	153	347	0.4343	0	0.84
chr1_KI270713v1_random	181.6968	40745	0.0000	35.3099	14387	1034	85902	0.5333	0	2912.11
chr1_KI270714v1_random	0.1730	41717	0.0000	11.5229	4807	26	65	0.5154	0	0.58
chr2_KI270715v1_random	0.1086	161471	0.0000	6.6111	10675	3	188	0.3860	0	0.58
chr2_KI270716v1_random	0.0530	153799	0.0000	3.8388	5904	0	89	0.3953	0	0.30
chr3_GL000221v1_random	2.0164	155397	0.0000	43.6064	67763	453	3068	0.3975	0	5.96
