#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.4504	248956422	0.0000	21.4768	53467990	1914761	2246981	0.4431	0	107.77
chr2	0.8477	242193529	0.0000	21.2436	51450737	1225065	1111245	0.3961	0	9.18
chr3	0.8958	198295559	0.0000	21.5673	42767060	981977	1028397	0.3989	0	8.99
chr4	0.5936	190214555	0.0000	16.9749	32288769	600050	673274	0.3851	0	3.48
chr5	0.8343	181538259	0.0000	19.5736	35533554	946772	769260	0.3958	0	6.33
chr6	0.9694	170805979	0.0000	19.7658	33761166	1141957	756938	0.4209	0	51.61
chr7	1.0348	159345973	0.0000	22.1262	35257240	890885	977406	0.4076	0	5.58
chr8	0.9196	145138636	0.0000	18.3577	26644130	657178	852511	0.4051	0	56.19
chr9	0.6797	138394717	0.0000	18.2646	25277176	560826	513376	0.4164	0	10.87
chr10	0.9934	133797422	0.0000	23.0056	30780860	805428	689817	0.3998	0	5.56
chr11	0.8874	135086622	0.0000	17.9979	24312805	723395	649826	0.4192	0	51.86
chr12	1.2496	133275309	0.0000	23.7222	31615800	1036478	890844	0.4113	0	60.34
chr13	0.5175	114364328	0.0000	13.7329	15705583	311954	355224	0.3869	0	6.88
chr14	1.0979	107043718	0.0000	21.4827	22995864	744264	605251	0.4223	0	58.06
chr15	1.0288	101991189	0.0000	20.9697	21387264	676730	526907	0.4076	0	65.00
chr16	1.1927	90338345	0.0000	22.8417	20634833	621185	619389	0.4437	0	8.30
chr17	2.7736	83257441	0.0000	29.0639	24197839	1490716	1160554	0.4378	0	130.39
chr18	0.6699	80373285	0.0000	15.6196	12553963	331052	275078	0.3945	0	7.46
chr19	1.2128	58617616	0.0000	27.5534	16151159	477413	356814	0.4739	0	9.12
chr20	1.3101	64444167	0.0000	22.9445	14786384	510025	468413	0.4237	0	13.27
chr21	42.2424	46709983	0.0000	18.5880	8682430	22348689	204963	0.5386	0	1052.43
chr22	0.8363	50818468	0.0000	21.4403	10895634	236288	256041	0.4533	0	9.41
chrX	0.3272	156040895	0.0000	11.9541	18653316	321678	278113	0.4082	0	7.29
chrY	0.0173	57227415	0.0000	0.6313	361303	10432	5646	0.4113	0	3.21
chrM	853.3939	16569	0.0000	99.7827	16533	138804	21098	0.4256	326	1849.75
chr1_KI270706v1_random	1.7609	175055	0.0000	47.4765	83110	3013	602	0.4001	0	3.62
chr1_KI270707v1_random	0.9859	32032	0.0000	30.6038	9803	63	325	0.3845	0	2.55
chr1_KI270708v1_random	0.1671	127682	0.0000	6.4614	8250	255	40	0.3950	0	0.96
chr1_KI270709v1_random	0.1066	66860	0.0000	6.7754	4530	15	65	0.3551	0	0.46
chr1_KI270710v1_random	0.0405	40176	0.0000	2.8450	1143	2	18	0.3683	0	0.27
chr1_KI270711v1_random	11.2113	42210	0.0000	90.1682	38060	52	5234	0.4274	7	13.72
chr1_KI270712v1_random	0.6915	176043	0.0000	25.6346	45128	491	922	0.4207	0	2.00
chr1_KI270713v1_random	127.1504	40745	0.0000	43.8361	17861	645	62172	0.5281	0	1895.86
chr1_KI270714v1_random	0.8828	41717	0.0000	25.5316	10651	310	151	0.4235	0	2.82
chr2_KI270715v1_random	0.0967	161471	0.0000	5.9255	9568	5	168	0.3773	0	0.52
chr2_KI270716v1_random	0.0580	153799	0.0000	4.4188	6796	1	100	0.3911	0	0.30
chr3_GL000221v1_random	2.4164	155397	0.0000	51.9238	80688	851	3398	0.3859	1	4.73
chr4_GL000008v2_random	1.3762	209709	0.0000	35.1869	73790	2990	403	0.4055	0	3.10
chr5_GL000208v1_random	0.1494	92689	0.0000	7.4194	6877	43	119	0.3900	0	0.69
chr9_KI270717v1_random	0.5951	40062	0.0000	35.6298	14274	224	45	0.3841	0	1.08
chr9_KI270718v1_random	8.3229	38054	0.0000	86.4062	32881	360	3373	0.3919	5	12.66
chr9_KI270719v1_random	0.8463	176845	0.0000	25.4754	45052	367	1432	0.3431	0	2.44
chr9_KI270720v1_random	0.7555	39050	0.0000	28.7606	11231	150	205	0.3623	0	2.13
chr11_KI270721v1_random	0.4215	100316	0.0000	21.8280	21897	481	6	0.5763	0	1.11
chr14_GL000009v2_random	3.7576	201709	0.0000	55.5146	111978	650	7877	0.4044	1	6.52
chr14_GL000225v1_random	0.1017	211173	0.0000	4.5205	9546	240	41	0.3725	0	0.72
chr14_KI270722v1_random	0.1390	194050	0.0000	6.6179	12842	328	46	0.4044	0	0.81
chr14_GL000194v1_random	3.0104	191469	0.0000	44.0029	84252	121	6503	0.4327	0	6.65
chr14_KI270723v1_random	0.1313	38115	0.0000	7.2963	2781	61	3	0.4418	0	0.85
chr14_KI270724v1_random	0.1749	39555	0.0000	7.6274	3017	8	87	0.4797	0	1.01
chr14_KI270725v1_random	0.1210	172810	0.0000	6.6790	11542	177	65	0.3857	0	0.61
chr14_KI270726v1_random	0.0207	43739	0.0000	1.7604	770	4	7	0.4000	0	0.16
chr15_KI270727v1_random	0.0438	448248	0.0000	2.8426	12742	70	207	0.3773	0	0.37
chr16_KI270728v1_random	0.1077	1872759	0.0000	5.0209	94030	1650	958	0.4191	0	1.50
chr17_GL000205v2_random	1.6400	185591	0.0000	35.7630	66373	734	2768	0.4002	0	4.38
chr17_KI270729v1_random	0.0565	280839	0.0000	3.3439	9391	53	145	0.3582	0	0.37
chr17_KI270730v1_random	0.0028	112551	0.0000	0.2834	319	3	1	0.3448	0	0.05
chr22_KI270731v1_random	0.3079	150754	0.0000	13.6268	20543	513	73	0.4404	0	1.16
chr22_KI270732v1_random	0.1035	41543	0.0000	7.7149	3205	20	30	0.3486	0	0.41
chr22_KI270733v1_random	5996.7356	179772	0.0000	61.7182	110952	12240466	1157	0.5430	1	12060.85
chr22_KI270734v1_random	0.3961	165050	0.0000	18.3878	30349	249	550	0.4758	0	1.42
chr22_KI270735v1_random	0.0359	42811	0.0000	2.9385	1258	9	10	0.3831	0	0.22
chr22_KI270736v1_random	0.0016	181920	0.0000	0.1022	186	2	3	0.4437	0	0.05
chr22_KI270737v1_random	0.0572	103838	0.0000	3.0307	3147	35	45	0.3598	0	0.45
chr22_KI270738v1_random	0.1290	99375	0.0000	6.4060	6366	138	15	0.3458	0	0.68
chr22_KI270739v1_random	0.0331	73985	0.0000	1.6828	1245	27	7	0.3734	0	0.34
chrY_KI270740v1_random	0.0000	37240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.2831	2165	0.0000	28.3141	613	5	3	0.3923	0	0.45
chrUn_KI270303v1	0.4150	1942	0.0000	20.7518	403	7	3	0.3998	0	1.05
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0018	21476	0.0000	0.1769	38	0	1	0.4359	0	0.04
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.7802	1201	0.0000	46.5445	559	4	6	0.3836	0	0.96
chrUn_KI270316v1	0.1101	1444	0.0000	11.0111	159	1	1	0.4025	0	0.31
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0121	37690	0.0000	1.0003	377	5	1	0.3939	0	0.13
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0378	2646	0.0000	3.7793	100	0	1	0.3800	0	0.19
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	1.7179	2145	0.0000	15.4779	332	5	34	0.4127	0	5.16
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	6.7412	1445	0.0000	41.9377	606	12	95	0.3842	0	17.87
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
