#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.9761	248956422	0.0000	19.6694	48968116	1735799	1894097	0.4577	0	48.86
chr2	0.6192	242193529	0.0000	17.7674	43031584	1188625	1048350	0.4308	0	6.05
chr3	0.6590	198295559	0.0000	17.9562	35606332	955999	985226	0.4320	0	5.69
chr4	0.4151	190214555	0.0000	13.5557	25784937	578536	594593	0.4189	0	2.71
chr5	0.6443	181538259	0.0000	16.4222	29812521	982242	757263	0.4344	0	7.28
chr6	0.6466	170805979	0.0000	16.3227	27880105	911303	744061	0.4473	0	14.48
chr7	0.8580	159345973	0.0000	19.4989	31070752	1007047	1031698	0.4493	0	4.47
chr8	0.6537	145138636	0.0000	15.7540	22865209	672420	738006	0.4423	0	34.43
chr9	0.5643	138394717	0.0000	16.3360	22608166	602440	563600	0.4588	0	4.39
chr10	0.6995	133797422	0.0000	19.6425	26281140	743760	646259	0.4362	0	3.70
chr11	0.6919	135086622	0.0000	17.0860	23080858	722893	674646	0.4648	0	14.71
chr12	0.8746	133275309	0.0000	19.9920	26644338	939033	804332	0.4481	0	48.17
chr13	0.3545	114364328	0.0000	11.0079	12589114	287017	314762	0.4177	0	3.20
chr14	0.7251	107043718	0.0000	18.1838	19464602	626688	532525	0.4490	0	13.67
chr15	0.7298	101991189	0.0000	18.6875	19059613	551895	554570	0.4416	0	4.78
chr16	1.2834	90338345	0.0000	23.0696	20840688	851724	883834	0.4899	0	6.96
chr17	1.7673	83257441	0.0000	29.9282	24917487	1014790	1186758	0.4718	0	33.70
chr18	0.4449	80373285	0.0000	13.5751	10910785	273335	257336	0.4255	0	2.49
chr19	1.5166	58617616	0.0000	31.8030	18642147	750951	592136	0.5149	0	8.06
chr20	1.1078	64444167	0.0000	21.6542	13954875	556914	514783	0.4653	0	9.87
chr21	20.2910	46709983	0.0000	16.4201	7669827	13949264	237150	0.5597	0	875.19
chr22	0.8465	50818468	0.0000	22.0844	11222939	323821	322001	0.4927	0	4.67
chrX	0.2456	156040895	0.0000	9.5701	14933272	308853	272569	0.4479	0	5.84
chrY	0.0190	57227415	0.0000	0.7463	427105	11836	7622	0.4398	0	3.91
chrM	828.0190	16569	0.0000	99.9759	16565	126321	76617	0.4352	656	645.20
chr1_KI270706v1_random	1.6303	175055	0.0000	47.9478	83935	3681	626	0.4383	0	3.67
chr1_KI270707v1_random	0.8612	32032	0.0000	32.5612	10430	48	370	0.4243	0	1.92
chr1_KI270708v1_random	0.2312	127682	0.0000	7.6283	9740	446	27	0.4246	0	1.65
chr1_KI270709v1_random	0.0490	66860	0.0000	4.0712	2722	11	41	0.3877	0	0.25
chr1_KI270710v1_random	0.0185	40176	0.0000	1.8519	744	6	5	0.4216	0	0.13
chr1_KI270711v1_random	8.8836	42210	0.0000	90.5899	38238	34	5435	0.4379	6	8.95
chr1_KI270712v1_random	0.7629	176043	0.0000	24.3742	42909	620	1404	0.4729	0	2.41
chr1_KI270713v1_random	36.0113	40745	0.0000	52.7206	21481	2455	20107	0.5147	1	358.54
chr1_KI270714v1_random	0.8845	41717	0.0000	28.7844	12008	320	280	0.4892	0	2.63
chr2_KI270715v1_random	0.0502	161471	0.0000	3.4718	5606	0	114	0.3846	0	0.30
chr2_KI270716v1_random	0.0285	153799	0.0000	2.1066	3240	4	57	0.3900	0	0.22
chr3_GL000221v1_random	1.8715	155397	0.0000	42.5291	66089	619	3714	0.4239	0	6.12
chr4_GL000008v2_random	1.2700	209709	0.0000	34.5746	72506	3683	321	0.4364	0	3.17
chr5_GL000208v1_random	0.0713	92689	0.0000	5.0243	4657	36	63	0.4086	0	0.36
chr9_KI270717v1_random	0.2678	40062	0.0000	18.8009	7532	143	13	0.4067	0	0.65
chr9_KI270718v1_random	2.9255	38054	0.0000	72.3130	27518	335	1391	0.4209	2	5.67
chr9_KI270719v1_random	0.6439	176845	0.0000	23.5189	41592	533	1200	0.4141	0	1.96
chr9_KI270720v1_random	0.7766	39050	0.0000	36.7810	14363	120	339	0.3730	0	1.41
chr11_KI270721v1_random	0.8458	100316	0.0000	27.0176	27103	1232	32	0.5948	0	2.15
chr14_GL000009v2_random	2.7735	201709	0.0000	49.9903	100835	449	7795	0.4354	0	5.30
chr14_GL000225v1_random	0.1884	211173	0.0000	10.4734	22117	455	200	0.4369	0	1.06
