#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.4275	248956422	0.0000	18.7162	46595162	2596212	2759603	0.5018	0	71.67
chr2	0.7077	242193529	0.0000	16.5101	39986496	1367248	1214725	0.4805	0	11.88
chr3	0.7528	198295559	0.0000	16.7321	33178972	1123009	1113816	0.4822	0	29.33
chr4	0.4593	190214555	0.0000	12.4734	23726311	651369	659674	0.4681	0	5.47
chr5	0.7659	181538259	0.0000	15.4610	28067620	1148230	944361	0.4835	0	18.48
chr6	0.9946	170805979	0.0000	15.2890	26114570	1477239	1110480	0.4923	0	48.88
chr7	1.0065	159345973	0.0000	18.6762	29759814	1216725	1201266	0.4962	0	11.04
chr8	0.7493	145138636	0.0000	14.7666	21432104	729438	903053	0.4898	0	55.40
chr9	0.6651	138394717	0.0000	15.4829	21427527	713702	674628	0.5055	0	10.30
chr10	0.7589	133797422	0.0000	18.4393	24671312	810238	710375	0.4796	0	5.88
chr11	0.8836	135086622	0.0000	16.3500	22086725	914868	886983	0.5082	0	24.92
chr12	1.0863	133275309	0.0000	18.9483	25253437	1224167	966546	0.4977	0	79.22
chr13	0.3929	114364328	0.0000	10.3014	11781095	320103	354329	0.4642	0	7.54
chr14	0.9651	107043718	0.0000	17.3828	18607204	843437	708532	0.5000	0	48.16
chr15	0.8795	101991189	0.0000	17.7420	18095228	696029	649224	0.4909	0	13.23
chr16	1.5723	90338345	0.0000	22.5592	20379644	1112610	1032711	0.5330	0	23.79
chr17	2.2379	83257441	0.0000	29.5175	24575551	1322500	1488465	0.5152	0	31.63
chr18	0.4929	80373285	0.0000	12.6258	10147800	298662	295143	0.4735	0	4.93
chr19	2.4357	58617616	0.0000	33.9558	19904092	1170287	992090	0.5491	0	31.47
chr20	1.2561	64444167	0.0000	21.4551	13826539	619222	607337	0.5066	0	12.70
chr21	31.5175	46709983	0.0000	16.4511	7684327	22087931	311280	0.5645	0	1026.30
chr22	1.0041	50818468	0.0000	21.2085	10777856	385459	385675	0.5299	0	11.08
chrX	0.3207	156040895	0.0000	9.1929	14344663	425438	342529	0.5000	0	14.43
chrY	0.0235	57227415	0.0000	0.8371	479037	13884	9982	0.4626	0	3.52
chrM	7575.3485	16569	0.0000	100.0000	16569	958185	909097	0.4420	6921	4807.37
chr1_KI270706v1_random	1.9094	175055	0.0000	50.4916	88388	4059	986	0.4483	1	4.65
chr1_KI270707v1_random	0.6622	32032	0.0000	32.1148	10287	92	236	0.4412	0	1.42
chr1_KI270708v1_random	0.2468	127682	0.0000	7.6565	9776	442	73	0.4292	0	1.93
chr1_KI270709v1_random	0.1137	66860	0.0000	8.0392	5375	22	85	0.3872	0	0.45
chr1_KI270710v1_random	0.0508	40176	0.0000	3.4921	1403	10	21	0.3926	0	0.29
chr1_KI270711v1_random	9.7548	42210	0.0000	91.0163	38418	83	5941	0.4401	7	9.90
chr1_KI270712v1_random	0.9116	176043	0.0000	25.4676	44834	953	1514	0.5048	0	3.43
chr1_KI270713v1_random	56.3444	40745	0.0000	61.2664	24963	4428	30221	0.5198	1	341.98
