#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.4012	248956422	0.0000	23.0165	57301041	2518885	2801370	0.4654	0	62.44
chr2	0.8301	242193529	0.0000	21.0293	50931531	1634060	1429336	0.4357	0	9.53
chr3	0.8742	198295559	0.0000	21.0855	41811563	1280725	1347888	0.4353	0	7.76
chr4	0.5589	190214555	0.0000	16.1103	30644110	787134	825755	0.4225	0	4.36
chr5	0.8310	181538259	0.0000	19.2410	34929703	1309787	982503	0.4372	0	10.63
chr6	0.9744	170805979	0.0000	19.3727	33089748	1390809	1147723	0.4533	0	24.05
chr7	1.1400	159345973	0.0000	22.7745	36290219	1379661	1385868	0.4529	0	5.66
chr8	0.8576	145138636	0.0000	18.2755	26524840	890215	997693	0.4456	0	50.59
chr9	0.7620	138394717	0.0000	19.5541	27061782	839307	768304	0.4622	0	7.56
chr10	0.9492	133797422	0.0000	23.1835	31018931	1039147	885811	0.4380	0	4.70
chr11	0.9438	135086622	0.0000	20.3310	27464519	1018551	928978	0.4686	0	26.42
chr12	1.1619	133275309	0.0000	23.3462	31114734	1271175	1097799	0.4525	0	58.72
chr13	0.4831	114364328	0.0000	13.4076	15333458	405494	431443	0.4192	0	5.94
chr14	1.0092	107043718	0.0000	21.5440	23061455	880006	766027	0.4543	0	22.84
chr15	0.9840	101991189	0.0000	21.8850	22320803	786550	736327	0.4444	0	8.28
chr16	1.6283	90338345	0.0000	26.3368	23792241	1140724	1110680	0.4948	0	8.72
chr17	2.4351	83257441	0.0000	34.5145	28735928	1450943	1645598	0.4778	0	55.93
chr18	0.6113	80373285	0.0000	16.1111	12949054	382079	361710	0.4302	0	3.25
chr19	2.0504	58617616	0.0000	36.8431	21596551	1038293	817987	0.5189	0	12.21
chr20	1.5177	64444167	0.0000	25.9369	16714847	763875	736282	0.4697	0	14.61
chr21	31.3505	46709983	0.0000	19.9496	9318436	22003993	340175	0.5613	0	1070.14
chr22	1.1402	50818468	0.0000	25.6749	13047585	445623	442541	0.4958	0	6.62
chrX	0.3311	156040895	0.0000	11.7377	18315659	436568	365606	0.4512	0	10.81
chrY	0.0277	57227415	0.0000	0.9778	559558	18358	10801	0.4410	0	6.27
chrM	1876.9849	16569	0.0000	99.9698	16564	244041	226051	0.4365	1505	1393.44
chr1_KI270706v1_random	2.2554	175055	0.0000	56.9324	99663	5051	1026	0.4349	1	4.50
chr1_KI270707v1_random	0.9975	32032	0.0000	37.8091	12111	82	420	0.4333	0	2.11
chr1_KI270708v1_random	0.3265	127682	0.0000	10.0069	12777	612	74	0.4214	0	1.91
chr1_KI270709v1_random	0.0837	66860	0.0000	6.4059	4283	21	65	0.3760	0	0.36
chr1_KI270710v1_random	0.0468	40176	0.0000	3.5444	1424	12	20	0.3793	0	0.27
chr1_KI270711v1_random	15.4867	42210	0.0000	94.4918	39885	74	9651	0.4368	11	15.49
chr1_KI270712v1_random	1.0724	176043	0.0000	29.5263	51979	980	1905	0.4664	0	3.04
chr1_KI270713v1_random	63.9238	40745	0.0000	62.3316	25397	3251	37480	0.5182	1	616.98
chr1_KI270714v1_random	1.7533	41717	0.0000	42.8674	17883	673	505	0.4708	0	4.73
chr2_KI270715v1_random	0.0578	161471	0.0000	4.1048	6628	0	136	0.3876	0	0.33
chr2_KI270716v1_random	0.0490	153799	0.0000	3.4142	5251	1	107	0.3873	0	0.32
chr3_GL000221v1_random	2.5356	155397	0.0000	52.7636	81993	1159	4811	0.4178	1	6.38
chr4_GL000008v2_random	1.7030	209709	0.0000	40.8337	85632	4924	536	0.4311	0	3.78
chr5_GL000208v1_random	0.1135	92689	0.0000	7.0278	6514	54	102	0.3998	0	0.49
chr9_KI270717v1_random	0.5263	40062	0.0000	29.8512	11959	283	32	0.4305	0	1.15
chr9_KI270718v1_random	6.0643	38054	0.0000	86.3773	32870	470	3074	0.4163	4	8.77
chr9_KI270719v1_random	1.0451	176845	0.0000	29.9664	52994	1008	1906	0.4156	0	2.99
chr9_KI270720v1_random	1.1751	39050	0.0000	41.8848	16356	262	468	0.3797	0	2.17
chr11_KI270721v1_random	1.3149	100316	0.0000	34.7203	34830	1972	32	0.5965	0	3.02
chr14_GL000009v2_random	3.2026	201709	0.0000	55.3951	111737	855	8830	0.4292	1	5.43
chr14_GL000225v1_random	0.1878	211173	0.0000	9.5666	20202	465	191	0.4261	0	1.26
chr14_KI270722v1_random	0.2433	194050	0.0000	9.2796	18007	678	99	0.4212	0	1.41
chr14_GL000194v1_random	3.9577	191469	0.0000	48.0245	91952	425	11100	0.5070	0	8.36
chr14_KI270723v1_random	0.5538	38115	0.0000	16.9671	6467	311	29	0.4480	0	3.93
chr14_KI270724v1_random	0.6462	39555	0.0000	15.5530	6152	24	393	0.4756	0	4.39
chr14_KI270725v1_random	0.1568	172810	0.0000	8.5470	14770	294	123	0.4077	0	0.68
chr14_KI270726v1_random	0.0279	43739	0.0000	1.7673	773	10	9	0.4071	0	0.23
chr15_KI270727v1_random	0.0503	448248	0.0000	3.1844	14274	102	301	0.4251	0	0.38
chr16_KI270728v1_random	0.1892	1872759	0.0000	7.0881	132743	3690	2198	0.4386	0	1.59
chr17_GL000205v2_random	4.8119	185591	0.0000	45.8670	85125	2208	11398	0.4330	0	12.00
chr17_KI270729v1_random	0.0351	280839	0.0000	2.4566	6899	59	97	0.3843	0	0.28
chr17_KI270730v1_random	0.0021	112551	0.0000	0.2088	235	5	0	0.4298	0	0.05
chr22_KI270731v1_random	0.5503	150754	0.0000	19.5298	29442	1112	213	0.4814	0	1.75
chr22_KI270732v1_random	0.1245	41543	0.0000	6.1166	2541	64	15	0.3690	0	0.72
chr22_KI270733v1_random	4120.1159	179772	0.0000	72.2348	129858	11251670	2757	0.5650	2	12120.41
chr22_KI270734v1_random	0.7280	165050	0.0000	24.7652	40875	848	1065	0.5261	0	2.33
chr22_KI270735v1_random	0.0751	42811	0.0000	2.7470	1176	7	41	0.3991	0	0.67
chr22_KI270736v1_random	0.0018	181920	0.0000	0.1435	261	4	3	0.4640	0	0.05
chr22_KI270737v1_random	0.0438	103838	0.0000	3.0085	3124	30	42	0.3581	0	0.28
chr22_KI270738v1_random	0.0765	99375	0.0000	4.6843	4655	110	8	0.3697	0	0.41
chr22_KI270739v1_random	0.1035	73985	0.0000	2.2356	1654	106	12	0.3763	0	1.71
chrY_KI270740v1_random	0.0007	37240	0.0000	0.0725	27	0	1	0.4815	0	0.03
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.5949	2165	0.0000	40.6005	879	17	2	0.4101	0	0.80
chrUn_KI270303v1	0.4130	1942	0.0000	19.2070	373	11	1	0.3990	0	1.09
chrUn_KI270305v1	0.0510	1472	0.0000	5.0951	75	0	1	0.4267	0	0.22
chrUn_KI270322v1	0.0046	21476	0.0000	0.4563	98	0	2	0.4242	0	0.07
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	1.0949	1201	0.0000	49.7086	597	14	5	0.3956	0	1.48
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0060	12399	0.0000	0.6049	75	1	0	0.3867	0	0.08
chrUn_KI270317v1	0.0033	37690	0.0000	0.3317	125	2	0	0.4160	0	0.06
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0741	2646	0.0000	7.4074	196	3	0	0.3869	0	0.26
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0729	1029	0.0000	7.2886	75	0	1	0.4267	0	0.26
