#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.2300	195471971	0.0000	13.1403	25685571	1151091	1537210	0.4382	0	102.00
chr10	1.2158	130694993	0.0000	13.7320	17946997	1043114	684460	0.4374	0	66.90
chr11	4.5959	122082543	0.0000	19.9803	24392423	4286155	1746472	0.4833	0	232.57
chr12	0.9583	120129022	0.0000	12.5739	15104930	781705	494827	0.4496	0	81.06
chr13	1.4929	120421639	0.0000	13.9168	16758879	571979	1445066	0.4972	0	136.70
chr14	0.8471	124902244	0.0000	11.3448	14169920	558502	614457	0.4503	0	69.58
chr15	1.2432	104043685	0.0000	13.6157	14166265	957163	474446	0.4906	0	119.04
chr16	2.7070	98207768	0.0000	14.0745	13822228	1369091	1578990	0.5143	0	194.37
chr17	6.2556	94987271	0.0000	16.2449	15430604	5914637	538808	0.5353	0	292.55
chr18	1.1177	90702639	0.0000	12.1437	11014670	707226	457050	0.4544	0	99.60
chr19	1.7906	61431566	0.0000	17.2689	10608583	577285	639108	0.4405	0	69.81
chr1_GL456210_random	13.6409	169725	0.0000	74.2513	126023	18211	7572	0.4319	3	38.24
chr1_GL456211_random	19.2513	241735	0.0000	78.8065	190503	31622	19632	0.4335	5	47.36
chr1_GL456212_random	13.7875	153618	0.0000	72.7141	111702	5597	17671	0.4409	3	33.86
chr1_GL456213_random	0.1084	39340	0.0000	6.8963	2713	7	39	0.4604	0	0.48
chr1_GL456221_random	13.8416	206961	0.0000	77.9069	161237	20556	11038	0.4302	4	31.27
chr2	1.7046	182113224	0.0000	16.4394	29938294	1734867	1702141	0.4662	0	106.22
chr3	1.3105	160039680	0.0000	11.9640	19147191	1467580	873264	0.4391	0	92.24
chr4	0.8112	156508116	0.0000	12.8490	20109680	802879	647310	0.4412	0	33.33
chr4_GL456216_random	3.1680	66673	0.0000	47.0595	31376	1883	574	0.3672	0	10.15
chr4_GL456350_random	0.0099	227966	0.0000	0.6733	1535	12	14	0.4410	0	0.14
chr4_JH584292_random	0.5196	14945	0.0000	12.0174	1796	3	83	0.3855	0	2.02
chr4_JH584293_random	0.0114	207968	0.0000	0.9102	1893	22	8	0.4791	0	0.13
chr4_JH584294_random	0.0070	191905	0.0000	0.5440	1044	4	14	0.4718	0	0.10
chr4_JH584295_random	3.2166	1976	0.0000	55.8198	1103	0	82	0.5262	1	4.41
chr5	1.3144	151834684	0.0000	14.7698	22425616	1175726	1012108	0.4460	0	75.29
chr5_GL456354_random	0.0265	195993	0.0000	1.5643	3066	39	17	0.4142	0	0.25
chr5_JH584296_random	0.5388	199368	0.0000	2.8314	5645	46	1077	0.4341	0	7.54
chr5_JH584297_random	0.4484	205776	0.0000	2.6189	5389	35	919	0.4333	0	6.12
chr5_JH584298_random	0.0633	184189	0.0000	1.3448	2477	64	70	0.3978	0	1.43
chr5_JH584299_random	0.0261	953012	0.0000	1.1345	10812	82	182	0.3888	0	0.70
chr6	1.8923	149736546	0.0000	12.6950	19009012	1584383	1537333	0.4799	0	148.46
chr7	0.8976	145441459	0.0000	13.4268	19528160	640046	800465	0.4408	0	19.87
chr7_GL456219_random	0.0315	175968	0.0000	2.3129	4070	32	34	0.3728	0	0.23
chr8	1.2665	129401213	0.0000	12.3892	16031714	1262406	548068	0.4853	0	99.91
chr9	2.4869	124595110	0.0000	15.1433	18867812	2240592	1162389	0.4901	0	130.66
chrM	2163.1456	16299	0.0000	100.0000	16299	324530	48724	0.3569	612	6274.25
chrUn_GL456239	0.0500	40056	0.0000	2.1570	864	6	36	0.4466	0	0.73
chrUn_GL456359	0.3643	22974	0.0000	8.9188	2049	97	2	0.3625	0	1.69
chrUn_GL456360	0.0349	31704	0.0000	1.4288	453	1	11	0.4070	0	0.42
chrUn_GL456366	0.1050	47073	0.0000	5.4341	2558	26	29	0.4011	0	0.60
chrUn_GL456367	0.0416	42057	0.0000	2.6203	1102	7	13	0.4559	0	0.33
chrUn_GL456368	0.0733	20208	0.0000	4.3052	870	1	16	0.4199	0	0.38
chrUn_GL456370	0.8904	26764	0.0000	16.6193	4448	170	128	0.4292	0	7.67
chrUn_GL456372	9.5555	28664	0.0000	63.2745	18137	1770	1369	0.4372	2	20.69
chrUn_GL456378	0.0440	31602	0.0000	2.6802	847	3	14	0.4333	0	0.31
chrUn_GL456379	0.2115	72385	0.0000	2.4535	1776	160	15	0.4174	0	3.25
chrUn_GL456381	0.0077	25871	0.0000	0.7731	200	1	1	0.4000	0	0.09
chrUn_GL456382	3.0408	23158	0.0000	3.9468	914	2	754	0.4624	0	23.64
chrUn_GL456383	0.0100	38659	0.0000	0.8588	332	0	9	0.4538	0	0.11
chrUn_GL456385	1.1265	35240	0.0000	38.4194	13539	13	417	0.3799	0	2.43
chrUn_GL456387	0.0000	24685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_GL456389	0.0962	28772	0.0000	1.4215	409	3	69	0.3903	0	2.06
