#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6312	248956422	0.0000	15.7817	39289566	1238986	1339734	0.4508	0	43.59
chr2	0.3768	242193529	0.0000	14.7247	35662356	793056	709683	0.4223	0	6.67
chr3	0.3962	198295559	0.0000	14.6998	29149135	629712	648914	0.4270	0	17.01
chr4	0.2581	190214555	0.0000	11.0964	21106921	374380	429376	0.4066	0	2.84
chr5	0.4179	181538259	0.0000	14.2955	25951829	701508	542494	0.4219	0	5.70
chr6	0.4898	170805979	0.0000	13.2813	22685244	814378	561618	0.4537	0	44.68
chr7	0.4889	159345973	0.0000	16.3405	26037901	651596	624596	0.4337	0	3.48
chr8	0.3633	145138636	0.0000	12.6254	18324344	400765	461104	0.4250	0	19.35
chr9	0.3069	138394717	0.0000	12.7521	17648242	365958	334002	0.4435	0	5.33
chr10	0.4174	133797422	0.0000	16.4685	22034398	484797	423752	0.4232	0	2.63
chr11	0.3917	135086622	0.0000	13.1652	17784452	461143	411144	0.4501	0	10.22
chr12	0.6001	133275309	0.0000	16.6160	22145010	794075	539727	0.4526	0	62.33
chr13	0.2220	114364328	0.0000	9.2529	10581967	202692	212389	0.4091	0	4.19
chr14	0.4805	107043718	0.0000	14.9735	16028175	471208	366634	0.4519	0	32.21
chr15	0.4215	101991189	0.0000	14.4357	14723186	358434	343557	0.4315	0	10.11
chr16	0.6360	90338345	0.0000	18.1493	16395786	480584	465411	0.4744	0	13.07
chr17	0.9859	83257441	0.0000	23.4356	19511863	658612	692586	0.4636	0	25.43
chr18	0.2751	80373285	0.0000	11.0442	8876560	198265	161105	0.4175	0	1.59
chr19	0.7125	58617616	0.0000	23.2101	13605206	389062	309536	0.4978	0	6.10
chr20	0.6553	64444167	0.0000	17.7803	11458384	334739	369517	0.4500	0	12.77
chr21	13.7644	46709983	0.0000	13.5926	6349090	10351767	126672	0.5451	0	680.69
chr22	0.4182	50818468	0.0000	16.4381	8353606	186728	166338	0.4753	0	3.90
chrX	0.1466	156040895	0.0000	7.3265	11432295	212285	175215	0.4363	0	6.26
chrY	0.0146	57227415	0.0000	0.6102	349210	11264	5866	0.4286	0	3.91
chrM	1453.7321	16569	0.0000	100.0000	16569	207522	180612	0.4329	1249	924.29
chr1_KI270706v1_random	1.0436	175055	0.0000	43.6663	76440	2533	511	0.4150	0	2.16
