#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.9523	248956422	0.0000	3.3003	8216223	2745664	2781162	0.6090	0	86.70
chr2	0.5354	242193529	0.0000	2.5872	6266141	1524318	1502585	0.6372	0	23.56
chr3	0.5259	198295559	0.0000	2.4466	4851451	1234300	1198546	0.6418	0	24.69
chr4	0.3228	190214555	0.0000	1.6785	3192841	725401	708758	0.6371	0	15.08
chr5	0.5159	181538259	0.0000	2.2817	4142178	1066870	1120527	0.6443	0	24.82
chr6	0.6649	170805979	0.0000	2.7743	4738590	1393059	1261709	0.6141	0	43.40
chr7	0.6315	159345973	0.0000	2.7880	4442587	1182327	1163877	0.6451	0	32.25
chr8	0.4173	145138636	0.0000	2.2609	3281393	709724	706588	0.6460	0	16.71
chr9	0.6035	138394717	0.0000	2.6529	3671431	974816	974558	0.6479	0	30.33
chr10	0.5579	133797422	0.0000	2.7776	3716377	908552	833408	0.6420	0	20.63
chr11	0.7079	135086622	0.0000	2.9253	3951675	1076071	1154489	0.6431	0	30.57
chr12	0.7334	133275309	0.0000	3.1859	4246072	1164834	1116682	0.6279	0	35.54
chr13	0.2999	114364328	0.0000	1.5847	1812335	395530	406363	0.6445	0	14.78
chr14	0.6628	107043718	0.0000	2.7783	2973961	842280	811692	0.6165	0	64.52
chr15	0.6446	101991189	0.0000	2.8550	2911863	778571	755028	0.6392	0	26.90
chr16	0.9653	90338345	0.0000	4.1587	3756859	1008647	1023507	0.6599	0	30.97
chr17	1.6244	83257441	0.0000	5.5909	4654870	1558242	1592618	0.6146	0	107.21
chr18	0.3319	80373285	0.0000	1.8327	1473026	304384	318488	0.6485	0	17.64
chr19	2.0060	58617616	0.0000	7.3651	4317269	1458400	1282189	0.6446	0	53.41
chr20	0.7379	64444167	0.0000	3.4959	2252918	576842	531906	0.6508	0	26.80
