#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6401	248956422	0.0000	2.3180	5770863	1852375	1894665	0.5939	0	81.57
chr2	0.3372	242193529	0.0000	1.7617	4266687	967603	962240	0.6251	0	14.62
chr3	0.3231	198295559	0.0000	1.7139	3398586	763518	750589	0.6279	0	13.72
chr4	0.2150	190214555	0.0000	1.2458	2369718	492830	475623	0.6201	0	9.72
chr5	0.3342	181538259	0.0000	1.6262	2952133	708301	727495	0.6309	0	14.91
chr6	0.4448	170805979	0.0000	2.0232	3455821	953880	840992	0.6013	0	38.07
chr7	0.3875	159345973	0.0000	1.8814	2997917	729337	729831	0.6351	0	18.62
chr8	0.2670	145138636	0.0000	1.5871	2303551	451850	465913	0.6325	0	9.89
chr9	0.3818	138394717	0.0000	1.8017	2493443	631159	617829	0.6381	0	19.60
chr10	0.3534	133797422	0.0000	1.9152	2562470	581493	535558	0.6293	0	12.32
chr11	0.4364	135086622	0.0000	1.9834	2679368	666413	726425	0.6328	0	19.59
chr12	0.4713	133275309	0.0000	2.1823	2908455	743006	742824	0.6154	0	22.23
chr13	0.1892	114364328	0.0000	1.0995	1257456	254063	259114	0.6266	0	9.44
chr14	0.4236	107043718	0.0000	1.9007	2034630	539425	529246	0.6041	0	60.93
chr15	0.4135	101991189	0.0000	1.9515	1990356	508706	487219	0.6254	0	18.83
chr16	0.5665	90338345	0.0000	2.6194	2366328	598620	608967	0.6515	0	18.00
chr17	1.1534	83257441	0.0000	3.7605	3130923	1097709	1152991	0.5746	0	100.61
chr18	0.2125	80373285	0.0000	1.3913	1118266	195626	208419	0.6291	0	10.63
chr19	1.1853	58617616	0.0000	4.7099	2760837	880339	759603	0.6395	0	34.26
chr20	0.4536	64444167	0.0000	2.3265	1499293	360214	330024	0.6410	0	16.41
chr21	0.4822	46709983	0.0000	2.0001	934263	330090	204839	0.6445	0	37.18
chr22	0.5886	50818468	0.0000	2.7462	1395555	351631	355239	0.6404	0	20.34
chrX	0.1715	156040895	0.0000	1.1908	1858131	330146	303421	0.6126	0	8.57
chrY	0.0044	57227415	0.0000	0.0891	50981	3522	2649	0.5419	0	0.40
chrM	81.9554	16569	0.0000	99.0826	16417	28265	6612	0.4339	48	280.74
chr1_KI270706v1_random	0.2122	175055	0.0000	3.0505	5340	426	459	0.5409	0	3.96
chr1_KI270707v1_random	0.0906	32032	0.0000	3.4466	1104	45	25	0.4659	0	0.69
chr1_KI270708v1_random	0.0401	127682	0.0000	1.2954	1654	40	82	0.4876	0	0.62
chr1_KI270709v1_random	0.0000	66860	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270710v1_random	0.0022	40176	0.0000	0.1170	47	2	0	0.6364	0	0.06
chr1_KI270711v1_random	0.0407	42210	0.0000	1.6110	680	21	19	0.5146	0	0.59
chr1_KI270712v1_random	0.0891	176043	0.0000	1.3832	2435	202	170	0.6251	0	1.49
chr1_KI270713v1_random	83.3023	40745	0.0000	9.1643	3734	3319	74467	0.4848	0	2150.69
chr1_KI270714v1_random	0.3482	41717	0.0000	2.7255	1137	113	240	0.5193	0	3.72
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.8108	155397	0.0000	5.0194	7800	699	2247	0.6094	0	19.65
chr4_GL000008v2_random	0.0827	209709	0.0000	1.9260	4039	249	171	0.5487	0	1.20
chr5_GL000208v1_random	0.0005	92689	0.0000	0.0475	44	1	0	0.3636	0	0.02
chr9_KI270717v1_random	0.1052	40062	0.0000	3.1202	1250	38	59	0.5262	0	0.95
chr9_KI270718v1_random	5.4710	38054	0.0000	10.7269	4082	1196	3672	0.5859	0	61.35
chr9_KI270719v1_random	0.6305	176845	0.0000	3.2724	5787	1695	1003	0.6503	0	6.73
chr9_KI270720v1_random	0.0262	39050	0.0000	1.0090	394	13	12	0.4625	0	0.34
chr11_KI270721v1_random	0.3679	100316	0.0000	2.1432	2150	698	171	0.7092	0	10.85
chr14_GL000009v2_random	0.0698	201709	0.0000	1.6578	3344	222	122	0.5401	0	1.19
chr14_GL000225v1_random	0.0118	211173	0.0000	0.4773	1008	42	23	0.6144	0	0.20
chr14_KI270722v1_random	0.0408	194050	0.0000	1.1013	2137	80	120	0.5060	0	0.60
chr14_GL000194v1_random	0.3023	191469	0.0000	2.5513	4885	584	788	0.6138	0	5.36
chr14_KI270723v1_random	0.1654	38115	0.0000	2.4321	927	59	101	0.5226	0	1.66
chr14_KI270724v1_random	0.2283	39555	0.0000	1.9821	784	103	117	0.5400	0	2.65
chr14_KI270725v1_random	0.0286	172810	0.0000	0.6996	1209	47	73	0.6165	0	0.67
