#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.0177	248956422	0.0000	5.4239	13503134	2916079	2996583	0.6026	0	86.15
chr2	0.5621	242193529	0.0000	4.2405	10270238	1623361	1556505	0.6316	0	24.74
chr3	0.5531	198295559	0.0000	4.1410	8211425	1284632	1276924	0.6337	0	22.87
chr4	0.3535	190214555	0.0000	2.8814	5480825	795399	776165	0.6307	0	14.91
chr5	0.5696	181538259	0.0000	3.9405	7153512	1171246	1248302	0.6348	0	24.98
chr6	0.6994	170805979	0.0000	4.4492	7599476	1452790	1338684	0.6098	0	42.43
chr7	0.6679	159345973	0.0000	4.7206	7522059	1252848	1232475	0.6377	0	31.84
chr8	0.4636	145138636	0.0000	3.6967	5365296	783647	790766	0.6395	0	16.69
chr9	0.6517	138394717	0.0000	4.5473	6293167	1055189	1051181	0.6421	0	28.95
chr10	0.6002	133797422	0.0000	4.7190	6313845	979394	896552	0.6346	0	19.92
chr11	0.7589	135086622	0.0000	4.9444	6679195	1139021	1257528	0.6351	0	29.94
chr12	0.7749	133275309	0.0000	5.3293	7102703	1226800	1185263	0.6226	0	33.21
chr13	0.3223	114364328	0.0000	2.6517	3032598	426148	435995	0.6319	0	13.49
chr14	0.7018	107043718	0.0000	4.5492	4869601	881388	870894	0.6158	0	64.49
chr15	0.6829	101991189	0.0000	4.8068	4902516	829095	795685	0.6351	0	24.65
chr16	1.0604	90338345	0.0000	7.1891	6494506	1118811	1116007	0.6549	0	31.29
chr17	1.7323	83257441	0.0000	9.4049	7830312	1610902	1753081	0.6098	0	105.87
chr18	0.3713	80373285	0.0000	3.1216	2508958	348947	348363	0.6381	0	20.86
chr19	2.0952	58617616	0.0000	12.2459	7178241	1551044	1314961	0.6419	0	52.96
chr20	0.7857	64444167	0.0000	5.7179	3684852	617471	564532	0.6467	0	26.88
chr21	1.7069	46709983	0.0000	4.2669	1993059	1570306	334866	0.6685	0	123.27
chr22	1.0124	50818468	0.0000	7.0819	3598889	584906	615550	0.6458	0	28.25
chrX	0.2656	156040895	0.0000	2.6346	4111013	495819	475011	0.6182	0	12.50
chrY	0.0359	57227415	0.0000	0.5786	331111	27518	21189	0.5528	0	2.70
chrM	1658.2566	16569	0.0000	99.9940	16568	606966	84936	0.4550	1153	2715.79
chr1_KI270706v1_random	0.3305	175055	0.0000	7.7998	13654	569	792	0.5443	0	6.62
chr1_KI270707v1_random	0.1246	32032	0.0000	6.6496	2130	35	62	0.4742	0	0.59
chr1_KI270708v1_random	0.0692	127682	0.0000	2.7169	3469	132	90	0.4838	0	0.65
chr1_KI270709v1_random	0.0051	66860	0.0000	0.4472	299	4	4	0.4290	0	0.08
chr1_KI270710v1_random	0.0022	40176	0.0000	0.2190	88	2	0	0.3523	0	0.05
chr1_KI270711v1_random	0.1395	42210	0.0000	6.8799	2904	16	127	0.4593	0	0.73
chr1_KI270712v1_random	0.1261	176043	0.0000	3.6571	6438	267	260	0.6022	0	1.68
chr1_KI270713v1_random	106.9944	40745	0.0000	15.5209	6324	2677	97201	0.4867	0	2156.41
chr1_KI270714v1_random	0.3338	41717	0.0000	5.1610	2153	98	231	0.5567	0	2.93
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	1.0708	155397	0.0000	9.2659	14399	827	3055	0.6102	0	24.06
chr4_GL000008v2_random	0.1349	209709	0.0000	4.0728	8541	483	199	0.5641	0	1.78
chr5_GL000208v1_random	0.0032	92689	0.0000	0.2751	255	5	2	0.4314	0	0.06
chr9_KI270717v1_random	0.2207	40062	0.0000	9.4753	3796	35	171	0.5367	0	1.03
chr9_KI270718v1_random	7.2080	38054	0.0000	28.5489	10864	701	5628	0.6323	0	104.08
chr9_KI270719v1_random	1.4479	176845	0.0000	7.9708	14096	3476	2555	0.6505	0	14.25
chr9_KI270720v1_random	0.0597	39050	0.0000	3.6953	1443	22	40	0.4066	0	0.36
chr11_KI270721v1_random	0.6571	100316	0.0000	8.9268	8955	1346	203	0.6880	0	16.03
chr14_GL000009v2_random	0.2415	201709	0.0000	5.8892	11879	567	592	0.5450	0	3.39
chr14_GL000225v1_random	0.0321	211173	0.0000	1.4912	3149	114	49	0.5461	0	0.39
chr14_KI270722v1_random	0.0597	194050	0.0000	2.5236	4897	162	136	0.5009	0	0.56
chr14_GL000194v1_random	0.7960	191469	0.0000	11.7560	22509	1128	2474	0.6006	0	10.81
chr14_KI270723v1_random	0.1301	38115	0.0000	3.1352	1195	70	53	0.5517	0	1.23
chr14_KI270724v1_random	0.2143	39555	0.0000	2.9073	1150	94	111	0.5650	0	2.69
chr14_KI270725v1_random	0.0220	172810	0.0000	0.9942	1718	34	58	0.6090	0	0.29
chr14_KI270726v1_random	0.0711	43739	0.0000	2.6292	1150	53	21	0.5358	0	0.68
chr15_KI270727v1_random	0.0603	448248	0.0000	1.2761	5720	184	448	0.6275	0	1.19
chr16_KI270728v1_random	0.0658	1872759	0.0000	1.4479	27116	1104	1851	0.5561	0	1.99
chr17_GL000205v2_random	5.7998	185591	0.0000	23.0108	42706	12866	12470	0.5514	0	43.52
chr17_KI270729v1_random	0.0046	280839	0.0000	0.2624	737	12	19	0.4485	0	0.10
chr17_KI270730v1_random	0.0027	112551	0.0000	0.1564	176	5	2	0.4123	0	0.07
chr22_KI270731v1_random	0.3190	150754	0.0000	5.4035	8146	454	672	0.6313	0	5.84
chr22_KI270732v1_random	0.0055	41543	0.0000	0.4285	178	5	1	0.3745	0	0.09
chr22_KI270733v1_random	150.1918	179772	0.0000	29.5385	53102	647203	4106	0.6900	0	1441.09
chr22_KI270734v1_random	0.6520	165050	0.0000	5.4935	9067	949	1551	0.6641	0	14.51
