#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.1585	248956422	0.0000	3.8269	9527196	3288445	3415383	0.5957	0	90.93
chr2	0.6229	242193529	0.0000	2.9841	7227200	1778444	1733826	0.6295	0	28.54
chr3	0.6097	198295559	0.0000	2.8830	5716906	1433498	1380285	0.6316	0	29.52
chr4	0.3918	190214555	0.0000	2.0212	3844683	878580	857583	0.6274	0	17.20
chr5	0.6257	181538259	0.0000	2.7254	4947644	1283276	1363572	0.6348	0	28.88
chr6	0.8113	170805979	0.0000	3.2827	5607125	1670681	1556689	0.6036	0	47.63
chr7	0.7258	159345973	0.0000	3.2765	5221033	1358567	1332507	0.6368	0	37.29
chr8	0.5001	145138636	0.0000	2.6409	3832925	839141	853897	0.6350	0	18.73
chr9	0.6882	138394717	0.0000	3.1433	4350227	1113279	1104723	0.6396	0	34.07
chr10	0.6605	133797422	0.0000	3.2917	4404195	1070678	987269	0.6316	0	23.28
chr11	0.8115	135086622	0.0000	3.4510	4661775	1214211	1338457	0.6338	0	33.66
chr12	0.8676	133275309	0.0000	3.7638	5016197	1377168	1314336	0.6183	0	45.36
chr13	0.3545	114364328	0.0000	1.8777	2147436	467720	477892	0.6301	0	15.65
chr14	0.7964	107043718	0.0000	3.2251	3452235	1002532	978289	0.6073	0	67.93
chr15	0.7591	101991189	0.0000	3.3788	3446057	922843	878691	0.6305	0	30.85
chr16	1.0910	90338345	0.0000	4.9646	4484935	1135206	1157840	0.6515	0	33.71
chr17	1.9714	83257441	0.0000	6.7105	5586956	1847976	1963641	0.5934	0	108.87
chr18	0.4025	80373285	0.0000	2.2190	1783510	377468	375794	0.6339	0	23.95
chr19	2.2758	58617616	0.0000	8.7276	5115914	1672756	1431410	0.6379	0	62.90
chr20	0.8555	64444167	0.0000	4.0171	2588807	676835	605894	0.6414	0	33.95
chr21	1.1933	46709983	0.0000	3.1103	1452816	967392	352032	0.6582	0	98.14
chr22	1.0478	50818468	0.0000	4.8905	2485284	613789	624912	0.6420	0	30.96
chrX	0.3256	156040895	0.0000	1.9781	3086704	600258	584101	0.6181	0	16.03
chrY	0.0072	57227415	0.0000	0.1481	84739	5163	4850	0.5492	0	0.82
chrM	815.0282	16569	0.0000	99.6198	16506	304322	40026	0.4509	526	2239.92
chr1_KI270706v1_random	0.1039	175055	0.0000	2.2696	3973	195	234	0.5531	0	1.98
chr1_KI270707v1_random	0.0201	32032	0.0000	1.5328	491	5	10	0.5077	0	0.18
chr1_KI270708v1_random	0.0191	127682	0.0000	0.8333	1064	37	20	0.5491	0	0.26
chr1_KI270709v1_random	0.0022	66860	0.0000	0.1541	103	3	1	0.4490	0	0.06
chr1_KI270710v1_random	0.0058	40176	0.0000	0.3062	123	2	4	0.5776	0	0.11
chr1_KI270711v1_random	0.1128	42210	0.0000	5.9844	2526	32	83	0.4825	0	0.59
chr1_KI270712v1_random	0.1047	176043	0.0000	2.3835	4196	209	226	0.6027	0	1.57
chr1_KI270713v1_random	154.4551	40745	0.0000	14.7405	6006	4220	139834	0.4863	0	2163.31
chr1_KI270714v1_random	0.7189	41717	0.0000	6.4626	2696	300	405	0.5221	0	6.92
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.2840	155397	0.0000	2.2684	3525	214	801	0.6254	0	7.03
chr4_GL000008v2_random	0.0470	209709	0.0000	1.1387	2388	170	59	0.6022	0	0.88
chr5_GL000208v1_random	0.0009	92689	0.0000	0.0949	88	2	0	0.3523	0	0.03
chr9_KI270717v1_random	0.0984	40062	0.0000	4.6777	1874	23	73	0.5772	0	0.56
chr9_KI270718v1_random	7.4073	38054	0.0000	15.7434	5991	670	5828	0.6399	0	113.74
chr9_KI270719v1_random	0.9025	176845	0.0000	4.4434	7858	2202	1572	0.6490	0	9.69
chr9_KI270720v1_random	0.0482	39050	0.0000	2.4584	960	8	40	0.4223	0	0.34
chr11_KI270721v1_random	0.6711	100316	0.0000	5.4986	5516	1227	347	0.6973	0	16.59
chr14_GL000009v2_random	0.0634	201709	0.0000	1.6370	3302	193	107	0.5694	0	1.33
chr14_GL000225v1_random	0.0305	211173	0.0000	1.1138	2352	102	51	0.6102	0	0.52
chr14_KI270722v1_random	0.0159	194050	0.0000	0.6406	1243	40	37	0.5275	0	0.26
chr14_GL000194v1_random	0.2703	191469	0.0000	3.4261	6560	506	706	0.6170	0	5.06
chr14_KI270723v1_random	0.2170	38115	0.0000	3.0251	1153	49	148	0.5152	0	2.22
chr14_KI270724v1_random	0.3470	39555	0.0000	2.2930	907	164	161	0.5281	0	3.99
chr14_KI270725v1_random	0.0133	172810	0.0000	0.7013	1212	25	31	0.5394	0	0.22
chr14_KI270726v1_random	0.2124	43739	0.0000	3.4134	1493	111	107	0.5394	0	2.41
chr15_KI270727v1_random	0.1177	448248	0.0000	1.9717	8838	466	759	0.5889	0	1.67
chr16_KI270728v1_random	0.0652	1872759	0.0000	1.1020	20638	1116	1781	0.5593	0	2.12
chr17_GL000205v2_random	7.3597	185591	0.0000	14.2534	26453	16776	15304	0.5513	0	59.31
chr17_KI270729v1_random	0.0011	280839	0.0000	0.0434	122	7	1	0.4589	0	0.06
chr17_KI270730v1_random	0.0000	112551	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270731v1_random	0.3201	150754	0.0000	4.1730	6291	562	574	0.5966	0	4.49
chr22_KI270732v1_random	0.0051	41543	0.0000	0.3009	125	4	1	0.4909	0	0.10
chr22_KI270733v1_random	64.4475	179772	0.0000	27.8759	50113	275944	4699	0.6805	0	777.98
chr22_KI270734v1_random	0.6081	165050	0.0000	4.1696	6882	832	1504	0.6510	0	12.86
chr22_KI270735v1_random	0.0041	42811	0.0000	0.3083	132	2	2	0.4148	0	0.08
