#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.3150	248956422	0.0000	3.3209	8267697	3790006	3807513	0.6105	0	93.15
chr2	0.7541	242193529	0.0000	2.5840	6258283	2143961	2099498	0.6364	0	35.09
chr3	0.7382	198295559	0.0000	2.4999	4957245	1723072	1676747	0.6397	0	33.35
chr4	0.4673	190214555	0.0000	1.7389	3307699	1053010	1014002	0.6351	0	21.66
chr5	0.7518	181538259	0.0000	2.3817	4323714	1533584	1640277	0.6402	0	35.28
chr6	0.9568	170805979	0.0000	2.8781	4915938	1971808	1830700	0.6117	0	52.40
chr7	0.9032	159345973	0.0000	2.7922	4449297	1684954	1656584	0.6430	0	48.06
chr8	0.6058	145138636	0.0000	2.2996	3337573	1010540	1035197	0.6425	0	23.55
chr9	0.8393	138394717	0.0000	2.6706	3696023	1353150	1345427	0.6460	0	42.47
chr10	0.8059	133797422	0.0000	2.8999	3879982	1303849	1200930	0.6386	0	29.54
chr11	1.0040	135086622	0.0000	2.9959	4047017	1504210	1646059	0.6403	0	42.51
chr12	1.0368	133275309	0.0000	3.2517	4333649	1626269	1585522	0.6262	0	47.56
chr13	0.4363	114364328	0.0000	1.6546	1892312	571609	590035	0.6388	0	21.05
chr14	0.9257	107043718	0.0000	2.8044	3001905	1164273	1136697	0.6183	0	68.54
chr15	0.9214	101991189	0.0000	2.9195	2977588	1112427	1070135	0.6388	0	38.53
chr16	1.3822	90338345	0.0000	4.2466	3836331	1434569	1463023	0.6563	0	44.56
chr17	2.3986	83257441	0.0000	5.7300	4770665	2256177	2373030	0.6042	0	116.99
chr18	0.4961	80373285	0.0000	2.0334	1634318	455125	471640	0.6420	0	26.49
chr19	2.7708	58617616	0.0000	7.1866	4212617	2040031	1730456	0.6432	0	78.62
chr20	1.0523	64444167	0.0000	3.5152	2265352	812582	761806	0.6497	0	38.61
chr21	1.2996	46709983	0.0000	2.9095	1359004	936068	489282	0.6545	0	101.81
chr22	1.3163	50818468	0.0000	4.0754	2071077	765477	787936	0.6491	0	40.98
chrX	0.3893	156040895	0.0000	1.7369	2710235	715628	697392	0.6247	0	19.69
chrY	0.0086	57227415	0.0000	0.1577	90252	6256	5775	0.5524	0	0.83
chrM	466.3796	16569	0.0000	99.6801	16516	152979	37530	0.4445	329	697.64
chr1_KI270706v1_random	0.3971	175055	0.0000	3.4189	5985	569	1043	0.5701	0	11.10
chr1_KI270707v1_random	0.1021	32032	0.0000	3.5059	1123	29	49	0.5433	0	0.89
