#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.9295	248956422	0.0000	3.3342	8300741	2653245	2724039	0.6054	0	85.47
chr2	0.5249	242193529	0.0000	2.5905	6274015	1496920	1461126	0.6332	0	23.66
chr3	0.5108	198295559	0.0000	2.5080	4973308	1187265	1169566	0.6348	0	22.79
chr4	0.3295	190214555	0.0000	1.8017	3427108	745764	713849	0.6290	0	15.03
chr5	0.5298	181538259	0.0000	2.4402	4429912	1093624	1146703	0.6367	0	24.08
chr6	0.6614	170805979	0.0000	2.8908	4937639	1361554	1270374	0.6077	0	42.90
chr7	0.6435	159345973	0.0000	2.8507	4542457	1199012	1184848	0.6398	0	34.42
chr8	0.4123	145138636	0.0000	2.2802	3309435	696359	698884	0.6377	0	16.30
chr9	0.6036	138394717	0.0000	2.7065	3745631	972111	971239	0.6417	0	29.10
chr10	0.5510	133797422	0.0000	2.8562	3821473	893143	821849	0.6345	0	20.14
chr11	0.7036	135086622	0.0000	3.0389	4105098	1053375	1157954	0.6361	0	29.67
chr12	0.7165	133275309	0.0000	3.2798	4371140	1131678	1090398	0.6217	0	33.59
chr13	0.2982	114364328	0.0000	1.6423	1878220	391666	403340	0.6325	0	14.11
chr14	0.6438	107043718	0.0000	2.8320	3031432	813605	788708	0.6131	0	64.48
chr15	0.6466	101991189	0.0000	2.9614	3020361	776463	757270	0.6352	0	25.75
chr16	0.9667	90338345	0.0000	4.2160	3808690	1005706	1023196	0.6557	0	32.84
chr17	1.6599	83257441	0.0000	5.6203	4679292	1563204	1643247	0.5958	0	104.49
chr18	0.3395	80373285	0.0000	1.9787	1590373	318663	316927	0.6354	0	18.63
chr19	1.9562	58617616	0.0000	7.1710	4203498	1412440	1252560	0.6409	0	49.59
chr20	0.7260	64444167	0.0000	3.3664	2169423	560709	527112	0.6458	0	26.94
chr21	0.8976	46709983	0.0000	2.7956	1305841	673515	317244	0.6441	0	43.61
chr22	0.9033	50818468	0.0000	4.0807	2073754	521800	545333	0.6466	0	27.07
chrX	0.2426	156040895	0.0000	1.6358	2552560	447937	434302	0.6193	0	11.58
chrY	0.0334	57227415	0.0000	0.3823	218791	25192	19621	0.5578	0	2.56
chrM	627.1604	16569	0.0000	99.3542	16462	216198	46333	0.4435	380	1927.58
chr1_KI270706v1_random	0.0754	175055	0.0000	2.6380	4618	236	76	0.5031	0	0.90
chr1_KI270707v1_random	0.0591	32032	0.0000	3.6838	1180	15	31	0.4839	0	0.34
chr1_KI270708v1_random	0.0328	127682	0.0000	1.4293	1825	47	55	0.4853	0	0.34
chr1_KI270709v1_random	0.0020	66860	0.0000	0.0703	47	3	0	0.4091	0	0.08
chr1_KI270710v1_random	0.0060	40176	0.0000	0.5053	203	3	3	0.4650	0	0.09
chr1_KI270711v1_random	0.0474	42210	0.0000	2.3170	978	11	40	0.5030	0	0.39
chr1_KI270712v1_random	0.0920	176043	0.0000	1.9217	3383	177	202	0.5997	0	1.55
chr1_KI270713v1_random	99.0631	40745	0.0000	12.5341	5107	3188	89348	0.4878	0	2156.29
chr1_KI270714v1_random	0.3241	41717	0.0000	3.5357	1475	93	226	0.5447	0	3.01
