#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6126	248956422	0.0000	2.2398	5576137	1794271	1787429	0.5948	0	68.80
chr2	0.3334	242193529	0.0000	1.6766	4060595	964005	939664	0.6236	0	14.52
chr3	0.3232	198295559	0.0000	1.6267	3225679	763940	747222	0.6257	0	14.15
chr4	0.2068	190214555	0.0000	1.1093	2110041	474860	453527	0.6190	0	9.61
chr5	0.3368	181538259	0.0000	1.5249	2768320	705083	739664	0.6306	0	15.92
chr6	0.4477	170805979	0.0000	1.9565	3341849	938398	864286	0.5971	0	35.47
chr7	0.3866	159345973	0.0000	1.7961	2861990	724415	727255	0.6324	0	18.94
chr8	0.2609	145138636	0.0000	1.4854	2155950	439364	455608	0.6305	0	9.73
chr9	0.3717	138394717	0.0000	1.7272	2390336	611913	600602	0.6348	0	19.84
chr10	0.3440	133797422	0.0000	1.7837	2386495	562002	523038	0.6271	0	12.10
chr11	0.4334	135086622	0.0000	1.9510	2635599	663070	717187	0.6287	0	19.12
chr12	0.4736	133275309	0.0000	2.1470	2861414	750224	739567	0.6108	0	22.36
chr13	0.1901	114364328	0.0000	1.0583	1210342	253249	261453	0.6233	0	9.59
chr14	0.4128	107043718	0.0000	1.8417	1971420	519154	520959	0.6046	0	51.11
chr15	0.4134	101991189	0.0000	1.9063	1944260	512465	480524	0.6209	0	19.64
chr16	0.5741	90338345	0.0000	2.6986	2437863	606951	614666	0.6477	0	17.51
chr17	1.1473	83257441	0.0000	3.8088	3171149	1116130	1121828	0.5780	0	100.07
chr18	0.2125	80373285	0.0000	1.2631	1015226	197733	205194	0.6300	0	10.52
chr19	1.2160	58617616	0.0000	5.0174	2941107	899203	779091	0.6354	0	35.16
chr20	0.4494	64444167	0.0000	2.2594	1456056	354630	328064	0.6379	0	16.17
chr21	0.4694	46709983	0.0000	1.9279	900533	322653	196282	0.6429	0	36.66
chr22	0.5768	50818468	0.0000	2.7701	1407729	345925	345261	0.6378	0	19.10
chrX	0.1766	156040895	0.0000	1.1588	1808236	334649	316035	0.6096	0	9.00
chrY	0.0039	57227415	0.0000	0.0792	45318	3172	2302	0.5548	0	0.44
chrM	86.7236	16569	0.0000	98.5153	16323	29118	7193	0.4383	60	231.19
chr1_KI270706v1_random	0.2083	175055	0.0000	2.0502	3589	392	473	0.5600	0	4.26
chr1_KI270707v1_random	0.0640	32032	0.0000	2.5599	820	19	30	0.5051	0	0.49
chr1_KI270708v1_random	0.0376	127682	0.0000	1.2351	1577	62	58	0.5045	0	0.46
chr1_KI270709v1_random	0.0006	66860	0.0000	0.0628	42	1	0	0.3864	0	0.03
chr1_KI270710v1_random	0.0009	40176	0.0000	0.0946	38	1	0	0.3902	0	0.03
chr1_KI270711v1_random	0.0250	42210	0.0000	0.9476	400	16	9	0.5478	0	0.41
chr1_KI270712v1_random	0.1152	176043	0.0000	1.6814	2960	344	136	0.6607	0	2.26
chr1_KI270713v1_random	64.0775	40745	0.0000	9.3877	3825	1911	57877	0.4878	0	1682.66
chr1_KI270714v1_random	0.6749	41717	0.0000	3.9073	1630	136	529	0.4796	0	10.51
chr2_KI270715v1_random	0.0005	161471	0.0000	0.0272	44	0	2	0.4091	0	0.03
chr2_KI270716v1_random	0.0009	153799	0.0000	0.0572	88	0	3	0.3864	0	0.04
chr3_GL000221v1_random	1.0512	155397	0.0000	3.8624	6002	791	3045	0.6288	0	28.62
chr4_GL000008v2_random	0.0941	209709	0.0000	1.4091	2955	329	144	0.5885	0	2.07
chr5_GL000208v1_random	0.0000	92689	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr9_KI270717v1_random	0.0470	40062	0.0000	2.1242	851	18	29	0.5895	0	0.42
chr9_KI270718v1_random	4.5759	38054	0.0000	8.0859	3077	639	3391	0.6318	0	64.34
chr9_KI270719v1_random	0.4573	176845	0.0000	2.5582	4524	1241	704	0.6494	0	5.26
chr9_KI270720v1_random	0.0146	39050	0.0000	0.7145	279	11	3	0.4694	0	0.21
chr11_KI270721v1_random	0.3777	100316	0.0000	2.3207	2328	720	184	0.7134	0	10.46
chr14_GL000009v2_random	0.0925	201709	0.0000	1.5636	3154	274	176	0.5587	0	1.95
chr14_GL000225v1_random	0.0078	211173	0.0000	0.5176	1093	28	13	0.5511	0	0.13
chr14_KI270722v1_random	0.0391	194050	0.0000	1.0667	2070	72	117	0.5389	0	0.76
chr14_GL000194v1_random	0.4374	191469	0.0000	2.8213	5402	506	1461	0.6137	0	11.07
chr14_KI270723v1_random	0.1723	38115	0.0000	2.7260	1039	72	88	0.5063	0	1.69
chr14_KI270724v1_random	0.2020	39555	0.0000	2.0731	820	73	121	0.5245	0	2.65
chr14_KI270725v1_random	0.0206	172810	0.0000	0.5538	957	26	60	0.6252	0	0.47
chr14_KI270726v1_random	0.0753	43739	0.0000	1.6919	740	52	30	0.5507	0	1.01
chr15_KI270727v1_random	0.1004	448248	0.0000	1.4447	6476	452	612	0.6265	0	1.83
chr16_KI270728v1_random	0.0446	1872759	0.0000	0.8861	16595	753	1257	0.5404	0	1.38
chr17_GL000205v2_random	3.8566	185591	0.0000	8.3619	15519	9539	7487	0.5444	0	30.76
