#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.9398	248956422	0.0000	2.6712	6650212	2670689	2769807	0.5963	0	85.98
chr2	0.4886	242193529	0.0000	2.0426	4947163	1398207	1362612	0.6317	0	20.66
chr3	0.4803	198295559	0.0000	1.9805	3927166	1128259	1093532	0.6328	0	24.07
chr4	0.3080	190214555	0.0000	1.3319	2533487	701702	665669	0.6319	0	14.07
chr5	0.4934	181538259	0.0000	1.8838	3419730	1038396	1052907	0.6371	0	22.02
chr6	0.6453	170805979	0.0000	2.2628	3865041	1334332	1237791	0.6023	0	43.17
chr7	0.5805	159345973	0.0000	2.2526	3589372	1085524	1070366	0.6385	0	27.91
chr8	0.3961	145138636	0.0000	1.7555	2547932	664656	677010	0.6413	0	15.65
chr9	0.5641	138394717	0.0000	2.1533	2980061	909543	910714	0.6424	0	27.56
chr10	0.5178	133797422	0.0000	2.2524	3013591	837274	778756	0.6344	0	18.40
chr11	0.6492	135086622	0.0000	2.4154	3262931	969649	1074637	0.6368	0	27.25
chr12	0.6833	133275309	0.0000	2.6294	3504399	1090162	1033824	0.6211	0	37.46
chr13	0.2821	114364328	0.0000	1.2463	1425275	366059	387686	0.6336	0	13.61
chr14	0.6366	107043718	0.0000	2.2593	2418481	799440	786288	0.6076	0	65.21
chr15	0.6132	101991189	0.0000	2.3928	2440403	745291	711862	0.6339	0	24.71
chr16	0.8838	90338345	0.0000	3.5005	3162265	918608	941596	0.6553	0	27.02
chr17	1.7811	83257441	0.0000	4.7404	3946772	1661934	1775280	0.5629	0	104.09
chr18	0.3133	80373285	0.0000	1.4682	1180070	289108	298319	0.6405	0	16.82
chr19	1.7956	58617616	0.0000	6.2996	3692660	1311393	1140255	0.6408	0	45.73
chr20	0.6882	64444167	0.0000	2.7445	1768670	543399	490132	0.6464	0	25.78
chr21	1.1873	46709983	0.0000	2.3201	1083730	986221	323068	0.6670	0	129.73
chr22	0.8285	50818468	0.0000	3.3903	1722886	484921	496176	0.6473	0	24.57
chrX	0.2390	156040895	0.0000	1.3175	2055767	436666	434998	0.6204	0	11.88
chrY	0.0052	57227415	0.0000	0.0937	53614	3840	3427	0.5440	0	0.61
chrM	458.3304	16569	0.0000	99.4930	16485	144392	48476	0.4359	289	1073.28
chr1_KI270706v1_random	0.1131	175055	0.0000	2.2821	3995	273	196	0.5309	0	1.52
chr1_KI270707v1_random	0.0316	32032	0.0000	1.5391	493	6	19	0.5005	0	0.27
chr1_KI270708v1_random	0.0196	127682	0.0000	0.7746	989	42	22	0.5097	0	0.26
chr1_KI270709v1_random	0.0000	66860	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270710v1_random	0.0014	40176	0.0000	0.0697	28	0	2	0.6429	0	0.05
chr1_KI270711v1_random	0.0875	42210	0.0000	3.1936	1348	14	81	0.4496	0	0.60
chr1_KI270712v1_random	0.0776	176043	0.0000	1.2628	2223	163	155	0.6198	0	1.34
chr1_KI270713v1_random	130.2201	40745	0.0000	10.7056	4362	2875	118452	0.4867	0	2160.96
chr1_KI270714v1_random	0.3402	41717	0.0000	2.8957	1208	73	259	0.5203	0	3.79
chr2_KI270715v1_random	0.0016	161471	0.0000	0.0545	88	6	0	0.4091	0	0.07
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.4527	155397	0.0000	2.6481	4115	242	1391	0.6225	0	11.87
chr4_GL000008v2_random	0.0655	209709	0.0000	1.3614	2855	259	72	0.5894	0	1.44
chr5_GL000208v1_random	0.0164	92689	0.0000	0.1791	166	22	13	0.5507	0	0.47
chr9_KI270717v1_random	0.1512	40062	0.0000	3.9564	1585	43	100	0.5412	0	0.99
chr9_KI270718v1_random	7.7418	38054	0.0000	11.0448	4203	650	6132	0.6472	0	122.35
chr9_KI270719v1_random	0.9825	176845	0.0000	3.6835	6514	2382	1703	0.6526	0	10.37
chr9_KI270720v1_random	0.0299	39050	0.0000	0.9193	359	22	7	0.3348	0	0.36
chr11_KI270721v1_random	0.5946	100316	0.0000	4.0522	4065	1120	262	0.6901	0	14.92
chr14_GL000009v2_random	0.1147	201709	0.0000	1.4600	2945	265	289	0.5583	0	2.62
chr14_GL000225v1_random	0.0299	211173	0.0000	1.0678	2255	103	55	0.5790	0	0.42
chr14_KI270722v1_random	0.0160	194050	0.0000	0.5483	1064	58	23	0.5321	0	0.26
chr14_GL000194v1_random	0.2589	191469	0.0000	1.8468	3536	529	644	0.6134	0	5.17
chr14_KI270723v1_random	0.2426	38115	0.0000	2.5974	990	66	155	0.5278	0	3.13
chr14_KI270724v1_random	0.3608	39555	0.0000	2.3436	927	156	181	0.5375	0	4.09
chr14_KI270725v1_random	0.0173	172810	0.0000	0.5573	963	32	37	0.5723	0	0.32
chr14_KI270726v1_random	0.1072	43739	0.0000	2.1217	928	68	45	0.5511	0	1.01
chr15_KI270727v1_random	0.0838	448248	0.0000	1.2042	5398	351	522	0.5952	0	1.41
chr16_KI270728v1_random	0.0521	1872759	0.0000	0.6896	12915	871	1449	0.5817	0	1.80
chr17_GL000205v2_random	7.4371	185591	0.0000	13.1326	24373	15746	16720	0.5549	0	63.32
chr17_KI270729v1_random	0.0024	280839	0.0000	0.1207	339	10	9	0.4381	0	0.08
chr17_KI270730v1_random	0.0000	112551	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270731v1_random	0.2978	150754	0.0000	2.4809	3740	423	627	0.6055	0	5.59
chr22_KI270732v1_random	0.0028	41543	0.0000	0.2792	116	3	0	0.5000	0	0.05
chr22_KI270733v1_random	99.0382	179772	0.0000	25.7660	46320	415198	5374	0.7110	0	1461.59
chr22_KI270734v1_random	0.5339	165050	0.0000	3.1318	5169	793	1245	0.6504	0	11.25
chr22_KI270735v1_random	0.0021	42811	0.0000	0.2056	88	1	1	0.5568	0	0.05
chr22_KI270736v1_random	0.0012	181920	0.0000	0.0242	44	0	5	0.5909	0	0.08
chr22_KI270737v1_random	0.0026	103838	0.0000	0.1445	150	3	4	0.4291	0	0.07
chr22_KI270738v1_random	0.0028	99375	0.0000	0.1228	122	7	0	0.5252	0	0.09
chr22_KI270739v1_random	0.0024	73985	0.0000	0.1176	87	2	2	0.4432	0	0.07
chrY_KI270740v1_random	0.0047	37240	0.0000	0.1182	44	0	4	0.5455	0	0.14
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0203	2165	0.0000	2.0323	44	1	0	0.3864	0	0.14
chrUn_KI270303v1	0.0000	1942	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0000	1201	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
