#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.0903	248956422	0.0000	3.5221	8768562	3143909	3184494	0.6119	0	89.20
chr2	0.6361	242193529	0.0000	2.7149	6575224	1821370	1773632	0.6386	0	30.34
chr3	0.6155	198295559	0.0000	2.6365	5228151	1442560	1404586	0.6407	0	27.59
chr4	0.3888	190214555	0.0000	1.8150	3452378	877238	850939	0.6361	0	18.04
chr5	0.6221	181538259	0.0000	2.4724	4488332	1276176	1361583	0.6431	0	29.02
chr6	0.7981	170805979	0.0000	3.0293	5174262	1632669	1554329	0.6142	0	47.20
chr7	0.7512	159345973	0.0000	2.9397	4684347	1389611	1400721	0.6446	0	40.36
chr8	0.5060	145138636	0.0000	2.3747	3446611	848912	867169	0.6447	0	19.95
chr9	0.7421	138394717	0.0000	2.8733	3976436	1198695	1197314	0.6473	0	36.04
chr10	0.6639	133797422	0.0000	2.9696	3973248	1081028	990724	0.6410	0	24.31
chr11	0.8378	135086622	0.0000	3.1350	4234961	1250668	1389215	0.6429	0	36.52
chr12	0.8681	133275309	0.0000	3.4214	4559853	1375066	1326364	0.6275	0	40.02
chr13	0.3644	114364328	0.0000	1.6725	1912698	479331	494430	0.6414	0	17.22
chr14	0.7626	107043718	0.0000	2.9434	3150706	952477	952060	0.6218	0	66.60
chr15	0.7895	101991189	0.0000	3.1561	3218918	961252	916221	0.6389	0	32.64
chr16	1.1281	90338345	0.0000	4.4072	3981375	1183686	1190752	0.6590	0	35.75
chr17	2.0297	83257441	0.0000	6.0674	5051544	1907439	2024066	0.6022	0	110.77
chr18	0.3996	80373285	0.0000	2.0023	1609334	369850	380488	0.6432	0	22.21
chr19	2.3593	58617616	0.0000	7.7247	4528064	1735231	1488514	0.6448	0	67.17
chr20	0.8914	64444167	0.0000	3.6819	2372766	692336	647032	0.6506	0	33.91
chr21	1.0187	46709983	0.0000	2.9162	1362136	738735	391902	0.6492	0	48.25
chr22	1.0961	50818468	0.0000	4.3356	2203298	637446	660686	0.6499	0	33.56
chrX	0.3283	156040895	0.0000	1.8194	2838999	615270	582653	0.6253	0	16.16
chrY	0.0070	57227415	0.0000	0.1377	78811	5047	4821	0.5577	0	0.73
chrM	557.1757	16569	0.0000	99.7646	16530	208105	38951	0.4457	290	2808.75
chr1_KI270706v1_random	0.5429	175055	0.0000	6.3437	11105	867	1371	0.5513	0	12.42
chr1_KI270707v1_random	0.1640	32032	0.0000	6.1844	1981	71	52	0.4960	0	1.01
chr1_KI270708v1_random	0.0788	127682	0.0000	2.0175	2576	74	170	0.5067	0	1.26
chr1_KI270709v1_random	0.0038	66860	0.0000	0.1825	122	6	0	0.4488	0	0.10
chr1_KI270710v1_random	0.0049	40176	0.0000	0.2962	119	3	2	0.5787	0	0.09
chr1_KI270711v1_random	0.0446	42210	0.0000	1.8645	787	26	20	0.5252	0	0.59
chr1_KI270712v1_random	0.1355	176043	0.0000	2.2557	3971	262	301	0.6244	0	2.17
chr1_KI270713v1_random	95.6477	40745	0.0000	11.3094	4608	3243	86305	0.4878	0	2158.07
chr1_KI270714v1_random	0.3647	41717	0.0000	4.1278	1722	106	252	0.5722	0	3.62
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	1.9411	155397	0.0000	7.7994	12120	1529	5476	0.6201	0	46.76
chr4_GL000008v2_random	0.1404	209709	0.0000	3.1458	6597	457	271	0.5551	0	1.80
chr5_GL000208v1_random	0.0283	92689	0.0000	0.3798	352	55	6	0.5066	0	1.02
chr9_KI270717v1_random	0.1339	40062	0.0000	5.6238	2253	23	104	0.5280	0	0.81
chr9_KI270718v1_random	6.3594	38054	0.0000	13.1103	4989	620	4947	0.6590	0	103.39
chr9_KI270719v1_random	1.6876	176845	0.0000	4.7041	8319	4767	2271	0.6653	0	21.70
chr9_KI270720v1_random	0.0290	39050	0.0000	1.7311	676	5	26	0.4239	0	0.24
chr11_KI270721v1_random	0.7408	100316	0.0000	4.0033	4016	1411	331	0.7035	0	20.84
chr14_GL000009v2_random	0.2005	201709	0.0000	3.7941	7653	458	506	0.5559	0	3.61
chr14_GL000225v1_random	0.0335	211173	0.0000	1.5367	3245	97	75	0.5456	0	0.35
chr14_KI270722v1_random	0.0663	194050	0.0000	1.4775	2867	90	225	0.5011	0	1.07
chr14_GL000194v1_random	0.4871	191469	0.0000	4.6859	8972	964	1234	0.6109	0	8.01
chr14_KI270723v1_random	0.3212	38115	0.0000	4.2529	1621	92	203	0.5514	0	3.71
chr14_KI270724v1_random	0.4088	39555	0.0000	3.1728	1255	185	205	0.5499	0	4.93
chr14_KI270725v1_random	0.0509	172810	0.0000	0.9074	1568	64	142	0.6227	0	1.33
chr14_KI270726v1_random	0.1744	43739	0.0000	3.7495	1640	116	71	0.5475	0	1.39
chr15_KI270727v1_random	0.1595	448248	0.0000	1.5628	7005	607	1058	0.6448	0	3.09
