#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	0.6556	248956422	0.0000	1.6512	4110683	1914083	2010816	0.5645	0	81.74
chr2	0.3215	242193529	0.0000	1.2171	2947807	949256	939760	0.5931	0	12.06
chr3	0.3139	198295559	0.0000	1.1579	2296079	757457	751026	0.5951	0	14.16
chr4	0.2004	190214555	0.0000	0.7883	1499384	475824	449555	0.5896	0	7.91
chr5	0.3272	181538259	0.0000	1.1254	2043045	714944	728813	0.5980	0	12.58
chr6	0.4296	170805979	0.0000	1.3522	2309622	924326	849436	0.5727	0	37.15
chr7	0.3739	159345973	0.0000	1.3925	2218964	728403	715765	0.6014	0	15.11
chr8	0.2551	145138636	0.0000	1.0224	1483895	443782	457061	0.6009	0	9.07
chr9	0.3626	138394717	0.0000	1.3125	1816432	604315	612331	0.6084	0	15.67
chr10	0.3300	133797422	0.0000	1.3005	1740102	553299	515897	0.5984	0	10.20
chr11	0.4160	135086622	0.0000	1.4459	1953187	646319	716788	0.6013	0	17.84
chr12	0.4457	133275309	0.0000	1.5595	2078377	723924	713786	0.5877	0	24.11
chr13	0.1848	114364328	0.0000	0.7306	835491	248273	265058	0.5911	0	7.28
chr14	0.4246	107043718	0.0000	1.3160	1408654	545690	548641	0.5773	0	61.47
chr15	0.3881	101991189	0.0000	1.4184	1446603	492567	465276	0.5952	0	15.59
chr16	0.5529	90338345	0.0000	2.1873	1976013	613097	598228	0.6203	0	13.57
chr17	1.3171	83257441	0.0000	2.9371	2445374	1258903	1347382	0.5199	0	98.80
chr18	0.1993	80373285	0.0000	0.8359	671833	193982	194721	0.5971	0	9.72
chr19	1.1065	58617616	0.0000	3.9756	2330383	848377	723275	0.6168	0	28.17
chr20	0.4271	64444167	0.0000	1.6921	1090469	347342	320858	0.6107	0	11.06
chr21	1.5183	46709983	0.0000	1.4835	692925	1563824	197312	0.6731	0	134.20
chr22	0.5212	50818468	0.0000	2.1185	1076589	328551	314262	0.6138	0	12.51
chrX	0.1607	156040895	0.0000	0.7630	1190655	313112	299473	0.5845	0	6.46
chrY	0.0064	57227415	0.0000	0.0728	41667	5350	4440	0.5071	0	0.74
chrM	1240.6748	16569	0.0000	99.4146	16472	421186	129471	0.4506	835	2203.77
chr1_KI270706v1_random	0.0840	175055	0.0000	1.0345	1811	274	96	0.4842	0	1.01
chr1_KI270707v1_random	0.0772	32032	0.0000	1.1707	375	5	58	0.4781	0	0.74
chr1_KI270708v1_random	0.0395	127682	0.0000	0.5169	660	111	19	0.4955	0	0.69
chr1_KI270709v1_random	0.0033	66860	0.0000	0.0658	44	5	0	0.2727	0	0.13
chr1_KI270710v1_random	0.0011	40176	0.0000	0.1095	44	0	1	0.3636	0	0.03
chr1_KI270711v1_random	0.1186	42210	0.0000	1.7887	755	0	131	0.4273	0	1.04
chr1_KI270712v1_random	0.1331	176043	0.0000	1.4871	2618	218	355	0.5838	0	1.53
chr1_KI270713v1_random	99.6113	40745	0.0000	6.4008	2608	1236	92212	0.4874	0	2157.44
chr1_KI270714v1_random	0.2216	41717	0.0000	1.3304	555	106	131	0.4956	0	2.75
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0018	153799	0.0000	0.0163	25	0	11	0.4000	0	0.14
chr3_GL000221v1_random	0.4245	155397	0.0000	1.7079	2654	331	1243	0.5892	0	8.23
chr4_GL000008v2_random	0.0894	209709	0.0000	0.8574	1798	339	134	0.5590	0	1.64
chr5_GL000208v1_random	0.0004	92689	0.0000	0.0442	41	1	0	0.5455	0	0.02
chr9_KI270717v1_random	0.2473	40062	0.0000	2.8905	1158	77	166	0.5116	0	1.84
chr9_KI270718v1_random	4.1948	38054	0.0000	6.8114	2592	661	3094	0.5998	0	51.97
chr9_KI270719v1_random	0.7845	176845	0.0000	3.3046	5844	1929	1495	0.6058	0	6.58
chr9_KI270720v1_random	0.0978	39050	0.0000	0.9859	385	28	69	0.3926	0	1.08
chr11_KI270721v1_random	0.3189	100316	0.0000	2.0565	2063	618	143	0.6572	0	6.19
chr14_GL000009v2_random	0.0846	201709	0.0000	0.8131	1640	151	284	0.5396	0	1.44
chr14_GL000225v1_random	0.0322	211173	0.0000	0.2974	628	135	40	0.4811	0	0.69
chr14_KI270722v1_random	0.0367	194050	0.0000	0.3731	724	103	81	0.5318	0	0.81
chr14_GL000194v1_random	0.2502	191469	0.0000	1.6541	3167	578	578	0.5733	0	4.20
chr14_KI270723v1_random	0.0585	38115	0.0000	0.8291	316	21	45	0.5200	0	0.91
chr14_KI270724v1_random	0.1819	39555	0.0000	1.1377	450	116	74	0.5243	0	2.26
chr14_KI270725v1_random	0.0305	172810	0.0000	0.4780	826	48	75	0.5574	0	0.57
chr14_KI270726v1_random	0.0882	43739	0.0000	0.6585	288	66	31	0.5087	0	1.16
chr15_KI270727v1_random	0.0402	448248	0.0000	0.3940	1766	136	297	0.6299	0	0.85
chr16_KI270728v1_random	0.0514	1872759	0.0000	0.3535	6620	1020	1426	0.5289	0	1.56
chr17_GL000205v2_random	5.0712	185591	0.0000	8.9918	16688	11003	11716	0.5461	0	42.89
chr17_KI270729v1_random	0.0033	280839	0.0000	0.0612	172	15	12	0.4427	0	0.16
chr17_KI270730v1_random	0.0031	112551	0.0000	0.0622	70	0	10	0.5714	0	0.13
chr22_KI270731v1_random	0.1590	150754	0.0000	1.4321	2159	221	375	0.5707	0	2.11
chr22_KI270732v1_random	0.0039	41543	0.0000	0.0987	41	4	0	0.6585	0	0.13
chr22_KI270733v1_random	142.3471	179772	0.0000	22.7744	40942	640412	3289	0.6896	0	1182.06
chr22_KI270734v1_random	0.2977	165050	0.0000	1.5741	2598	591	615	0.6151	0	4.16
chr22_KI270735v1_random	0.0000	42811	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270736v1_random	0.0013	181920	0.0000	0.0313	57	5	3	0.4340	0	0.08
chr22_KI270737v1_random	0.0013	103838	0.0000	0.0424	44	0	3	0.4091	0	0.06
chr22_KI270738v1_random	0.0000	99375	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270739v1_random	0.0121	73985	0.0000	0.1622	120	0	22	0.3281	0	0.39
chrY_KI270740v1_random	0.0118	37240	0.0000	0.1182	44	0	10	0.5455	0	0.34
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.2439	2165	0.0000	2.0323	44	12	0	0.3636	0	1.69
chrUn_KI270303v1	0.0000	1942	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0000	1201	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0467	37690	0.0000	0.1167	44	40	0	0.4091	0	1.37
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0000	2145	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	0.4052	392061	0.0000	1.0868	4261	1298	2742	0.5741	0	9.87
chrUn_KI270466v1	0.0000	1233	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270465v1	0.0000	1774	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270467v1	0.0000	3920	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270435v1	0.0005	92983	0.0000	0.0473	44	1	0	0.5455	0	0.02
chrUn_KI270438v1	0.0079	112505	0.0000	0.0604	68	0	26	0.2647	0	0.32
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.0190	1951	0.0000	1.8965	37	1	0	0.3784	0	0.14
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0078	22689	0.0000	0.1939	44	0	4	0.3864	0	0.18
chrUn_KI270519v1	0.0003	138126	0.0000	0.0319	44	0	1	0.2500	0	0.02
chrUn_KI270522v1	0.1057	5674	0.0000	0.8812	50	24	0	0.4000	0	1.12
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0000	993	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270538v1	0.0048	91309	0.0000	0.0964	88	0	10	0.3977	0	0.17
chrUn_KI270544v1	0.0000	1202	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270548v1	0.0000	1599	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
