#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.0918	248956422	0.0000	1.7947	4468138	3117313	3249083	0.5673	0	93.15
chr2	0.5210	242193529	0.0000	1.3386	3242039	1507133	1461266	0.5994	0	19.60
chr3	0.5175	198295559	0.0000	1.3005	2578854	1217865	1195704	0.5990	0	30.91
chr4	0.3346	190214555	0.0000	0.9086	1728379	762210	737420	0.5933	0	13.93
chr5	0.5159	181538259	0.0000	1.2479	2265435	1076908	1127835	0.6026	0	21.36
chr6	0.7913	170805979	0.0000	1.5559	2657623	1660649	1513779	0.5710	0	49.03
chr7	0.5871	159345973	0.0000	1.4555	2319321	1116127	1085117	0.6090	0	25.68
chr8	0.4126	145138636	0.0000	1.1903	1727599	705339	709488	0.6019	0	14.27
chr9	0.5540	138394717	0.0000	1.3987	1935746	893259	912089	0.6119	0	20.09
chr10	0.5494	133797422	0.0000	1.4761	1975039	885195	844469	0.6008	0	18.18
chr11	0.6801	135086622	0.0000	1.6136	2179729	1040680	1120931	0.6078	0	24.15
chr12	0.7700	133275309	0.0000	1.7356	2313121	1200828	1210636	0.5903	0	55.95
chr13	0.3062	114364328	0.0000	0.8441	965395	397863	427163	0.5954	0	11.65
chr14	0.7473	107043718	0.0000	1.5172	1624040	959689	915775	0.5832	0	69.20
chr15	0.6494	101991189	0.0000	1.5573	1588310	803917	753204	0.5960	0	34.47
chr16	0.8399	90338345	0.0000	2.2215	2006853	892153	894674	0.6247	0	21.21
chr17	1.8383	83257441	0.0000	3.0711	2556879	1727308	1850489	0.5626	0	109.32
chr18	0.3303	80373285	0.0000	0.9694	779142	320989	304015	0.6002	0	24.85
chr19	1.7742	58617616	0.0000	4.0683	2384736	1316505	1129942	0.6234	0	48.10
chr20	0.6676	64444167	0.0000	1.7839	1149619	522192	491371	0.6175	0	19.41
chr21	1.4811	46709983	0.0000	1.6086	751375	1317548	326235	0.6567	0	135.43
chr22	0.8485	50818468	0.0000	2.2485	1142646	530709	484571	0.6170	0	22.70
chrX	0.2748	156040895	0.0000	0.8824	1376892	528275	484754	0.5890	0	11.26
chrY	0.0067	57227415	0.0000	0.0604	34576	5447	4096	0.5100	0	0.68
chrM	949.5279	16569	0.0000	99.2154	16439	301799	92107	0.4354	508	3198.23
chr1_KI270706v1_random	0.1067	175055	0.0000	1.0608	1857	233	225	0.5055	0	1.41
chr1_KI270707v1_random	0.0196	32032	0.0000	0.3184	102	19	1	0.6073	0	0.43
chr1_KI270708v1_random	0.0277	127682	0.0000	0.4840	618	51	43	0.5192	0	0.49
chr1_KI270709v1_random	0.0038	66860	0.0000	0.1780	119	4	3	0.3906	0	0.10
chr1_KI270710v1_random	0.0000	40176	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr1_KI270711v1_random	0.0932	42210	0.0000	1.6418	693	0	97	0.4961	0	0.86
chr1_KI270712v1_random	0.1037	176043	0.0000	0.9077	1598	189	243	0.5939	0	1.91
chr1_KI270713v1_random	162.9203	40745	0.0000	7.5838	3090	1749	150703	0.4884	0	2180.95
chr1_KI270714v1_random	0.3148	41717	0.0000	2.1694	905	69	242	0.5575	0	2.90
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	0.4274	155397	0.0000	1.6866	2621	526	1062	0.5918	0	7.85
chr4_GL000008v2_random	0.0800	209709	0.0000	0.5961	1250	254	153	0.6214	0	1.69
chr5_GL000208v1_random	0.0046	92689	0.0000	0.0777	72	9	1	0.4057	0	0.20
chr9_KI270717v1_random	0.1682	40062	0.0000	1.9844	795	51	106	0.4689	0	1.48
chr9_KI270718v1_random	7.0941	38054	0.0000	7.4000	2816	545	5714	0.6253	0	107.70
chr9_KI270719v1_random	0.9979	176845	0.0000	2.9195	5163	2177	2035	0.6467	0	9.98
chr9_KI270720v1_random	0.0620	39050	0.0000	1.1319	442	11	44	0.3711	0	0.72
chr11_KI270721v1_random	0.4494	100316	0.0000	1.8591	1865	914	150	0.6913	0	8.42
chr14_GL000009v2_random	0.0354	201709	0.0000	0.5513	1112	87	92	0.5622	0	0.65
chr14_GL000225v1_random	0.0283	211173	0.0000	0.3992	843	60	82	0.6244	0	0.63
chr14_KI270722v1_random	0.0323	194050	0.0000	0.3721	722	74	85	0.5104	0	0.79
chr14_GL000194v1_random	0.1023	191469	0.0000	0.6273	1201	336	132	0.6267	0	2.71
chr14_KI270723v1_random	0.4570	38115	0.0000	2.3744	905	142	283	0.5103	0	4.65
chr14_KI270724v1_random	0.5491	39555	0.0000	1.8506	732	278	258	0.5250	0	5.59
chr14_KI270725v1_random	0.0104	172810	0.0000	0.2205	381	20	26	0.6110	0	0.30
chr14_KI270726v1_random	2.2440	43739	0.0000	2.4555	1074	1985	337	0.4892	0	52.29
chr15_KI270727v1_random	0.1143	448248	0.0000	0.6206	2782	357	855	0.6115	0	2.44
chr16_KI270728v1_random	0.1226	1872759	0.0000	0.5968	11176	2019	3434	0.5562	0	3.85
chr17_GL000205v2_random	7.1076	185591	0.0000	8.6685	16088	17096	13995	0.5388	0	53.82
chr17_KI270729v1_random	0.0007	280839	0.0000	0.0256	72	5	0	0.4657	0	0.05
chr17_KI270730v1_random	0.0000	112551	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270731v1_random	0.2463	150754	0.0000	1.5595	2351	472	417	0.5910	0	3.50
chr22_KI270732v1_random	0.0011	41543	0.0000	0.1059	44	1	0	0.5000	0	0.03
chr22_KI270733v1_random	109.0766	179772	0.0000	23.8029	42791	463895	5556	0.6803	0	1319.90
chr22_KI270734v1_random	0.4126	165050	0.0000	1.8594	3069	660	929	0.6282	0	6.38
chr22_KI270735v1_random	0.0000	42811	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270736v1_random	0.0009	181920	0.0000	0.0297	54	0	6	0.5823	0	0.05
chr22_KI270737v1_random	0.0022	103838	0.0000	0.0607	63	0	7	0.4802	0	0.09
chr22_KI270738v1_random	0.0000	99375	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr22_KI270739v1_random	0.0000	73985	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrY_KI270740v1_random	0.0000	37240	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270302v1	0.0000	2274	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270304v1	0.0000	2165	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270303v1	0.0000	1942	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270305v1	0.0000	1472	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270322v1	0.0000	21476	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270320v1	0.0000	4416	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270310v1	0.0000	1201	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270316v1	0.0000	1444	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270315v1	0.0000	2276	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270312v1	0.0000	998	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270311v1	0.0000	12399	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270317v1	0.0000	37690	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270412v1	0.0000	1179	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270411v1	0.0000	2646	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270414v1	0.0000	2489	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270419v1	0.0000	1029	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270418v1	0.0000	2145	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270420v1	0.0000	2321	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270424v1	0.0000	2140	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270417v1	0.0000	2043	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270422v1	0.0000	1445	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270423v1	0.0000	981	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270425v1	0.0000	1884	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270429v1	0.0000	1361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270442v1	0.7485	392061	0.0000	1.0159	3983	2314	4731	0.5951	0	18.46
chrUn_KI270466v1	0.0000	1233	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270465v1	0.0000	1774	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270467v1	0.0000	3920	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270435v1	0.0005	92983	0.0000	0.0473	44	1	0	0.4091	0	0.02
chrUn_KI270438v1	0.0000	112505	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270468v1	0.0000	4055	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270510v1	0.0000	2415	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270509v1	0.0000	2318	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270518v1	0.0000	2186	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270508v1	0.0000	1951	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270516v1	0.0000	1300	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270512v1	0.0018	22689	0.0000	0.1807	41	1	0	0.6585	0	0.04
chrUn_KI270519v1	0.0016	138126	0.0000	0.0319	44	5	0	0.3636	0	0.09
chrUn_KI270522v1	0.0000	5674	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270511v1	0.0000	8127	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270515v1	0.0000	6361	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270507v1	0.0000	5353	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270517v1	0.0000	3253	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270529v1	0.0000	1899	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270528v1	0.0000	2983	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270530v1	0.0000	2168	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270539v1	0.0000	993	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270538v1	0.0000	91309	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270544v1	0.0000	1202	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270548v1	0.0000	1599	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270583v1	0.0000	1400	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270587v1	0.0000	2969	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270580v1	0.0000	1553	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270581v1	0.0045	7046	0.0000	0.4542	32	0	1	0.3125	0	0.07
chrUn_KI270579v1	0.0000	31033	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270589v1	0.0000	44474	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270590v1	0.0000	4685	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270584v1	0.0000	4513	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270582v1	0.0000	6504	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270588v1	0.0000	6158	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270593v1	0.0000	3041	0.0000	0.0000	0	0	0	0.0000	0	0.00
chrUn_KI270591v1	0.0000	5796	0.0000	0.0000	0	0	0	0.0000	0	0.00
