#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
chr1	1.1103	248956422	0.0000	4.6392	11549691	3181491	3264048	0.6084	0	87.68
chr2	0.6148	242193529	0.0000	3.5904	8695750	1769850	1706549	0.6390	0	26.42
chr3	0.6070	198295559	0.0000	3.5044	6948981	1423884	1385304	0.6401	0	28.51
chr4	0.3855	190214555	0.0000	2.4468	4654147	870144	843751	0.6366	0	16.37
chr5	0.6155	181538259	0.0000	3.3546	6089827	1279083	1332756	0.6418	0	27.17
chr6	0.7940	170805979	0.0000	3.8804	6627929	1628674	1541751	0.6124	0	46.08
chr7	0.7105	159345973	0.0000	3.9308	6263620	1324961	1316589	0.6446	0	31.30
chr8	0.4954	145138636	0.0000	3.1385	4555235	843689	837420	0.6456	0	18.02
chr9	0.7159	138394717	0.0000	3.7826	5234962	1152391	1160459	0.6471	0	32.94
chr10	0.6521	133797422	0.0000	3.9847	5331389	1063351	972975	0.6414	0	22.36
chr11	0.8056	135086622	0.0000	4.1737	5638097	1210622	1329551	0.6414	0	32.72
chr12	0.8460	133275309	0.0000	4.5090	6009368	1350973	1281870	0.6271	0	43.96
chr13	0.3536	114364328	0.0000	2.2253	2544918	467868	477676	0.6424	0	15.46
chr14	0.7676	107043718	0.0000	3.8853	4158995	972067	943680	0.6185	0	67.67
chr15	0.7542	101991189	0.0000	4.1026	4184320	907704	886712	0.6401	0	28.85
chr16	1.1263	90338345	0.0000	5.9290	5356173	1173419	1198077	0.6605	0	34.17
chr17	1.9722	83257441	0.0000	7.9231	6596604	1832541	1988357	0.6021	0	108.18
chr18	0.3917	80373285	0.0000	2.6755	2150401	364466	371086	0.6423	0	22.71
chr19	2.1843	58617616	0.0000	9.9826	5851562	1618919	1366637	0.6464	0	57.36
chr20	0.8471	64444167	0.0000	4.8082	3098619	659541	614005	0.6534	0	29.21
chr21	1.3993	46709983	0.0000	3.8680	1806756	1155775	385295	0.6773	0	130.03
chr22	1.0697	50818468	0.0000	5.8347	2965105	623270	644420	0.6517	0	30.00
chrX	0.2785	156040895	0.0000	2.2647	3533783	514088	503168	0.6244	0	13.17
chrY	0.0366	57227415	0.0000	0.5026	287613	27934	21537	0.5632	0	2.58
chrM	757.6252	16569	0.0000	99.7103	16521	270062	51709	0.4439	446	2737.18
chr1_KI270706v1_random	0.5777	175055	0.0000	7.0412	12326	913	1451	0.5562	0	12.49
chr1_KI270707v1_random	0.2068	32032	0.0000	7.3551	2356	87	69	0.5018	0	1.31
chr1_KI270708v1_random	0.1171	127682	0.0000	2.5595	3268	111	242	0.5027	0	1.93
chr1_KI270709v1_random	0.0011	66860	0.0000	0.1077	72	0	2	0.4167	0	0.03
chr1_KI270710v1_random	0.0073	40176	0.0000	0.2365	95	5	2	0.5925	0	0.19
chr1_KI270711v1_random	0.0878	42210	0.0000	4.4776	1890	24	69	0.4669	0	0.60
chr1_KI270712v1_random	0.1152	176043	0.0000	2.3835	4196	273	203	0.5928	0	2.10
chr1_KI270713v1_random	118.0626	40745	0.0000	15.8547	6460	2553	107833	0.4880	0	2160.87
chr1_KI270714v1_random	0.3739	41717	0.0000	6.1294	2557	81	286	0.5607	0	4.08
chr2_KI270715v1_random	0.0000	161471	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr2_KI270716v1_random	0.0000	153799	0.0000	0.0000	0	0	0	0.0000	0	0.00
chr3_GL000221v1_random	1.6934	155397	0.0000	10.3715	16117	1650	4448	0.6033	0	34.05
chr4_GL000008v2_random	0.1552	209709	0.0000	3.6880	7734	484	287	0.5755	0	2.31
chr5_GL000208v1_random	0.0022	92689	0.0000	0.1651	153	5	1	0.5023	0	0.06
chr9_KI270717v1_random	0.0976	40062	0.0000	4.3208	1731	26	66	0.5663	0	0.67
chr9_KI270718v1_random	6.4229	38054	0.0000	19.3593	7367	626	5027	0.6544	0	102.55
chr9_KI270719v1_random	1.4561	176845	0.0000	6.0748	10743	3554	2523	0.6586	0	14.60
chr9_KI270720v1_random	0.0550	39050	0.0000	3.1242	1220	19	34	0.4003	0	0.35
